B000BT5HFS,[0.3612],[5],[[thank]],"[[thank, 0.3612, 5]]"
B00VPSHUV8,[-0.2755],[1],"[[didnt, fit, describe]]","[[didnt fit describe, -0.2755, 1]]"
B00VSQP3NY,[0.4754],[4],"[[get, wife, like, issue, case, think, wireless, charger, work]]","[[get wife like issue case think wireless charger work, 0.4754, 4]]"
B00VTIKIZE,[0.6249],[5],[[product]],"[[product, 0.6249, 5]]"
B00W5XQI2E,[0.5106],[5],"[[fit, look, problem, put, vision]]","[[fit look problem put vision, 0.5106, 5]]"
B00W8ETI7W,[0.7561],[1],"[[product, meet, expectation, get, phone, start, charge, say, charge, please, use, charger, take, hour, charge, week, wouldnt, charge, buy, charger, work, try, replace, usb, port, phone, check, sell]]","[[product meet expectation get phone start charge say charge please use charger take hour charge week wouldnt charge buy charger work try replace usb port phone check sell, 0.7561, 1]]"
B00WE0MJ8K,[0.982],[2],"[[start, wait, edge, case, arrive, arrive, package, love, case, week, corner, case, hold, phone, break, leather, case, great, fit, card, cash, id, card, love, case, inner, plastic, case, protect, phone]]","[[start wait edge case arrive arrive package love case week corner case hold phone break leather case great fit card cash id card love case inner plastic case protect phone, 0.982, 2]]"
B00WHZG7YE,"[0.6369, 0.8816]","[5, 5]","[[stand, quality, seem, fine, picture, seem, hold, watch, band, stable, anti, skid, foot, round, charger, press, hole, hope, time, disc, fall, doesnt, become, issue, thing, wish, done, create, rout, system, price, say, build]]","[[stand quality seem fine picture seem hold watch band stable anti skid foot round charger press hole hope time disc fall doesnt become issue thing wish done create rout system price say build, 0.6369, 5], [, 0.8816, 5]]"
B00WJ9UIX4,[0.4215],[5],"[[nice, cord, duty, ]]","[[nice cord duty , 0.4215, 5]]"
B00WJA9HSU,[0.4331],[4],"[[thing, charge, kind, cord, resistance, pull, part, connects, phone, stretch]]","[[thing charge kind cord resistance pull part connects phone stretch, 0.4331, 4]]"
B00WJSVBQI,[-0.6771],[1],"[[headphone, month, sound, quality, way, lowpitched, stop, work, reason, time, use]]","[[headphone month sound quality way lowpitched stop work reason time use, -0.6771, 1]]"
B00WO9DWPU,[0.8041],[5],"[[get, compliment, case, month, wear, tear, start, take, toll, cute, case, buy]]","[[get compliment case month wear tear start take toll cute case buy, 0.8041, 5]]"
B00WQM7K6C,"[0.604, -0.9042, 0.5187]","[2, 1, 4]","[[thing, garbage, iphone, otter, box, use, case, thickness, buy, mechanism, grip, phone, ok, doesnt, push, button, stick, pressure, jawsbr, br, buy, add, bike, asinbfhcr, iottie, onetouch, bike, mount, holder, iphone, sc, samsung, s, nexus, retail, packaging, black, longer, product, copy, iottie, think, try, cheaper, version, iottie, hope, get, money, get, iottie, insteadbr, br, get, star, iottie, v, work, dont, case, phone, ok, ride, smooth, pavement, bike, commuterbr, br, use, make, sure, use, rubber, band, strap, make, jaw, throw, phone, ditchbr, br, update, use, think, deserves, well, review, sorry, example, base, china, copy], [work, fine, make, use, band, phone, fall], [work, courier, boston, want, try, mapping, route, last, halfway, delivery, realize, thing, useless, rattle, mount, come, loose, lose, phone, need, keep, eye, road, phone, mount, pivot, become, lose, let, phone, fall, side, try, tighten, realize, tighten, way, bottom, line, buy, want, return, junk]]","[[thing garbage iphone otter box use case thickness buy mechanism grip phone ok doesnt push button stick pressure jawsbr br buy add bike asinbfhcr iottie onetouch bike mount holder iphone sc samsung s nexus retail packaging black longer product copy iottie think try cheaper version iottie hope get money get iottie insteadbr br get star iottie v work dont case phone ok ride smooth pavement bike commuterbr br use make sure use rubber band strap make jaw throw phone ditchbr br update use think deserves well review sorry example base china copy, 0.604, 2], [work fine make use band phone fall, -0.9042, 1], [work courier boston want try mapping route last halfway delivery realize thing useless rattle mount come loose lose phone need keep eye road phone mount pivot become lose let phone fall side try tighten realize tighten way bottom line buy want return junk, 0.5187, 4]]"
B00WRI4X2O,"[0.5859, 0.8658]","[5, 5]","[[everything, order, great, set, tool, like, preinstalled, make, installation], [quality, digitizer, work, kid, ipad, help, youtube, video, repair]]","[[everything order great set tool like preinstalled make installation, 0.5859, 5], [quality digitizer work kid ipad help youtube video repair, 0.8658, 5]]"
B00WT8YVRE,[0.4159],[5],"[[nice, caseprotector, find, something, seem, make, thank]]","[[nice caseprotector find something seem make thank, 0.4159, 5]]"
B00WXHK0OY,"[0.0, 0.4927, 0.3716, 0.7906, -0.2755]","[3, 5, 5, 5, 1]","[[screen, protector, price, ship, supper, fast], [screen, protector, wide, phone], [glass, clear, phone, work, problem, buy, need], [look, great, crack, buy], [grate]]","[[screen protector price ship supper fast, 0.0, 3], [screen protector wide phone, 0.4927, 5], [glass clear phone work problem buy need, 0.3716, 5], [look great crack buy, 0.7906, 5], [grate, -0.2755, 1]]"
B00X0X3EQ6,"[-0.7915, 0.2732, 0.4404, -0.2755, 0.0]","[2, 5, 5, 1, 3]","[[piece, make, china, cover, half, phone], [case, look, sleek, enhance, grip, offer, form, protection, phone, case, week, drop, phone, wood, floor, pick, see, crack, exterior, plastic, top, screen, screen, itselfindicating, case, offer, shock, absorb, property, recommend, buy, case, withstand, test, foot, drop], [work], [fit, edge, model], [protection]]","[[piece make china cover half phone, -0.7915, 2], [case look sleek enhance grip offer form protection phone case week drop phone wood floor pick see crack exterior plastic top screen screen itselfindicating case offer shock absorb property recommend buy case withstand test foot drop, 0.2732, 5], [work, 0.4404, 5], [fit edge model, -0.2755, 1], [protection, 0.0, 3]]"
B00X1I616U,"[0.4927, 0.7003, 0.0, 0.8807, -0.0258, 0.5719]","[4, 5, 5, 5, 5, 5]","[[advertise], [work, fine, type, adapter, get], [issue, keep, work], [work, issue, charge, galaxy, tabbr, br, use, charger, different, usb, cable, charge, android, cell, phone], [work, perfect]]","[[advertise, 0.4927, 4], [work fine type adapter get, 0.7003, 5], [issue keep work, 0.0, 5], [work issue charge galaxy tabbr br use charger different usb cable charge android cell phone, 0.8807, 5], [work perfect, -0.0258, 5], [, 0.5719, 5]]"
B00X9YX38K,[0.9244],[5],"[[please, case, quality, construction, fit, perfect, phone, button, plugins, swivel, snapins, belt, clip, holder, appear, yet, look, black, happy]]","[[please case quality construction fit perfect phone button plugins swivel snapins belt clip holder appear yet look black happy, 0.9244, 5]]"
B00XB82DBC,[0.9403],[5],"[[fit, love, color, bonus, stylis, nice]]","[[fit love color bonus stylis nice, 0.9403, 5]]"
B00XEH5QSM,[0.8783],[5],"[[perfect, fit, print, case, expect, case]]","[[perfect fit print case expect case, 0.8783, 5]]"
B00XOQ8VGC,[0.7146],[4],"[[case, rubber]]","[[case rubber, 0.7146, 4]]"
B00XX0M3AE,[-0.2924],[1],[[image]],"[[image, -0.2924, 1]]"
B00YAV1VNU,[0.8979],[5],"[[birthday, gift, love]]","[[birthday gift love, 0.8979, 5]]"
B00YBYNWLK,"[0.6249, 0.8991, 0.0]","[5, 5, 5]","[[case, great, buy], [look, lightweight, case], [nice, skin, casebr, br, make, slip, pain, remove, swap, batteriesbr, br, case, case, thinner, give, sense, security, fallsbr, br, seam, smooth, bit, grippy, feel, itbr, br, recommend, solid, midthickness, case, folio, multiplepiece, case]]","[[case great buy, 0.6249, 5], [look lightweight case, 0.8991, 5], [nice skin casebr br make slip pain remove swap batteriesbr br case case thinner give sense security fallsbr br seam smooth bit grippy feel itbr br recommend solid midthickness case folio multiplepiece case, 0.0, 5]]"
B00YE3OJ7O,"[0.0, 0.6361, 0.3272, 0.4215, 0.5916, 0.6249]","[1, 4, 1, 5, 1, 5]","[[warn, buy, janko, version, bluetooth, headset, ask, majority, time, person, end, couldnt, hear, phone, foot, start, go, include, thing, simple, listen, music, return, get, lg, choice, make], [nice, work, meet, expectation], [nice], [product, work, macbook, pro, pair, macbook, pro, satisfactory, sound, quality, useful, use, mac, expect, work, macbook, return, hassle, packaging, courier, kill], [phone, least, foot, work]]","[[warn buy janko version bluetooth headset ask majority time person end couldnt hear phone foot start go include thing simple listen music return get lg choice make, 0.0, 1], [nice work meet expectation, 0.6361, 4], [nice, 0.3272, 1], [product work macbook pro pair macbook pro satisfactory sound quality useful use mac expect work macbook return hassle packaging courier kill, 0.4215, 5], [phone least foot work, 0.5916, 1], [, 0.6249, 5]]"
B00YJMG2IE,"[0.7351, 0.6249, 0.7728, -0.34, 0.6597, 0.7506, 0.6597, 0.9472, 0.9001, 0.4404, 0.9766, 0.6757]","[5, 5, 3, 1, 5, 5, 4, 4, 5, 4, 5, 2]","[[perfect, fit, price, instalation], [package, come, everything, need, purchase, ofher, phone, tablet], [pro, bubble, protection, sensitivity, seem, affect, allbr, br, con, aim, put, cause, chance, get], [buy, version, glass, protector, cover, fail, ystart, peal, edge, impression, input, item, pass, code, glass, protector, screen, replace, design, cover, camera, item, top, area, phone, glass, crystal, clear, area, others, screen, protector, star, thanks], [delivery, sooner, expect, fit, feel, perfect, hole, align, thanks, review, get, bargain, wife, pay, store, win], [cut, lease, mm, gap, edge, cut, seem, bit, crook, install, phone, find, better, fit, option], [cant, tell, phone, clear, nice, extra, layer, protection, kid], [product, shield, anything, work], [husband, get, galaxy, active, buy, temper, glass, one, protector, go, bubble, doesnt, seem, screen, quality, sensitivity, reason, take, star, fit, think, didnt, good, job, align, mine, husband, work, get, line, button, bit, top, section, doesnt, affect, product, function, way, annoy, perfectionist, weve, screen, protector, day, try, theyve, put, test, way, well, screen, protector, buy, phone, phone, tech, time, put, bubble, imperfecrions], [fit, look, water, part, shield, throw], [mine, defect, wasnt, back], [protection]]","[[perfect fit price instalation, 0.7351, 5], [package come everything need purchase ofher phone tablet, 0.6249, 5], [pro bubble protection sensitivity seem affect allbr br con aim put cause chance get, 0.7728, 3], [buy version glass protector cover fail ystart peal edge impression input item pass code glass protector screen replace design cover camera item top area phone glass crystal clear area others screen protector star thanks, -0.34, 1], [delivery sooner expect fit feel perfect hole align thanks review get bargain wife pay store win, 0.6597, 5], [cut lease mm gap edge cut seem bit crook install phone find better fit option, 0.7506, 5], [cant tell phone clear nice extra layer protection kid, 0.6597, 4], [product shield anything work, 0.9472, 4], [husband get galaxy active buy temper glass one protector go bubble doesnt seem screen quality sensitivity reason take star fit think didnt good job align mine husband work get line button bit top section doesnt affect product function way annoy perfectionist weve screen protector day try theyve put test way well screen protector buy phone phone tech time put bubble imperfecrions, 0.9001, 5], [fit look water part shield throw, 0.4404, 4], [mine defect wasnt back, 0.9766, 5], [protection, 0.6757, 2]]"
B00YJP7M9Y,[0.5719],[5],[[perfect]],"[[perfect, 0.5719, 5]]"
B00YQMYKT0,[0.5267],[4],"[[better, rotation, hold, abuse, lol]]","[[better rotation hold abuse lol, 0.5267, 4]]"
B00Z09R2S4,"[0.6241, -0.296]","[3, 1]","[[star, case, cheap, mirror, scratch, dont, buy], [case, gold, tone, mirror, drop, phone, protect, phone, fine, issue, mirror, fingerprint, show, remove, smudge, leave, wont, bother, case, wont, seem, shiny, thing, power, volume, button, access, case, area, surround, button, button, use, fingernail, depress, button, keep, issue, mind, case, otherwise, good]]","[[star case cheap mirror scratch dont buy, 0.6241, 3], [case gold tone mirror drop phone protect phone fine issue mirror fingerprint show remove smudge leave wont bother case wont seem shiny thing power volume button access case area surround button button use fingernail depress button keep issue mind case otherwise good, -0.296, 1]]"
B00Z52HP10,"[0.836, -0.5109, 0.0, 0.4404, 0.8625, 0.9413, 0.765]","[5, 4, 5, 5, 4, 5, 5]","[[uv, loud, clear, fe, uvhp, receive, work, program, use, chirpbr, return, item, charger, work, use, uv, charger, get, go, gripe, battery, version, seat, think, tolerance, force, placebr, ill, buy, month, minor, issue, resolve], [receive, advertise], [excellent, radio, get, youll, love], [wait, callsign, fcc, pass, test, transmit, amazing, mile, w, repeater, m, band, inside, car, hear, crystal, clear, battery, life, amaze], [research, use, firmware, uvr, repackaged, uv, platform, ptt, issue, uv, correct, cheap, rig, amateur, service, aspect, issue, radiosbr, br, primary, x, series, radio, purchase, problem, programming, cable, connector, moidify, end, make, work, radio, hold, radio, connector, tight, radio, thumb, regardless, cable, mod, perform, get, ti, upload, downloadbr, br, antigripe, radio, advertise, w, ht, fact, w, vhf, w, uhf, sure, fact, isnt, advertise, well], [deal], [radio, molle, vest, holder, power, need, course, need, program, repeater, comm, channel, please, note, mah, battery, found, dont, seem, make, perform]]","[[uv loud clear fe uvhp receive work program use chirpbr return item charger work use uv charger get go gripe battery version seat think tolerance force placebr ill buy month minor issue resolve, 0.836, 5], [receive advertise, -0.5109, 4], [excellent radio get youll love, 0.0, 5], [wait callsign fcc pass test transmit amazing mile w repeater m band inside car hear crystal clear battery life amaze, 0.4404, 5], [research use firmware uvr repackaged uv platform ptt issue uv correct cheap rig amateur service aspect issue radiosbr br primary x series radio purchase problem programming cable connector moidify end make work radio hold radio connector tight radio thumb regardless cable mod perform get ti upload downloadbr br antigripe radio advertise w ht fact w vhf w uhf sure fact isnt advertise well, 0.8625, 4], [deal, 0.9413, 5], [radio molle vest holder power need course need program repeater comm channel please note mah battery found dont seem make perform, 0.765, 5]]"
B00ZBJP2VM,[0.7845],[5],"[[fit, phone, getting, lot, compliment]]","[[fit phone getting lot compliment, 0.7845, 5]]"
B00ZOE59BW,[0.0],[5],[[accommodate]],"[[accommodate, 0.0, 5]]"
B00ZQTI31I,[0.25],[3],"[[work, fine, feel, ok, amount, pay, concern, tip, keep, fall, find]]","[[work fine feel ok amount pay concern tip keep fall find, 0.25, 3]]"
B00ZTMJ93S,"[-0.7096, 0.4404]","[4, 5]","[[havent, drop, water, test, sink, put, phone, time, leak, realize, didnt, push, leak, seem, work, advertise]]","[[havent drop water test sink put phone time leak realize didnt push leak seem work advertise, -0.7096, 4], [, 0.4404, 5]]"
B00ZYTOG48,"[0.9457, 0.882]","[5, 5]","[[super, cute, thin, love], [im, love, case, doesnt, add, seem, cutebr, im, please]]","[[super cute thin love, 0.9457, 5], [im love case doesnt add seem cutebr im please, 0.882, 5]]"
B0101LCZ3C,[-0.4435],[2],"[[like, light, light, bright, see, youre, hold, lot, chargeafter, initial, charge, charge, iphone, time, seems, register, solar, light, light, charge, itive, charge, outlet, farbr, br, reason, im, give, star, mess, iphone, battery, battery, use, day, charge, make, day, charge, happen, charge, phone, time, difference, battery, life, top, cant, get, battery, pack, light, recharge, way, ive, plug, hour, say, half, way, charge, think, light, im, upset, iphone, seem, damage]]","[[like light light bright see youre hold lot chargeafter initial charge charge iphone time seems register solar light light charge itive charge outlet farbr br reason im give star mess iphone battery battery use day charge make day charge happen charge phone time difference battery life top cant get battery pack light recharge way ive plug hour say half way charge think light im upset iphone seem damage, -0.4435, 2]]"
B0108SJ5ZO,"[0.0, 0.0, -0.3612, 0.5574, 0.0772, -0.2732, 0.0, 0.6369, 0.8225, 0.5719, 0.4927, 0.0]","[5, 1, 1, 5, 1, 5, 1, 5, 4, 5, 4, 5]","[[order, cord, correct, box, fast, charger, partmodel, number, whats, description], [advertise, claim], [excellent], [work, advertize], [love, fast, pkg, arrive, br, im, happy, charger, downstairs, den], [advertise, charge, note], [purchase, cause, state, fast, charge, note, plug, notification, fast, charger, connect, come, min, charge, fast, charger, charge, minute, span, fast, charge, logo, return, refund], [describe], [crappie, say, charging, toggle, cable, order, work]]","[[order cord correct box fast charger partmodel number whats description, 0.0, 5], [advertise claim, 0.0, 1], [excellent, -0.3612, 1], [work advertize, 0.5574, 5], [love fast pkg arrive br im happy charger downstairs den, 0.0772, 1], [advertise charge note, -0.2732, 5], [purchase cause state fast charge note plug notification fast charger connect come min charge fast charger charge minute span fast charge logo return refund, 0.0, 1], [describe, 0.6369, 5], [crappie say charging toggle cable order work, 0.8225, 4], [, 0.5719, 5], [, 0.4927, 4], [, 0.0, 5]]"
B010CDCL9W,"[0.5719, 0.4201, -0.4019]","[5, 5, 1]","[[look, feel, protection, case], [get, loose, couple, day, use, crown], [excellent, product]]","[[look feel protection case, 0.5719, 5], [get loose couple day use crown, 0.4201, 5], [excellent product, -0.4019, 1]]"
B010CJ30LY,"[0.8442, 0.4019]","[5, 4]","[[love], [compliment, inquiry, come]]","[[love, 0.8442, 5], [compliment inquiry come, 0.4019, 4]]"
B010GJZ0WM,[0.9287],[5],"[[omg, case, amaze, kept, phone, break, phone, plenty, time, case, protect, love, fashion, kick, stand, hold, time, put, kick, stand, set, table, think, everyone, try, product, helpful]]","[[omg case amaze kept phone break phone plenty time case protect love fashion kick stand hold time put kick stand set table think everyone try product helpful, 0.9287, 5]]"
B010LEBCXS,"[0.0927, 0.1779]","[3, 3]","[[nice, case, nice, sleek, design, complaint, bottom, screen, bubble, make, popping, noise, use, case, pop, get, annoy, fast], [case, iphone, get, iphone, figure, try, use, waterproof, case, wasnt, lifeproof, phone, love, color, package, come, day, expect, waterproof, test, find, water, get, inside, case, notch, turn, volume, onoff, doesnt, move, case, hard, separate, dont, use, case, anymore, guess, get, pay]]","[[nice case nice sleek design complaint bottom screen bubble make popping noise use case pop get annoy fast, 0.0927, 3], [case iphone get iphone figure try use waterproof case wasnt lifeproof phone love color package come day expect waterproof test find water get inside case notch turn volume onoff doesnt move case hard separate dont use case anymore guess get pay, 0.1779, 3]]"
B0111QDDX2,[-0.3252],[3],"[[nice, think]]","[[nice think, -0.3252, 3]]"
B0113X01OM,[-0.128],[1],"[[product, lie, cleart, mah, charge, product, drain, return, shoulda, trust, review]]","[[product lie cleart mah charge product drain return shoulda trust review, -0.128, 1]]"
B011EDVWH6,[0.6249],[5],"[[work, mount, dash, car]]","[[work mount dash car, 0.6249, 5]]"
B011K9KM0M,[0.5413],[4],"[[case, put, phone, biggest, complaint, there, put, stylist, couldnt, hook, stylist, clip, case, tight, clip, keep, push, volume, button, end, break, clip, try, hook]]","[[case put phone biggest complaint there put stylist couldnt hook stylist clip case tight clip keep push volume button end break clip try hook, 0.5413, 4]]"
B012A1221Q,"[0.8176, 0.8074, 0.8134]","[5, 5, 5]","[[amazing, make, dont, think, usb, plug, end, loosen, braid, sheathing, give, year, life, plan, order], [nicest, charge, bought, year, android, usage, connector, feel, nice], [perfect, playstation, p, charge, thick, gauge, wire, braid, perfect, protect, wire, pet, chew, wire, youre, look, micro, usb, connector, sleeve, shorter, cable, mean, set, controller, surface, appear, put, stress, controller, connector, charge, play, plug, charge, issue]]","[[amazing make dont think usb plug end loosen braid sheathing give year life plan order, 0.8176, 5], [nicest charge bought year android usage connector feel nice, 0.8074, 5], [perfect playstation p charge thick gauge wire braid perfect protect wire pet chew wire youre look micro usb connector sleeve shorter cable mean set controller surface appear put stress controller connector charge play plug charge issue, 0.8134, 5]]"
B012ABMJNW,[0.9298],[5],"[[amaze, look, clean, recommend]]","[[amaze look clean recommend, 0.9298, 5]]"
B012I9BFEK,[-0.5423],[1],"[[work, spit, tape, sound, quality]]","[[work spit tape sound quality, -0.5423, 1]]"
B0134AYOZO,[0.9916],[5],"[[im, gonna, lie, saw, selfie, stick, come, think, kinda, heywhen, try, man, im, gonna, turn, day, need, take, fuzzy, blurry, pic, friend, gather, gone, choose, option, model, worry, goodie, upgrade, model, others, size, range, make, super, pocket, cradle, fold, storage, top, rubber, make, phone, wont, slide, cradle, rotate, get, perfect, angle, take, picture, fyi, get, perfect, stretchability, secures, inch, iphone, phone, case, hand, star, recommend, anyone, buy, ]]","[[im gonna lie saw selfie stick come think kinda heywhen try man im gonna turn day need take fuzzy blurry pic friend gather gone choose option model worry goodie upgrade model others size range make super pocket cradle fold storage top rubber make phone wont slide cradle rotate get perfect angle take picture fyi get perfect stretchability secures inch iphone phone case hand star recommend anyone buy , 0.9916, 5]]"
