B00AA56D4W,[0.2023],[5],"[[take, review, year, work, fine]]","[[take review year work fine, 0.2023, 5]]"
B00BSHQQFC,[0.8779],[5],"[[perfect, fit, love, variety, color, choose]]","[[perfect fit love variety color choose, 0.8779, 5]]"
B00BTK5ICU,[0.5614],[5],"[[rubber, cover, right, trimming, piece, cloth, phone, caes, keep, phone, scratch, case, fit, phone, dirt, get, scratch]]","[[rubber cover right trimming piece cloth phone caes keep phone scratch case fit phone dirt get scratch, 0.5614, 5]]"
B00C6VP02E,"[-0.296, 0.9067, 0.2023]","[5, 3, 3]","[[work, fine], [finallyi, get, battery, thanks, amazon, help, seller, cooperation, ship, addressbr, battery, take, hour, charge, battery, make, year, lg, oem, battery, seem, work, okaybut, phone, blink, mewhich, happen, oem, battery, last], [job, issue]]","[[work fine, -0.296, 5], [finallyi get battery thanks amazon help seller cooperation ship addressbr battery take hour charge battery make year lg oem battery seem work okaybut phone blink mewhich happen oem battery last, 0.9067, 3], [job issue, 0.2023, 3]]"
B00C9WCBPO,[0.4215],[5],"[[speedy, delivery, seller, nice, product, use, doll, display]]","[[speedy delivery seller nice product use doll display, 0.4215, 5]]"
B00CO8DPOO,[0.8519],[5],"[[color, awesome, ]]","[[color awesome , 0.8519, 5]]"
B00COVM2UO,[0.5719],[5],"[[perfect, use, phone, charge]]","[[perfect use phone charge, 0.5719, 5]]"
B00D61I9EE,[0.0],[5],[[promptaccurate]],"[[promptaccurate, 0.0, 5]]"
B00DHAN6BA,[0.3612],[5],"[[look, convenience, protection, provide]]","[[look convenience protection provide, 0.3612, 5]]"
B00DHZMLXO,[0.0],[4],[[want]],"[[want, 0.0, 4]]"
B00E6FH346,[0.7639],[1],"[[hat, error, message, detect, sim, card, device, restart, check, sim, card, message, render, g, reboots, multiple, time, day, worst, part, sent, samsung, repair, stop, br, want, love, phone, think, feature, cant, go, brick, idle, ask, work, cant]]","[[hat error message detect sim card device restart check sim card message render g reboots multiple time day worst part sent samsung repair stop br want love phone think feature cant go brick idle ask work cant, 0.7639, 1]]"
B00E6FII18,[0.3252],[1],"[[phone, purchase, end, april, work, month, enter, endless, boot, loop, cycle, att, look, phone, say, nothing, done, dont, waste, money, phone, sell, wont]]","[[phone purchase end april work month enter endless boot loop cycle att look phone say nothing done dont waste money phone sell wont, 0.3252, 1]]"
B00EA1P8OI,"[0.3384, 0.4404, 0.4939, 0.8258, 0.7717, 0.7713, 0.0, -0.7227, 0.4404, 0.9228, 0.4927, 0.6901, 0.8074, 0.2023, 0.4404, 0.704, 0.6652, 0.7783, 0.0]","[5, 5, 5, 2, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4]","[[lifesaver, weve, get, house, charge, charge, device, method, charge, time, recharge, jackery, bit, heavy, fit, purse, problem], [star, figure, stop, recharge, plug, couple, day, nd, bar, flash, charge, use, ipad, charger, plug, supply, usb, itbr, br, frustration, amaze, dont, think, issue, buy, recommend, dad, sit, wellbr, br, outlet, bedside, use, charge, phone, watch, night, plenty, charge, leave, take, morning, plug, jeep, charge, way, work, way, home, device, phone, ipads, watch, vaporizer, device, keep, charge, day, work, thembr, br, research, issue, ill, update, review, discover, issue], [backup, batterycharger, buy, plan, use, second, birthday, gift, son], [fell, river, good, replace, look, option], [love, mine, buy, april, wont, let, charge, hope, glitchdefect, others, keep, work, wish, return], [use, phone, tablet], [retire, orange, jackery, giantbr, month, use, charging, anymore, get, onebr, jackery, say, cycle, didnt, count, say, month, dutyi, dont, see, break, thing, u, try, flash, light, nice, feature, satisfy, chargerbr, kudos, jackery, buy, run], [], [charger, charge, phone, money], [travel, use, backup, power, charger, im, walk, europe, easy, way, charge, phone, ipads, go, say, get, charge, iphone, charge, ipad, take, time, recharge, battery], [product, take, wall, ], [make, design, charge, iphone, guess, juice, charge, iphone, time, need, recharge, use, flashlight, come, handy, traveling, light], [charge, issue, recharge, phone, hour, drive, time, use, google, direction, recharges, usb, port, size, hard, want, power, multiple, device, fit, need], [perfect, charge, tablet, phone, bluetooth, box, percent, charge], [darn, good, battery, charger, flashlight], [get, travel, work, charge, device, problemand, port, charge, device], [hand, dont, access, outlet], [work, great, wish, werent, heavy], [buy, capacity, price]]","[[lifesaver weve get house charge charge device method charge time recharge jackery bit heavy fit purse problem, 0.3384, 5], [star figure stop recharge plug couple day nd bar flash charge use ipad charger plug supply usb itbr br frustration amaze dont think issue buy recommend dad sit wellbr br outlet bedside use charge phone watch night plenty charge leave take morning plug jeep charge way work way home device phone ipads watch vaporizer device keep charge day work thembr br research issue ill update review discover issue, 0.4404, 5], [backup batterycharger buy plan use second birthday gift son, 0.4939, 5], [fell river good replace look option, 0.8258, 2], [love mine buy april wont let charge hope glitchdefect others keep work wish return, 0.7717, 5], [use phone tablet, 0.7713, 4], [retire orange jackery giantbr month use charging anymore get onebr jackery say cycle didnt count say month dutyi dont see break thing u try flash light nice feature satisfy chargerbr kudos jackery buy run, 0.0, 5], [, -0.7227, 5], [charger charge phone money, 0.4404, 5], [travel use backup power charger im walk europe easy way charge phone ipads go say get charge iphone charge ipad take time recharge battery, 0.9228, 5], [product take wall , 0.4927, 5], [make design charge iphone guess juice charge iphone time need recharge use flashlight come handy traveling light, 0.6901, 5], [charge issue recharge phone hour drive time use google direction recharges usb port size hard want power multiple device fit need, 0.8074, 5], [perfect charge tablet phone bluetooth box percent charge, 0.2023, 5], [darn good battery charger flashlight, 0.4404, 5], [get travel work charge device problemand port charge device, 0.704, 5], [hand dont access outlet, 0.6652, 5], [work great wish werent heavy, 0.7783, 4], [buy capacity price, 0.0, 4]]"
B00EI7CX2O,[0.8232],[4],"[[caseit, fit, complaint, price, highi, get, done, shop, wish, company, sent, protective, cover, face, phone, otherwise, please, product]]","[[caseit fit complaint price highi get done shop wish company sent protective cover face phone otherwise please product, 0.8232, 4]]"
B00EUSMOFM,[0.8608],[5],"[[son, disease, call, dropsynonot, edemathis, cell, phone, relate, otterbox, case, save, others, attach, screen, protector, way, loose, snug, screen, remove, replace, aftermarket, version, overall, bit, pricey, compare, others, say, instance, money, save, lot, money]]","[[son disease call dropsynonot edemathis cell phone relate otterbox case save others attach screen protector way loose snug screen remove replace aftermarket version overall bit pricey compare others say instance money save lot money, 0.8608, 5]]"
B00EVIVEYS,"[0.8591, -0.1887]","[5, 3]","[[entry, level, fish, finder, complaint, cable, connection, plug, piece, connect, hair, wire, inside, plastic, cover, pushing, connector, place, wire, break, connect, power, work], [work, great, imaging, downvue, ferature]]","[[entry level fish finder complaint cable connection plug piece connect hair wire inside plastic cover pushing connector place wire break connect power work, 0.8591, 5], [work great imaging downvue ferature, -0.1887, 3]]"
B00F0SK4VW,[0.0],[5],"[[fosmon, matt, series, rubberize, case, samsung, galaxy, met, expectation]]","[[fosmon matt series rubberize case samsung galaxy met expectation, 0.0, 5]]"
B00F3L18D4,[0.0],[1],"[[didnt, cheap, one, sell, target, way, longer]]","[[didnt cheap one sell target way longer, 0.0, 1]]"
B00F4QUJ3S,"[0.4404, -0.5257]","[5, 3]","[[case, fit, trust, drop, maybe, carpet, real], [price, gentle, wrap, edge, doesnt, crack, glass, sensitivity]]","[[case fit trust drop maybe carpet real, 0.4404, 5], [price gentle wrap edge doesnt crack glass sensitivity, -0.5257, 3]]"
B00F5CKD0U,"[0.0, 0.6249]","[1, 5]","[[work, great], [recharge, slow, power, charge, cell, phone]]","[[work great, 0.0, 1], [recharge slow power charge cell phone, 0.6249, 5]]"
B00F5TC644,[-0.1419],[1],"[[promise, suppose, lens, package, box, didnt, space, lense]]","[[promise suppose lens package box didnt space lense, -0.1419, 1]]"
B00F9W7D22,[0.6369],[5],[[price]],"[[price, 0.6369, 5]]"
B00FEDBIBI,[0.6249],[5],"[[fit, great, son, dvd, player]]","[[fit great son dvd player, 0.6249, 5]]"
B00FJ7HA7U,"[0.6956, 0.8689]","[3, 5]","[[enjoy, coilstyle, lanyard, stylus, hand, order, extra, grandson, enjoy], [tad, difficult, attach, attach, help, keep, stylus, need]]","[[enjoy coilstyle lanyard stylus hand order extra grandson enjoy, 0.6956, 3], [tad difficult attach attach help keep stylus need, 0.8689, 5]]"
B00FPFM4AY,"[0.3089, 0.6249, 0.8187]","[1, 5, 5]","[[work, day, send, return, problem, manufacturer], [charge, function, way, hop, take, plug, place, charging, card, battery, presto, work, charge, port, get, worn, phone, solve, problem, quick, easy]]","[[work day send return problem manufacturer, 0.3089, 1], [charge function way hop take plug place charging card battery presto work charge port get worn phone solve problem quick easy, 0.6249, 5], [, 0.8187, 5]]"
B00FWQGWOA,[0.6124],[5],"[[excellent, exception, remove, mail, trash, bin, block, incoming, mail, inbox, kindle, addition, save, person, time, use, email, process]]","[[excellent exception remove mail trash bin block incoming mail inbox kindle addition save person time use email process, 0.6124, 5]]"
B00GD0IQCA,"[0.875, -0.25, 0.7717, 0.9042, 0.5719]","[5, 4, 5, 5, 5]","[[awsome, case, love, color, pic, screen], [perfect], [case, nice, thin], [phone, case, drop, time, case, buy, screen, protector, phone, drop, face, shatter, screen, yep, gorilla, glass, shatter, day, case, want, get, protector, note, case, slick, dress, skirt, lap, slide], [case, fit, phone]]","[[awsome case love color pic screen, 0.875, 5], [perfect, -0.25, 4], [case nice thin, 0.7717, 5], [phone case drop time case buy screen protector phone drop face shatter screen yep gorilla glass shatter day case want get protector note case slick dress skirt lap slide, 0.9042, 5], [case fit phone, 0.5719, 5]]"
B00GD8AWKG,[-0.2732],[5],"[[product, charge, device, outlet, recharges]]","[[product charge device outlet recharges, -0.2732, 5]]"
B00GH9ZPZI,[0.9557],[5],"[[mp, player, workout, im, wear, year, clip, break, headphone, jack, get, mess, cause, sound, go, ear, im, talk, couple, year, useabusebr, prosbr, inexpensivebr, clip, clothes, handsfree, usebr, come, coby, earbuds, trouble, use, kind, inner, ear, piercingbr, come, usb, converter, use, charge, battery, upload, music, computer, charge, use, computerbr, battery, life, day, work, outbr, shufflerandom, set, hold, button, pause, button, fast, forward, skip, rewindbackwards, skip, button, volume, adjustmentbr, br, consbr, screenbr, folderplaylist, option, shuffle, song, play, order, upload, thembr, purchase, didnt, clip, one, slide, shirt, im, run, problem, onesbr, wish, turn, louder, music, file, side, im, cant, hear, id, headphone, problem, time, plenty, loudbr, br, love, product, listen, music, work, carry, dont, worry, break, fall, replace, uploading, music, simple, think, drag, mp, file, thumb, f, drive, charge, hold, battery, life, purchase, usb, wall, outlet, super, cheap, charge, im, computer, overall, bargain, price, youre, look, lightweight, nofrills, shuffle, mp, player]]","[[mp player workout im wear year clip break headphone jack get mess cause sound go ear im talk couple year useabusebr prosbr inexpensivebr clip clothes handsfree usebr come coby earbuds trouble use kind inner ear piercingbr come usb converter use charge battery upload music computer charge use computerbr battery life day work outbr shufflerandom set hold button pause button fast forward skip rewindbackwards skip button volume adjustmentbr br consbr screenbr folderplaylist option shuffle song play order upload thembr purchase didnt clip one slide shirt im run problem onesbr wish turn louder music file side im cant hear id headphone problem time plenty loudbr br love product listen music work carry dont worry break fall replace uploading music simple think drag mp file thumb f drive charge hold battery life purchase usb wall outlet super cheap charge im computer overall bargain price youre look lightweight nofrills shuffle mp player, 0.9557, 5]]"
B00GIXRM2W,[-0.2057],[2],"[[app, doesnt, tune]]","[[app doesnt tune, -0.2057, 2]]"
B00GJSURWI,"[0.7003, 0.6081, -0.4767, 0.8398, -0.4019, 0.0, -0.5574]","[1, 1, 1, 4, 1, 1, 1]","[[doesnt, work, wont, play, music, loud, aux, cord, save, money], [get, link, station, car, work, use, charger], [order, car, honda, accord, play, music, phone, didnt, read, review, purchase, lot, customer, write, frequency, crappy, cancelling, order, come, order, product, im, glad, cancellation, didnt, go, product, bought, ideashop, quality, car, mp, fm, transmitter, crap, usb, wouldnt, charge, phone, suppose, quality, wasnt, great, try, product, car, usb, work, find, station, second, surprise, work, compare, star, productbr, recommend, anyone, want, jam, window], [poor, quality, staticky], [there, loud, screech, noise, use, crappy, plastic], [button, dont, work, dont, buy, thing, car, charger], [want, money, wait, come, didnt, work, pay, way, buy, product]]","[[doesnt work wont play music loud aux cord save money, 0.7003, 1], [get link station car work use charger, 0.6081, 1], [order car honda accord play music phone didnt read review purchase lot customer write frequency crappy cancelling order come order product im glad cancellation didnt go product bought ideashop quality car mp fm transmitter crap usb wouldnt charge phone suppose quality wasnt great try product car usb work find station second surprise work compare star productbr recommend anyone want jam window, -0.4767, 1], [poor quality staticky, 0.8398, 4], [there loud screech noise use crappy plastic, -0.4019, 1], [button dont work dont buy thing car charger, 0.0, 1], [want money wait come didnt work pay way buy product, -0.5574, 1]]"
B00GNHO2QC,[0.6249],[5],[[speaker]],"[[speaker, 0.6249, 5]]"
B00GQR5XQM,[0.4005],[3],"[[cover, dirties, replace, month, red]]","[[cover dirties replace month red, 0.4005, 3]]"
B00GXWEBNQ,"[0.0, -0.7377]","[3, 1]","[[im, happy, miss, part, box, inside, button, picture, show], [cant, wait, try]]","[[im happy miss part box inside button picture show, 0.0, 3], [cant wait try, -0.7377, 1]]"
B00H1OO202,[0.807],[5],"[[nice, kid, love]]","[[nice kid love, 0.807, 5]]"
B00HA3HW1A,[0.796],[4],"[[issue, ship, item, message, sender, hesitation, sent, replacement, work, phone, charge, install, suggest, buy, product]]","[[issue ship item message sender hesitation sent replacement work phone charge install suggest buy product, 0.796, 4]]"
B00HDZV1US,[0.6597],[5],"[[purchase, go, expect, please, everything, purchase, thank]]","[[purchase go expect please everything purchase thank, 0.6597, 5]]"
B00HSWBZD4,[0.3384],[5],"[[purchase, diy, mount, sony, action, cam, let, tell, ya, work]]","[[purchase diy mount sony action cam let tell ya work, 0.3384, 5]]"
B00HVGQFPK,[0.0],[5],"[[case, rock]]","[[case rock, 0.0, 5]]"
B00I2WH3TY,[0.4806],[3],"[[get, product, sphere, noisy, hardwood, floor, dog, chase, didnt, anticipate, dog, catch, puncture, soft, rubber, great, noisyjust]]","[[get product sphere noisy hardwood floor dog chase didnt anticipate dog catch puncture soft rubber great noisyjust, 0.4806, 3]]"
B00I3PTGI6,[0.3182],[2],"[[value, money, update, car, charger, fine, charger, stop, work, using, time]]","[[value money update car charger fine charger stop work using time, 0.3182, 2]]"
B00ICSIDU6,[0.4019],[5],[[yes]],"[[yes, 0.4019, 5]]"
B00IM74H52,[0.8844],[5],"[[seem, wasnt, quality, mouse, hell, good, mouse, pad, design, fit, size, youre, jungler, main, show, dedication, role, happy, business]]","[[seem wasnt quality mouse hell good mouse pad design fit size youre jungler main show dedication role happy business, 0.8844, 5]]"
B00IODNSYU,[-0.1027],[5],"[[working, product, breeze, put, get, work, screen, order, amazon, refurbish, screen, damage, work, youtube, find, video, follow]]","[[working product breeze put get work screen order amazon refurbish screen damage work youtube find video follow, -0.1027, 5]]"
B00IUIL4SQ,"[0.9193, 0.872]","[4, 5]","[[sturdy, case, offer, protection, get, speaks, snug, secure, fit, better, case, purchase, online], [item, look, put, phone]]","[[sturdy case offer protection get speaks snug secure fit better case purchase online, 0.9193, 4], [item look put phone, 0.872, 5]]"
B00J2H7NKC,"[-0.3244, 0.1406]","[1, 2]","[[dont, buy, make, battery, cheap, plastic, break, customer, service, case, broke, month, repeat, try, unu, get, buy, save, money], [work, month, battery, drain, make, phone, bulky, expect, battery, phone, last, day, heavy, use, expect, battery, pack, day, month, own, spend, extra, money, name, brand, battery, case]]","[[dont buy make battery cheap plastic break customer service case broke month repeat try unu get buy save money, -0.3244, 1], [work month battery drain make phone bulky expect battery phone last day heavy use expect battery pack day month own spend extra money name brand battery case, 0.1406, 2]]"
B00J9P0WO6,[0.9861],[4],"[[pro, con, ive, product, overall, consider, price, br, prosbr, worksbr, nothing, broke, become, damage, setup, part, dont, strength, steel, theyre, distance, line, least, carbr, look, cool, inside, car, see, camera, license, platebr, night, picture, viewablebr, pricebr, br, consbr, pal, say, wish, know, thatbr, wire, way, shortbr, connection, poor, medium, poor, made, sure, wasnt, way, wire, setup, thin, horizontal, line, seem, fall, bottom, crt, computer, monitorbr, accessory, connector, place, cord, length, arent, accessory, device, dvd, player, etcbr, work, thing, doesnt, seem, heat, longest, time, pull, hair, look, connection, learn, temperature, refuse, turn, onbr, br, im, try, bash, product, read, point, list, consider, purchase, product, spend, buck, get, better, quality, im, job]]","[[pro con ive product overall consider price br prosbr worksbr nothing broke become damage setup part dont strength steel theyre distance line least carbr look cool inside car see camera license platebr night picture viewablebr pricebr br consbr pal say wish know thatbr wire way shortbr connection poor medium poor made sure wasnt way wire setup thin horizontal line seem fall bottom crt computer monitorbr accessory connector place cord length arent accessory device dvd player etcbr work thing doesnt seem heat longest time pull hair look connection learn temperature refuse turn onbr br im try bash product read point list consider purchase product spend buck get better quality im job, 0.9861, 4]]"
B00JORI5YI,[0.6249],[4],"[[charger, port, cover, doesnt, stay, case, charge, night, stick, case]]","[[charger port cover doesnt stay case charge night stick case, 0.6249, 4]]"
B00JTDG0JE,[0.4939],[5],"[[last, week, amaze]]","[[last week amaze, 0.4939, 5]]"
B00KAM2LPA,[0.8807],[5],"[[corner, bumper, hold, protection, drop]]","[[corner bumper hold protection drop, 0.8807, 5]]"
B00KNECN9O,[0.9264],[5],"[[daughter, love, phone, take, photo, hd, video, voice, reception, phone]]","[[daughter love phone take photo hd video voice reception phone, 0.9264, 5]]"
B00KU1GOJA,[0.0],[5],[[describe]],"[[describe, 0.0, 5]]"
B00KWFLODU,[-0.7684],[3],"[[wife, complain, color, fade, fast, kick, stand, pull, result, break, day]]","[[wife complain color fade fast kick stand pull result break day, -0.7684, 3]]"
B00L32B1L6,"[0.981, 0.7875, 0.8734, 0.765, 0.6249, 0.8199]","[4, 3, 4, 5, 3, 4]","[[look, monitor, smart, alarm, review, read, say, feature, want, app, nice, galaxy, hop, update, include, smart, alarm, wear, jawbone, purpose, get, tire, replace, try, misfit], [design, order, die, thing, im, thrill, app, yes, track, see, timeline, sleep, feature, show, time, wake, state, basicsawake, minute, sleep, minute, sleep, minute, app, well], [design, look, syncs, phone, sleek, stylish], [misfit, shine, ive, use, shine, month, ive, use, pool, issue, quality, bicycle, everyday, wear, love, wear, multiple, different, way, band, nice, lock, device, placebr, br, admit, lose, shine, work, fell, wrist, band, band, lock, mechanism, say, something, love, shine, research, brand, decide, br, negative, tell, time, ok, approximation, app, ok, take, time, get, use], [say, bit, wow, love, device, track, sleep, went, swim, dont, worry, battery, bit, im, love, misfit, shine, mention, whine, color, choose, match, wardrobe, love], [work, great, replace, battery, wont, work]]","[[look monitor smart alarm review read say feature want app nice galaxy hop update include smart alarm wear jawbone purpose get tire replace try misfit, 0.981, 4], [design order die thing im thrill app yes track see timeline sleep feature show time wake state basicsawake minute sleep minute sleep minute app well, 0.7875, 3], [design look syncs phone sleek stylish, 0.8734, 4], [misfit shine ive use shine month ive use pool issue quality bicycle everyday wear love wear multiple different way band nice lock device placebr br admit lose shine work fell wrist band band lock mechanism say something love shine research brand decide br negative tell time ok approximation app ok take time get use, 0.765, 5], [say bit wow love device track sleep went swim dont worry battery bit im love misfit shine mention whine color choose match wardrobe love, 0.6249, 3], [work great replace battery wont work, 0.8199, 4]]"
B00LECCJKM,[0.7264],[5],"[[smartphone, excelent, camera, unlock, use]]","[[smartphone excelent camera unlock use, 0.7264, 5]]"
B00LJNSAJK,[0.8481],[4],"[[purchase, charger, stand, cant, charge, removing, cover, inconvenience, dont, use, came, way, earlier, expect]]","[[purchase charger stand cant charge removing cover inconvenience dont use came way earlier expect, 0.8481, 4]]"
B00LLHO8UY,[0.4927],[5],"[[year, buy]]","[[year buy, 0.4927, 5]]"
B00LMAHXOI,[0.7351],[3],"[[buy, younger, sister, love, product, well, come, screen, protector, stylus, consider, buying, case, coordinate, outfit, bit, product, fall, line, get, pay, shelf, life, case, tend, isnt, longest]]","[[buy younger sister love product well come screen protector stylus consider buying case coordinate outfit bit product fall line get pay shelf life case tend isnt longest, 0.7351, 3]]"
B00LNGY8TY,[0.0],[5],"[[arrive, fast, describe]]","[[arrive fast describe, 0.0, 5]]"
B00LOYNTRW,[0.5719],[5],[[happy]],"[[happy, 0.5719, 5]]"
B00LXIRLSM,"[0.8271, 0.8047, 0.0]","[5, 1, 2]","[[update, refurbish, instruction, simple, picture, isnt, follow, instruction, everything, go, run, program, update, nothing, happens, think, wasnt, tell, run, firefox, internet, explorer, hadnt, update, order, help, multiple, hospital, clinicals, quiet, inconvenient, return, buy, brand, think, garmin, suppose], [mile, correct], [purchase]]","[[update refurbish instruction simple picture isnt follow instruction everything go run program update nothing happens think wasnt tell run firefox internet explorer hadnt update order help multiple hospital clinicals quiet inconvenient return buy brand think garmin suppose, 0.8271, 5], [mile correct, 0.8047, 1], [purchase, 0.0, 2]]"
B00MC1U47Y,"[0.8659, 0.0]","[5, 1]","[[wonder, regard, op, forum, quality, amaze, fit, perfect, tight, wont, slip, take, want, show, someone, amaze, sandstone, case, little, see, picture, case, mine, navy, blue, report, anything, regard, cell, protection, provide, havent, let, fall, surface, youre, clumsy, want, look, protection, version, corner, bumper, year, half, case, work, show, sign, carry, cell, waist, pack, bunch, items, use, flip, cover, anymore], [oneplus, onebr, pill, protector]]","[[wonder regard op forum quality amaze fit perfect tight wont slip take want show someone amaze sandstone case little see picture case mine navy blue report anything regard cell protection provide havent let fall surface youre clumsy want look protection version corner bumper year half case work show sign carry cell waist pack bunch items use flip cover anymore, 0.8659, 5], [oneplus onebr pill protector, 0.0, 1]]"
