B005HFJFH2,[0.9848],[5],"[[trade, f, silverado, didnt, realize, id, miss, keypad, ford, start, look, something, put, truck, want, drill, hole, truck, time, want, something, look, ghetto, month, decide, go, unit, please, unit, find, fit, bill, receive, unit, discover, come, piece, get, face, number, pad, see, picture, window, unit, self, brain, thing, want, call, wire, harness, wire, harness, super, simple, get, power, wire, lock, unlock, wire, alarm, arm, disarm, realize, window, sticker, shot, deal, decide, bench, test, unit, start, anything, unit, self, side, backing, suppose, peel, backing, stick, unit, window, sticker, see, button, unit, match, button, window, sticker, power, unit, touch, button, responsive, back, material, yey, thats, win, step, decide, mount, unit, rear, window, kind, hidden, time, get, run, wire, hardness, need, hardness, unit, program, digit, pin, pulse, lock, unlock, function, unit, work, awesome, step, clean, window, window, sticker, window, mount, unit, window, sticker, window, thing, work, goodtill, work, led, work, hand, arent, warm, thick, way, unit, work, consider, make, sticker, cant, remove, return, waste, money, cant, recommend, anybody]]","[[trade f silverado didnt realize id miss keypad ford start look something put truck want drill hole truck time want something look ghetto month decide go unit please unit find fit bill receive unit discover come piece get face number pad see picture window unit self brain thing want call wire harness wire harness super simple get power wire lock unlock wire alarm arm disarm realize window sticker shot deal decide bench test unit start anything unit self side backing suppose peel backing stick unit window sticker see button unit match button window sticker power unit touch button responsive back material yey thats win step decide mount unit rear window kind hidden time get run wire hardness need hardness unit program digit pin pulse lock unlock function unit work awesome step clean window window sticker window mount unit window sticker window thing work goodtill work led work hand arent warm thick way unit work consider make sticker cant remove return waste money cant recommend anybody, 0.9848, 5]]"
B005JFHOAA,[0.0],[3],"[[work, advertise]]","[[work advertise, 0.0, 3]]"
B005U5ESGM,[0.2732],[4],"[[everything, speaker, poor]]","[[everything speaker poor, 0.2732, 4]]"
B00622AG6S,"[0.2928, -0.3818, 0.2023, -0.4215]","[4, 5, 5, 1]","[[work, fine, expect], [work, regret], [car, charger, apple, product, drawback, get, v, automobile, jack], [broke, week, purchase]]","[[work fine expect, 0.2928, 4], [work regret, -0.3818, 5], [car charger apple product drawback get v automobile jack, 0.2023, 5], [broke week purchase, -0.4215, 1]]"
B006QH9C5A,"[0.5719, 0.4588, 0.8396, 0.4215]","[4, 5, 5, 5]","[[honda, element, work, greatbr, get, lock, element, fussy, key, lock, instal, keyless, entry, system, kes, word, caution, cant, get, work, check, splice, use, compression, splicer, wire, didnt, work, end, strip, wire, splice, work, perfectlybr, use, door, lock, br, connector, element, grey, driver, kick, panelbr, kes, white, element, greenwhite, door, lockbr, kes, whiteblack, element, bluewhite, door, unlockbr, kes, element, black, body, groundbr, kes, yellowblack, element, black, body, groundbr, kes, element, black, body, groundbr, kes, red, constant, v, element, connect, v, red, wire, brake, pedal, easier, get], [product, price, instruction, detail, need, knowledge, dc, principle, hook, instruction, look, youtube, video, insight, take, hour, hook, kia, forte], [people, deal, dodge, caravan, need, online, make, follow, direction, work, install], [work, great, toyota, tercel, hook, year, work, problem, light, blink, feature, stop, work, replace, module, module, lock, feature, stop, work, threw, module, rewire, blink, lock, trigger, wire, light, blink, lock, vehicle, throw, relay, make, light, blink, horn, sound, lock, cant, beat, price, set, work]]","[[honda element work greatbr get lock element fussy key lock instal keyless entry system kes word caution cant get work check splice use compression splicer wire didnt work end strip wire splice work perfectlybr use door lock br connector element grey driver kick panelbr kes white element greenwhite door lockbr kes whiteblack element bluewhite door unlockbr kes element black body groundbr kes yellowblack element black body groundbr kes element black body groundbr kes red constant v element connect v red wire brake pedal easier get, 0.5719, 4], [product price instruction detail need knowledge dc principle hook instruction look youtube video insight take hour hook kia forte, 0.4588, 5], [people deal dodge caravan need online make follow direction work install, 0.8396, 5], [work great toyota tercel hook year work problem light blink feature stop work replace module module lock feature stop work threw module rewire blink lock trigger wire light blink lock vehicle throw relay make light blink horn sound lock cant beat price set work, 0.4215, 5]]"
B006WU1IT4,[0.0],[3],"[[met, need]]","[[met need, 0.0, 3]]"
B007ZN5LE0,"[0.5719, 0.2732]","[5, 5]","[[work], [plug, bend, cube, make, perfect, cube, design, hat, engineer]]","[[work, 0.5719, 5], [plug bend cube make perfect cube design hat engineer, 0.2732, 5]]"
B008MAG9YG,[0.9257],[5],"[[cant, say, instal, car, nonetheless, look, using, home, theater, system, sound, great, think, ill, buy, subwoofer, thing, kind, disappoint, come, speaker, wire, wire, clip, see, get, recommend, budget, decent, sound, qualitybr, br, update, speaker, work, gti, impress, quality, sub, buy, spacers, tag, speaker]]","[[cant say instal car nonetheless look using home theater system sound great think ill buy subwoofer thing kind disappoint come speaker wire wire clip see get recommend budget decent sound qualitybr br update speaker work gti impress quality sub buy spacers tag speaker, 0.9257, 5]]"
B00916SVXM,[-0.5423],[1],"[[case, junk, drop, shell, crack, get, worse, start, glue, piece, break, rubber, shell, time, get, phone, outer, piece, glue]]","[[case junk drop shell crack get worse start glue piece break rubber shell time get phone outer piece glue, -0.5423, 1]]"
B009GT6IPC,[-0.6072],[1],"[[product, make, material, impress, hit, donation, pile, look, cheap, cheap, yuck]]","[[product make material impress hit donation pile look cheap cheap yuck, -0.6072, 1]]"
B009NL265O,[0.4404],[4],[[quality]],"[[quality, 0.4404, 4]]"
B009PYUPS4,[-0.3612],[3],"[[month, scratch, suck, rad, case]]","[[month scratch suck rad case, -0.3612, 3]]"
B009YN5MKW,[0.6249],[5],"[[screen, protector, great, say, doesnt, affect, touch, sensor]]","[[screen protector great say doesnt affect touch sensor, 0.6249, 5]]"
B00A0LYAU0,"[0.6249, 0.4173, 0.9489, 0.8115, 0.7452, 0.9229, 0.9712]","[5, 5, 4, 3, 5, 5, 5]","[[sound, well, stock, speaker, come, ford, ranger, buy, correct, speaker, adapter, vehicle, screw, upgrade, factory, vehicle, audio, system], [buy, pair, perfect, front, door, ford, escape, im, picky, come, system, went, cheaper, speaker, find, cheap, sound, system, aficionado, boyfriend, say, price], [speaker, blow], [sound, good, base, thought, high, sound, crisp, clear, satisfy, price], [get, replace, factory, speaker, vast, improvement, stock, speaker, well, handling, produce, well, bass, overall, performance, yet, set, eq, like, anyone, say, dont, good, bass, didnt, set, eq, think, subwoofer, get, job, done, sure, cost, less, speaker, worse], [buy, set, speaker, wow, difference, make, quality, complaints, installation, door]]","[[sound well stock speaker come ford ranger buy correct speaker adapter vehicle screw upgrade factory vehicle audio system, 0.6249, 5], [buy pair perfect front door ford escape im picky come system went cheaper speaker find cheap sound system aficionado boyfriend say price, 0.4173, 5], [speaker blow, 0.9489, 4], [sound good base thought high sound crisp clear satisfy price, 0.8115, 3], [get replace factory speaker vast improvement stock speaker well handling produce well bass overall performance yet set eq like anyone say dont good bass didnt set eq think subwoofer get job done sure cost less speaker worse, 0.7452, 5], [buy set speaker wow difference make quality complaints installation door, 0.9229, 5], [, 0.9712, 5]]"
B00A47AWBQ,[0.6249],[5],[[quality]],"[[quality, 0.6249, 5]]"
B00AA8X2BG,[-0.8146],[1],"[[quality, broke, day]]","[[quality broke day, -0.8146, 1]]"
B00AT6KFKU,[0.9081],[5],"[[case, great, price]]","[[case great price, 0.9081, 5]]"
B00B3BKX5M,[0.0516],[1],"[[look, great, block, cell, service]]","[[look great block cell service, 0.0516, 1]]"
B00B7IPT6Y,[0.1779],[5],"[[install, issue]]","[[install issue, 0.1779, 5]]"
B00BB9OWLC,"[0.6249, 0.0]","[5, 1]","[[set, got, yesterday]]","[[set got yesterday, 0.6249, 5], [, 0.0, 1]]"
B00BM9WRTK,[0.6249],[5],"[[havent, smash, phone, kick, stand]]","[[havent smash phone kick stand, 0.6249, 5]]"
B00CDZOEOS,[0.8979],[5],"[[item, come, super, quick, easy, install, provide, lot, extra, storage, great, price]]","[[item come super quick easy install provide lot extra storage great price, 0.8979, 5]]"
B00CGWQFYK,"[-0.4215, 0.0]","[3, 3]","[[didnt, side, broke, rip, lining, pocket], [case, nice, month, matte, finish, start, piece, volume, broke]]","[[didnt side broke rip lining pocket, -0.4215, 3], [case nice month matte finish start piece volume broke, 0.0, 3]]"
B00CMT9W0Q,[0.2263],[3],"[[nice, cant, put, iphone, fit, otter, case, get]]","[[nice cant put iphone fit otter case get, 0.2263, 3]]"
B00CP0LB5G,"[0.5719, 0.6369]","[5, 5]","[[daughter, love]]","[[daughter love, 0.5719, 5], [, 0.6369, 5]]"
B00CPW20R2,[0.4215],[5],[[nice]],"[[nice, 0.4215, 5]]"
B00CXADUE8,"[0.0, 0.0, 0.0, 0.3612]","[1, 2, 1, 4]","[[find, use, samsung, charger, samsung, phone, guarantee, charge, brand, use, use], [cord], [work], [work]]","[[find use samsung charger samsung phone guarantee charge brand use use, 0.0, 1], [cord, 0.0, 2], [work, 0.0, 1], [work, 0.3612, 4]]"
B00DMRZ4A4,"[0.7906, 0.6369]","[5, 5]","[[thanks, work, ], [work, tablet]]","[[thanks work , 0.7906, 5], [work tablet, 0.6369, 5]]"
B00DYA8VOK,[0.6369],[5],[[work]],"[[work, 0.6369, 5]]"
B00E5INR6W,[0.6369],[5],"[[reminder, jesus, keep, keychain]]","[[reminder jesus keep keychain, 0.6369, 5]]"
B00EDT7Y2Q,[0.9509],[5],"[[case, fit, nokia, stand, work, perfect, stand, phone, excellent, product, buy, closer, stay, place]]","[[case fit nokia stand work perfect stand phone excellent product buy closer stay place, 0.9509, 5]]"
B00EN68XJC,"[0.8653, 0.8883, 0.836]","[5, 5, 5]","[[buy, wife, great, product, come, perfect, condition, spent, quality], [phone, compare, galaxy, screen, phone], [excellent, phone, perfect, condition, listing, claim, couple, scratch, headphone, need, sim, card, satisfy, purchase]]","[[buy wife great product come perfect condition spent quality, 0.8653, 5], [phone compare galaxy screen phone, 0.8883, 5], [excellent phone perfect condition listing claim couple scratch headphone need sim card satisfy purchase, 0.836, 5]]"
B00ENOBXL4,[0.2382],[1],"[[case, leak, dye, get, wet]]","[[case leak dye get wet, 0.2382, 1]]"
B00EVATYMU,[0.8771],[4],"[[quality, bright, wonderful, color, quality, ink, issue]]","[[quality bright wonderful color quality ink issue, 0.8771, 4]]"
B00F2PHOBG,[-0.6249],[1],"[[worst, case, buy, cell, silcone, boutton, line, cell, black, snap, go, silcone, snap]]","[[worst case buy cell silcone boutton line cell black snap go silcone snap, -0.6249, 1]]"
B00F3RUAR8,[0.8885],[4],"[[receive, charge, phone, case, discount, give, review, product, get, case, husband, phone, keep, die, case, help, extend, life, day, draw, find, cellphone, holder, belt, love, feel, case, ability, get, life, phone]]","[[receive charge phone case discount give review product get case husband phone keep die case help extend life day draw find cellphone holder belt love feel case ability get life phone, 0.8885, 4]]"
B00F49CGOU,[0.5719],[5],[[perfect]],"[[perfect, 0.5719, 5]]"
B00FFD4K44,[0.5719],[5],"[[describe, mother, love]]","[[describe mother love, 0.5719, 5]]"
B00FHNAB3Q,[0.7351],[1],"[[dont, shoe, canon, d, d, use, camera, work, loose, try, file, end, hoping, get, shoe, way, make, looser, fit, save, money, roll, gaffer, tape]]","[[dont shoe canon d d use camera work loose try file end hoping get shoe way make looser fit save money roll gaffer tape, 0.7351, 1]]"
B00FIKO7FG,[0.5574],[5],"[[gen, son, ththis, work, bothi, charger, one, charge, gen, ipod]]","[[gen son ththis work bothi charger one charge gen ipod, 0.5574, 5]]"
B00FOLZHGC,[0.765],[5],"[[cheap, recommend, buy]]","[[cheap recommend buy, 0.765, 5]]"
B00FX8WIUE,[0.8111],[1],"[[buy, blu, year, brand, everything, work, time, love, phone, recommend, anyone, fact, recommend, friend, family, buy, model, phone, week, woke, morning, screen, phone, display, number, report, steal, phone, email, blu, advise, contact, service, provider, service, provider, tell, phone, disable, end, contact, blu, week, phone, annoy, response, time, need, phone, fix, right, inconvenience, past, day, come, amazon, blu, please, assist, asap]]","[[buy blu year brand everything work time love phone recommend anyone fact recommend friend family buy model phone week woke morning screen phone display number report steal phone email blu advise contact service provider service provider tell phone disable end contact blu week phone annoy response time need phone fix right inconvenience past day come amazon blu please assist asap, 0.8111, 1]]"
B00FYVN6YM,[0.6542],[4],"[[fit, good, make, phone, stick, inside, pocket, protect, phone]]","[[fit good make phone stick inside pocket protect phone, 0.6542, 4]]"
B00GD6O5RY,[-0.631],[1],"[[phone, case, arrive, get, case, break]]","[[phone case arrive get case break, -0.631, 1]]"
B00GJ7LGOC,[0.8555],[5],"[[installation, purchase, protect, iphone, prevent, screen, damage, crack, scratch, trust, purchase, phone]]","[[installation purchase protect iphone prevent screen damage crack scratch trust purchase phone, 0.8555, 5]]"
B00GWSPFW2,[-0.2755],[1],"[[didnt, fit, phone]]","[[didnt fit phone, -0.2755, 1]]"
B00H2XFJ9A,[0.0],[1],"[[doesnt, work]]","[[doesnt work, 0.0, 1]]"
B00HYSFSQC,[0.547],[4],"[[cool, case, profile, sure, protect, screen, person, fine, im]]","[[cool case profile sure protect screen person fine im, 0.547, 4]]"
B00I475D1M,"[0.4404, 0.7096, 0.9413]","[5, 5, 5]","[[product, fit, fitbit, value, money], [charge, fitbit, flex, come, nice, extra, place, work, forget, charge, home]]","[[product fit fitbit value money, 0.4404, 5], [charge fitbit flex come nice extra place work forget charge home, 0.7096, 5], [, 0.9413, 5]]"
B00IBI5134,[0.8558],[5],"[[product, hear, roadstar, take, speaker, harness, run, hide, wire, far]]","[[product hear roadstar take speaker harness run hide wire far, 0.8558, 5]]"
B00IDW3RTI,"[0.0, 0.3804]","[2, 3]","[[rubber, fall, apart], [decent, case, cool, look]]","[[rubber fall apart, 0.0, 2], [decent case cool look, 0.3804, 3]]"
B00IX5YOHY,"[0.6249, 0.4404, 0.9226]","[5, 5, 5]","[[case, price], [phone, casea], [say, protects, install, kick, stand, come, excellent]]","[[case price, 0.6249, 5], [phone casea, 0.4404, 5], [say protects install kick stand come excellent, 0.9226, 5]]"
B00IZLMXBA,"[0.836, 0.8271]","[5, 5]","[[wow, great, product, fast, ship, cant, ask, d], [sleek, case, offer, protection, fit, hand, get]]","[[wow great product fast ship cant ask d, 0.836, 5], [sleek case offer protection fit hand get, 0.8271, 5]]"
B00J6M0MVK,[0.6808],[5],"[[look, want, lightweight, charger, carry, walk, theme, parkthis, iphone, charge, phone, charge, see, work, work, know, time, charge, iphone, charge, review, thanks]]","[[look want lightweight charger carry walk theme parkthis iphone charge phone charge see work work know time charge iphone charge review thanks, 0.6808, 5]]"
B00J8KG2TQ,[0.2333],[3],"[[rx, audio, star, tx, audio, muffle, drilling, hole, remove, splashair, membrane, mod, isnt, otherwise, ok]]","[[rx audio star tx audio muffle drilling hole remove splashair membrane mod isnt otherwise ok, 0.2333, 3]]"
B00JL5YF9C,[0.4404],[4],[[quality]],"[[quality, 0.4404, 4]]"
B00JW7ATVC,"[0.4932, 0.8885]","[4, 5]","[[doubt, order, case, fit, worry, tap, recognize, screen, issue, upgrade, line, g, plan, order, case, different, color], [phone, feel, bulky, longer, sleek, cover, screen, poor, producing, glare, cover, usb, port, audio, jack, difficult, pry, feel, fighting, want, plug, ear, bud, drop, phone, time, give, thought, case, need, protects, phone, decide, drop, carrier, insurance, coverage, case, trust, lg, build, phone, end, case, save, money]]","[[doubt order case fit worry tap recognize screen issue upgrade line g plan order case different color, 0.4932, 4], [phone feel bulky longer sleek cover screen poor producing glare cover usb port audio jack difficult pry feel fighting want plug ear bud drop phone time give thought case need protects phone decide drop carrier insurance coverage case trust lg build phone end case save money, 0.8885, 5]]"
B00JW7B55G,"[0.8481, 0.8593]","[5, 5]","[[case, work, well, expect, fit, hasnt, loosen, protect, hide, phone, doesnt, overlay, screen, remove, model, lg, g], [lg, g, look, love]]","[[case work well expect fit hasnt loosen protect hide phone doesnt overlay screen remove model lg g, 0.8481, 5], [lg g look love, 0.8593, 5]]"
B00JZKVWU8,[0.4404],[5],"[[quality, screen]]","[[quality screen, 0.4404, 5]]"
B00KC6GS3A,[0.4215],[5],[[nice]],"[[nice, 0.4215, 5]]"
B00KFPO8EE,[-0.1531],[1],"[[cant, get, worki, dumb, phonemaybe, smart, phone, cause]]","[[cant get worki dumb phonemaybe smart phone cause, -0.1531, 1]]"
B00KJ67ZD0,"[0.7876, 0.4767]","[3, 1]","[[okay, length, part, nice, charging, phone, take, hour, charge, need, cord, power, convenient, wall, plug, allow, get, use, phone, im, think, charge, station, guy, sit, plug], [feel, nice, quality, material, recognize, usb, defeat, purpose]]","[[okay length part nice charging phone take hour charge need cord power convenient wall plug allow get use phone im think charge station guy sit plug, 0.7876, 3], [feel nice quality material recognize usb defeat purpose, 0.4767, 1]]"
B00KKN6BBY,[0.0],[5],"[[recommendedbr, br, get, stylus]]","[[recommendedbr br get stylus, 0.0, 5]]"
B00KQTXRRS,[0.8481],[4],"[[sleeker, otter, box, screen, protector, cute]]","[[sleeker otter box screen protector cute, 0.8481, 4]]"
B00KR8DJNU,[0.9846],[1],"[[got, garbage, company, kind, send, take, good, care, stuff, pink, plastic, come, mention, there, ad, pop, get, pay, guess, hop, replace, better, couldnt, charge, period, im, use, friend, buy, say, told, make, change, got, there, changesanyways, im, happy, plastic, pink, come, take, good, care, stuff]]","[[got garbage company kind send take good care stuff pink plastic come mention there ad pop get pay guess hop replace better couldnt charge period im use friend buy say told make change got there changesanyways im happy plastic pink come take good care stuff, 0.9846, 1]]"
B00KTIJK40,[0.8205],[5],"[[case, upgrade, phone, month, backbr, look, wasnt, pay, place, ask, look, amazon, look, till, find, look, price, paybr, color, bit, brighter, picture, line, cant, complain]]","[[case upgrade phone month backbr look wasnt pay place ask look amazon look till find look price paybr color bit brighter picture line cant complain, 0.8205, 5]]"
B00LDL3AY8,"[0.0, 0.0]","[5, 5]","[[excelent], []]","[[excelent, 0.0, 5], [, 0.0, 5]]"
B00LLQODVE,[0.8225],[3],"[[handy, camera, case, camera, quality, ok, think, suit, need, camera, compartment, pad, zipper, compartment, size, charger, happy, purchase]]","[[handy camera case camera quality ok think suit need camera compartment pad zipper compartment size charger happy purchase, 0.8225, 3]]"
B00LUZ1A44,[0.0],[1],"[[think, phone, buying, dont, date, function, send, daughter, boyfriend, want, dont, dont, anything]]","[[think phone buying dont date function send daughter boyfriend want dont dont anything, 0.0, 1]]"
B00M2EF4TE,[0.4215],[5],"[[save, phone, scratch]]","[[save phone scratch, 0.4215, 5]]"
B00M6TJE14,[0.3818],[3],"[[fm, tuner, work, work]]","[[fm tuner work work, 0.3818, 3]]"
B00MLZZ7KA,[0.9538],[5],"[[product, work, state, look, month, work, buy, parent]]","[[product work state look month work buy parent, 0.9538, 5]]"
B00MRRMWZA,[0.8744],[3],"[[case, prefer, rubber, feel, value]]","[[case prefer rubber feel value, 0.8744, 3]]"
B00MUQ9I82,[0.7003],[3],"[[pink, color, way, bright, end, use, try, construction, seem]]","[[pink color way bright end use try construction seem, 0.7003, 3]]"
B00MUQ9O86,[-0.0533],[3],"[[deliver, time, protect, phone, drop, outer, layer, begin, peel, week, fall, apart, guess, case, month, im, case, receive, rise, gold, dont, hate, dont, love, use, thats, say, anything]]","[[deliver time protect phone drop outer layer begin peel week fall apart guess case month im case receive rise gold dont hate dont love use thats say anything, -0.0533, 3]]"
B00MXUDF3E,[0.6124],[1],"[[hold, phone, phone, case, crack, flap, slip, case, love, wallet, style, dont, get]]","[[hold phone phone case crack flap slip case love wallet style dont get, 0.6124, 1]]"
B00NB7ZIQK,[-0.464],[3],"[[didnt, notice, change, expect, keep, place]]","[[didnt notice change expect keep place, -0.464, 3]]"
B00NBKYHIM,"[0.5577, -0.7351, 0.7264]","[3, 1, 5]","[[exceed, expectation, install, fast, delivery, order, wife, thanks], [temper, glass, cut, fit, phone, bubble, create, didnt, spread, read, follow, instruction, purschase], [follow, instruction, put, bubble, phone, unsatisfied]]","[[exceed expectation install fast delivery order wife thanks, 0.5577, 3], [temper glass cut fit phone bubble create didnt spread read follow instruction purschase, -0.7351, 1], [follow instruction put bubble phone unsatisfied, 0.7264, 5]]"
B00NGJGA24,[0.5719],[4],"[[case, image, rub, phone, lot, protect, break]]","[[case image rub phone lot protect break, 0.5719, 4]]"
B00NH8Y18E,[-0.2755],[1],"[[case, crack, day, use, cant, recommend, item]]","[[case crack day use cant recommend item, -0.2755, 1]]"
