B009R01BTI,[0.6249],[5],"[[ac, outlet]]","[[ac outlet, 0.6249, 5]]"
B009TBTING,"[0.0, 0.4404]","[5, 5]","[[need, order]]","[[need order, 0.0, 5], [, 0.4404, 5]]"
B009UNZC6K,[0.8481],[5],"[[service, product]]","[[service product, 0.8481, 5]]"
B00A1O1WPW,"[0.6249, 0.3612]","[5, 5]","[[receive, fit, work, promise, business, seller]]","[[receive fit work promise business seller, 0.6249, 5], [, 0.3612, 5]]"
B00AAA8U0W,[0.5704],[3],"[[get, case, sooner, dont, see, layer, get, rubber, case, thats, thats, rd, layer]]","[[get case sooner dont see layer get rubber case thats thats rd layer, 0.5704, 3]]"
B00AFXUUV6,[0.4404],[3],"[[keep, case, phone]]","[[keep case phone, 0.4404, 3]]"
B00AH58J3S,[0.743],[5],"[[tablet, get, scratch, screen, panic, protector, save, get]]","[[tablet get scratch screen panic protector save get, 0.743, 5]]"
B00AOW8ILC,[0.6656],[4],"[[case, wont, go, use, nexus]]","[[case wont go use nexus, 0.6656, 4]]"
B00B1O15C6,"[-0.5423, 0.8481, 0.3089]","[1, 4, 3]","[[use, purchase, sim, japanbr, use, problem], [window, phone], [phone, great, battery, life]]","[[use purchase sim japanbr use problem, -0.5423, 1], [window phone, 0.8481, 4], [phone great battery life, 0.3089, 3]]"
B00B42K5BM,[0.0],[1],[[work]],"[[work, 0.0, 1]]"
B00BF8JVTC,[0.8062],[5],"[[work, great, thanks]]","[[work great thanks, 0.8062, 5]]"
B00BIET83W,[0.6369],[5],[[armband]],"[[armband, 0.6369, 5]]"
B00BLG5CQY,[-0.9655],[3],"[[product, look, nice, provide, protection, boast, drop, grass, foot, phone, broke, repair, guy, shock, say, wasnt, see, break, spite, otterbox, claim, pink, cute, try, something, think, drop, phone, day]]","[[product look nice provide protection boast drop grass foot phone broke repair guy shock say wasnt see break spite otterbox claim pink cute try something think drop phone day, -0.9655, 3]]"
B00BN5I8MS,[0.5478],[5],"[[handy, hold, phone, vent, dont, look, take, time, create, bend, work]]","[[handy hold phone vent dont look take time create bend work, 0.5478, 5]]"
B00BUDL3B6,"[0.4404, 0.0]","[4, 5]",[[want]],"[[want, 0.4404, 4], [, 0.0, 5]]"
B00BZQAVIO,[0.9134],[5],"[[fit, great, pearl, male, thing, stun, wife, phone]]","[[fit great pearl male thing stun wife phone, 0.9134, 5]]"
B00CFTIW22,[0.4404],[5],[[stuff]],"[[stuff, 0.4404, 5]]"
B00CPFPKAI,"[0.5574, 0.7706, 0.6124]","[5, 3, 5]","[[arrive, feeling, memory, card, fit], [nice, work, fine], [get, take, ship, china, yes, ship, china, piece, stay, close, tape, toss, camera, bag, price, cheap, id, prefer, type, ship, card, find, werent, crazy, pricedbr, aware, secure, pop]]","[[arrive feeling memory card fit, 0.5574, 5], [nice work fine, 0.7706, 3], [get take ship china yes ship china piece stay close tape toss camera bag price cheap id prefer type ship card find werent crazy pricedbr aware secure pop, 0.6124, 5]]"
B00CR6V7PW,[0.7964],[5],"[[microfiber, clean, cloth, hope, cheaper, buy]]","[[microfiber clean cloth hope cheaper buy, 0.7964, 5]]"
B00D1BGMSY,[0.8949],[5],"[[rubberize, case, work, hole, line, phone, soft, hard, shell, case, case, work, fine, snap, one, change, color, money]]","[[rubberize case work hole line phone soft hard shell case case work fine snap one change color money, 0.8949, 5]]"
B00D8YYOI4,"[0.6124, -0.5812]","[5, 1]","[[product, service], [worth, money, poor, intermittent, connection, phone, bberry, level, quality]]","[[product service, 0.6124, 5], [worth money poor intermittent connection phone bberry level quality, -0.5812, 1]]"
B00DEQ0OX0,[-0.6715],[1],"[[case, fit, phone, lie]]","[[case fit phone lie, -0.6715, 1]]"
B00DQ7W14C,[0.4716],[2],"[[speaker, sound, however, delicate, drop, inch, speaker, connection, break]]","[[speaker sound however delicate drop inch speaker connection break, 0.4716, 2]]"
B00DSKE9WE,[-0.2924],[1],"[[hear, come, clear]]","[[hear come clear, -0.2924, 1]]"
B00E3UF71U,[0.4758],[5],"[[work, department, tell, couldnt, find, connector, find, stuff, amazon]]","[[work department tell couldnt find connector find stuff amazon, 0.4758, 5]]"
B00E7Z06LC,[0.6369],[5],"[[thing, take]]","[[thing take, 0.6369, 5]]"
B00E9OXJ2Y,"[0.4173, 0.7841, 0.0, 0.0]","[4, 3, 1, 1]","[[disconnect, phone, reset], [work, fact, battery], [product, arrive, describe, nifty, get, recharge, range, leave, key, downstairs, go, upstairs, get, message, say, lose, connection, figure, ft, indoors, besides, product, work, advertise, increase, range, beep, time, im, home, great], [dozen, time, junk]]","[[disconnect phone reset, 0.4173, 4], [work fact battery, 0.7841, 3], [product arrive describe nifty get recharge range leave key downstairs go upstairs get message say lose connection figure ft indoors besides product work advertise increase range beep time im home great, 0.0, 1], [dozen time junk, 0.0, 1]]"
B00EHDK0LK,"[-0.2023, 0.6249]","[2, 5]","[[work, great, havent, amy, issue], [open, bottom, port, make, charge, recharge]]","[[work great havent amy issue, -0.2023, 2], [open bottom port make charge recharge, 0.6249, 5]]"
B00EO0MDNO,[0.0],[5],[[expect]],"[[expect, 0.0, 5]]"
B00EVIVHJU,"[-0.6369, 0.4404]","[5, 5]","[[see, lot, fish, give, info], [disappointment, find, bottom, lake, pend, oreille, ft, fish]]","[[see lot fish give info, -0.6369, 5], [disappointment find bottom lake pend oreille ft fish, 0.4404, 5]]"
B00EYVTK84,[-0.4495],[3],"[[broke, day]]","[[broke day, -0.4495, 3]]"
B00FBYY5KG,[0.9731],[5],"[[super, handy, love, plot, gps, route, online, iphone, app, feature, wish, didnt, need, hrm, strap, deal, im, main, workout, need, gps, distance, wish, incorporate, hrm, watch, somehow, fitbits, wouldnt, pedometer, option, love, garmin]]","[[super handy love plot gps route online iphone app feature wish didnt need hrm strap deal im main workout need gps distance wish incorporate hrm watch somehow fitbits wouldnt pedometer option love garmin, 0.9731, 5]]"
B00FC2HLIK,[0.4215],[4],[[like]],"[[like, 0.4215, 4]]"
B00FCYN4U2,[0.9349],[5],"[[phone, case, own, nd, hug, phone, case, drop, wonderful]]","[[phone case own nd hug phone case drop wonderful, 0.9349, 5]]"
B00FFM4LYY,"[0.6249, 0.0, 0.5495]","[1, 4, 2]","[[powerbank, take, hour, charge, last, less, hour, mine, month, wont, charge, anymore, stop, work, know, shouldnt, expect, something, cost, buck, expect, work, sorry, dont, waste, money], [excelent], [didnt, work, use, battery, power, bank, heat, point, think, burn, hand, touch, figure, worth, try]]","[[powerbank take hour charge last less hour mine month wont charge anymore stop work know shouldnt expect something cost buck expect work sorry dont waste money, 0.6249, 1], [excelent, 0.0, 4], [didnt work use battery power bank heat point think burn hand touch figure worth try, 0.5495, 2]]"
B00FGCUMDM,[0.0],[5],"[[ship, fast, product, expect, suppose, cell, phone, drop]]","[[ship fast product expect suppose cell phone drop, 0.0, 5]]"
B00G00KLCQ,"[-0.1301, 0.0]","[1, 5]","[[quality, sound, noise, cancel], [cant, hear, anything, music]]","[[quality sound noise cancel, -0.1301, 1], [cant hear anything music, 0.0, 5]]"
B00G1FG7SM,"[0.9648, 0.0, 0.7783, -0.7268]","[5, 5, 4, 1]","[[replacement, part, perfect, fit, color, match, repair, done, glue, loca, replacement, glass, result, result, look, act, product], [get, screan, mom, phone, put, shatter, wasnt, drop, im, happy], [item, describe, didnt, need, tool, im, sure, others, find, take, longer, get, item, send, country, take, account], [kool]]","[[replacement part perfect fit color match repair done glue loca replacement glass result result look act product, 0.9648, 5], [get screan mom phone put shatter wasnt drop im happy, 0.0, 5], [item describe didnt need tool im sure others find take longer get item send country take account, 0.7783, 4], [kool, -0.7268, 1]]"
B00GN5K650,"[0.0, -0.3252]","[5, 1]","[[], [pioneer, watt, amp, pioneer, sub, buy, sub, contacting, seller, return, item, maravingmail]]","[[, 0.0, 5], [pioneer watt amp pioneer sub buy sub contacting seller return item maravingmail, -0.3252, 1]]"
B00GNQ10VS,"[0.4404, 0.8481, 0.3329, 0.4404, 0.4019, 0.5574, -0.8176, 0.5719, 0.4754, 0.7967, 0.5621, 0.1474, 0.4404]","[5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[[yes], [product, great, experience], [work, issue], [use, android, way, suck, lot, battery, excellent, add, pound, phone, limit, functionality, play, game, android, battery, suppose, tokeeps, pump, juice, day, use, gps, keep, screen, charge, unit, power, leave, charger, period, reach, dont, bulk, understand, sacrifice, battery, life], [hold, charge, day, google, edition], [goodbr, thing, awesome, battery, day, use, use, worry, phone, die, use, phone, day, charge, br, br, badbr, thing, heavy, thick, brag, thin, phone], [amaze, battery, life, battery, phonebr, expect, double, phone, thickness, weightbr, happy, purchase, keep, charge, use, know, wont, charger, extend, period, time, use, slipping, pocket, toolbelt], [battery, longe], [battery, cover, mophie, battery, case, struggle, make, day, time, battery, go, day, youre, easy, phone, usage, make, brick, size, phone, everyone, work], [everything, perfect], [battery, awesome, run, time, listening, amazon, music, day, work, hour, day, charge, day, try, run, condition, im, get, upset, take, forever, run, downbr, br, phone, pound, battery, weight, worry, go, battery, ill, go, answer, thing, hit, face, lighter, oem, battery]]","[[yes, 0.4404, 5], [product great experience, 0.8481, 5], [work issue, 0.3329, 4], [use android way suck lot battery excellent add pound phone limit functionality play game android battery suppose tokeeps pump juice day use gps keep screen charge unit power leave charger period reach dont bulk understand sacrifice battery life, 0.4404, 5], [hold charge day google edition, 0.4019, 5], [goodbr thing awesome battery day use use worry phone die use phone day charge br br badbr thing heavy thick brag thin phone, 0.5574, 5], [amaze battery life battery phonebr expect double phone thickness weightbr happy purchase keep charge use know wont charger extend period time use slipping pocket toolbelt, -0.8176, 5], [battery longe, 0.5719, 5], [battery cover mophie battery case struggle make day time battery go day youre easy phone usage make brick size phone everyone work, 0.4754, 5], [everything perfect, 0.7967, 5], [battery awesome run time listening amazon music day work hour day charge day try run condition im get upset take forever run downbr br phone pound battery weight worry go battery ill go answer thing hit face lighter oem battery, 0.5621, 5], [, 0.1474, 5], [, 0.4404, 5]]"
B00GSY9KDU,[-0.7579],[1],"[[suck, as]]","[[suck as, -0.7579, 1]]"
B00GT0JH72,[-0.2071],[4],"[[case, doesnt, fit, come, make, slide, screen]]","[[case doesnt fit come make slide screen, -0.2071, 4]]"
B00H2ZU72W,"[-0.6634, 0.4404]","[3, 5]","[[price], [dont, love, slot, misalign, hole, make, difficult, get, plug, worth, return, buuut, frustrate]]","[[price, -0.6634, 3], [dont love slot misalign hole make difficult get plug worth return buuut frustrate, 0.4404, 5]]"
B00H3B94VA,[-0.4215],[1],"[[camo, design, start, peel, week, receive, item, otherwise, sturdy, longer, design]]","[[camo design start peel week receive item otherwise sturdy longer design, -0.4215, 1]]"
B00H7WN9G6,[0.0],[1],[[workreturned]],"[[workreturned, 0.0, 1]]"
B00H8KIH1O,"[0.7964, 0.6249, 0.875]","[5, 5, 5]","[[product, work, customer, service, battery, life, suck, product, great], [work, good, love, use, shower, ], [awesome, receive, time]]","[[product work customer service battery life suck product great, 0.7964, 5], [work good love use shower , 0.6249, 5], [awesome receive time, 0.875, 5]]"
B00HVE1IH2,"[0.4754, 0.9432, 0.6908, 0.296]","[4, 4, 5, 5]","[[poduct, seem, quality, doesnt, lay, way, phone, leave, air, pocket, uper, hand, cornerbr, screen, super, clear], [defense, yearolds], [nice, iwll, buy], [ok]]","[[poduct seem quality doesnt lay way phone leave air pocket uper hand cornerbr screen super clear, 0.4754, 4], [defense yearolds, 0.9432, 4], [nice iwll buy, 0.6908, 5], [ok, 0.296, 5]]"
B00HX0RTTU,"[0.9493, 0.8685, 0.5719]","[5, 5, 5]","[[dont, get, loud, feature, option, make, sync, pair, headphones, buy, dont, work, pair, easy, option, make, adult, year, recommend], [impress, quality, headphone, try, theyre, tell, quality, sound, happy, year], [perfect, son, plane, ride]]","[[dont get loud feature option make sync pair headphones buy dont work pair easy option make adult year recommend, 0.9493, 5], [impress quality headphone try theyre tell quality sound happy year, 0.8685, 5], [perfect son plane ride, 0.5719, 5]]"
B00IT5PEZO,"[0.6249, 0.1027, -0.1854]","[5, 4, 2]","[[glass, work, week, stop, respond, touch, glass, replace, unit, see, complaint, touch, problem, tape, doesnt, hold, favor, get, back, tape, glass, unit, work, work, fine, price, feel, worth, chance, second, glass, unit, complaint, replace, glass, daughter, seem, lot, buying, ipad, mini], [buy, customer, complain, home, button, doesnt, work, act, amazon, kind, send, replacement, doesnt, work, try, take, broke, felt, replacement, buy, charm, glue, tape, doesnt, work, end, use, silicon, glue, keep, place], [work]]","[[glass work week stop respond touch glass replace unit see complaint touch problem tape doesnt hold favor get back tape glass unit work work fine price feel worth chance second glass unit complaint replace glass daughter seem lot buying ipad mini, 0.6249, 5], [buy customer complain home button doesnt work act amazon kind send replacement doesnt work try take broke felt replacement buy charm glue tape doesnt work end use silicon glue keep place, 0.1027, 4], [work, -0.1854, 2]]"
B00J4EXWT4,[0.6369],[5],"[[receive, love, color, protection]]","[[receive love color protection, 0.6369, 5]]"
B00J7H01Z6,[0.6369],[5],"[[quad, lock, line]]","[[quad lock line, 0.6369, 5]]"
B00JA7HNZO,"[0.8503, 0.8074, -0.228, 0.4601, 0.9201, 0.5709, 0.4215, 0.8832, 0.8611, 0.8519, 0.8047, -0.0258, 0.4404, -0.8316, 0.4404, 0.3095, 0.6249, 0.9066, -0.0258, 0.4404, 0.6249, 0.7425, 0.2213, 0.302, 0.6478, 0.8245, 0.0, -0.6652, 0.8708, 0.926, 0.2382, 0.6249, -0.0772, 0.886, 0.9682, 0.4411]","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 4, 5, 5, 5, 5, 5, 5, 4]","[[struggle, order, wireless, charger, unit, work, expect, charge, nd, generation, nexus, case, problem], [sturdy, slow, charge, charge, phone, set, charge, move, try, find, position, put, phone, get, charge], [work, great, put, night, stand, convenience, let, phone, sit, night, wake, charge, phonebr, br, work], [please, work, hassle, use], [wireless, charger, use, never, issue, buy, wireless, charger, break, month, year, coil, find, sweat, spot, think, past, drop, phone, keep, move, find, blue, light, unit, nt, distract, sleep, great, night, table], [use, day, work, well, assume, worry, case, buy, instal, galaxy, create, charge, issue, work, charm, get, hound, half, order, told, share, good, price, buy], [nice, deal, charging, charging, deplete, battery, case, change, fresh, battery, work, bought, unit, bedroom, work, desk, man, cave, nice, know, bat, ready, go, time], [work, great, galaxy, note], [work, great, say], [save, wife, sanity, miniusb, port, broke, nexus, tablet, device, allow, resurrect, device, tech, graveyard, qi, enable, device], [im, use, nexus, something, found, wont, charge, nexus, phone, orient, way, make, sure, cord, come, phone, area, bottom], [try, qi, wireless, charger, require, positioning, wife, nexus, make, sure, bump, chotech, require, care, charge], [nice], [work, great, fuss, placement, phone, use, nexus], [work, qi, charge, case, iphone, plus, complaint, make, charger, connect, tone, charge, wake, middle, night, night, take, phone, arent, charge, phone, bedroom, overnight, fine], [purchase, usb, connector, nexus, nd, gen, become, loose, usb, cable, stay, connect, charge, unit, take, hour, go, charge, doesnt, come, adapter, amp, v, adapter, purchase, device, work, say, value, price, lot, less, fixing, usb, port, tablet, use, charge, qi, enable, device, buy], [wireless, charger, concern, ill, look, perfect, charge, spotposition, nope, throw, phone, done, charge, enables], [work, great, use, quick, charge, love], [find, couple, time, need, move, phone, rare, work, well, work, otterbox, others], [charger, work, others, wouldnt, case, lg, g, charger, work, case, problem, charger, try, dont, work, precise, placement, pad, isnt, worth, charger, build, recommend, buy], [product, drop, phone, tablet, problem, make, sure, sweet, spot], [amaze, device, put, phone, charge, appear, charge, case, phone, doesnt, surprise, something, didnt, consider, till, get], [product, work], [work, leave, phone, night, morning, charge, br, br, plug, phone, charge, hr, top], [charge, pad, work, plug, loose, fall], [charger, month, tell, work, nexus, layer, case, set, click, charge, awaybr, br, thing, month, take, phone, charger, blue, light, stay, lit, mine, connect, power, strip, switch, quick, charging, light, stay], [get, replace, samsung, brand, qi, charger, come, bundle, note, want, charge, case, flexibility, phone, placement, pad, handle, looking, unit, concern, charge, note, hour], [receive, charger, work, fine, use, charger, v, model, come, plug, hi, speed, usb, cable, instal, charger, upstairs, wife, convience, bedside, charger, good, nice, area, phone, rest, want, use, quick, charge, chord, charge, pad, didnt, wall, plug, here, senerio, start, charge, indicate, charge, tone, beep, display, battery, percentage, fade, black, leave, phone, charge, pad, indicator, pass, show, pick, morning, show, percentage, charging, pm, change, cord, amperage, function, product, work, fine, range, price, see, longevity, time], [find, sweet, spot, charge, samsung, galaxy, note, great, size, simple, use], [way, well, coil, way, guess, placing, charge, single, coil, guess, hope, place, disconnect, make, place, work, stay, connect], [dollars, come, wall, adapter, plug], [work, far, charge, droid, turbo, layer, case, needing, positioning, phone, product, ive, try, worth, dollar, dollar, product, doesnt, work], [well, plug, night], [product, fine, stop, work, half, month, get], [work, good, phone, get, expect, use, droid, mini], [wireless, charger]]","[[struggle order wireless charger unit work expect charge nd generation nexus case problem, 0.8503, 5], [sturdy slow charge charge phone set charge move try find position put phone get charge, 0.8074, 5], [work great put night stand convenience let phone sit night wake charge phonebr br work, -0.228, 1], [please work hassle use, 0.4601, 5], [wireless charger use never issue buy wireless charger break month year coil find sweat spot think past drop phone keep move find blue light unit nt distract sleep great night table, 0.9201, 5], [use day work well assume worry case buy instal galaxy create charge issue work charm get hound half order told share good price buy, 0.5709, 5], [nice deal charging charging deplete battery case change fresh battery work bought unit bedroom work desk man cave nice know bat ready go time, 0.4215, 5], [work great galaxy note, 0.8832, 5], [work great say, 0.8611, 5], [save wife sanity miniusb port broke nexus tablet device allow resurrect device tech graveyard qi enable device, 0.8519, 5], [im use nexus something found wont charge nexus phone orient way make sure cord come phone area bottom, 0.8047, 5], [try qi wireless charger require positioning wife nexus make sure bump chotech require care charge, -0.0258, 4], [nice, 0.4404, 5], [work great fuss placement phone use nexus, -0.8316, 5], [work qi charge case iphone plus complaint make charger connect tone charge wake middle night night take phone arent charge phone bedroom overnight fine, 0.4404, 5], [purchase usb connector nexus nd gen become loose usb cable stay connect charge unit take hour go charge doesnt come adapter amp v adapter purchase device work say value price lot less fixing usb port tablet use charge qi enable device buy, 0.3095, 4], [wireless charger concern ill look perfect charge spotposition nope throw phone done charge enables, 0.6249, 5], [work great use quick charge love, 0.9066, 5], [find couple time need move phone rare work well work otterbox others, -0.0258, 1], [charger work others wouldnt case lg g charger work case problem charger try dont work precise placement pad isnt worth charger build recommend buy, 0.4404, 5], [product drop phone tablet problem make sure sweet spot, 0.6249, 5], [amaze device put phone charge appear charge case phone doesnt surprise something didnt consider till get, 0.7425, 5], [product work, 0.2213, 5], [work leave phone night morning charge br br plug phone charge hr top, 0.302, 5], [charge pad work plug loose fall, 0.6478, 5], [charger month tell work nexus layer case set click charge awaybr br thing month take phone charger blue light stay lit mine connect power strip switch quick charging light stay, 0.8245, 5], [get replace samsung brand qi charger come bundle note want charge case flexibility phone placement pad handle looking unit concern charge note hour, 0.0, 1], [receive charger work fine use charger v model come plug hi speed usb cable instal charger upstairs wife convience bedside charger good nice area phone rest want use quick charge chord charge pad didnt wall plug here senerio start charge indicate charge tone beep display battery percentage fade black leave phone charge pad indicator pass show pick morning show percentage charging pm change cord amperage function product work fine range price see longevity time, -0.6652, 5], [find sweet spot charge samsung galaxy note great size simple use, 0.8708, 4], [way well coil way guess placing charge single coil guess hope place disconnect make place work stay connect, 0.926, 5], [dollars come wall adapter plug, 0.2382, 5], [work far charge droid turbo layer case needing positioning phone product ive try worth dollar dollar product doesnt work, 0.6249, 5], [well plug night, -0.0772, 5], [product fine stop work half month get, 0.886, 5], [work good phone get expect use droid mini, 0.9682, 5], [wireless charger, 0.4411, 4]]"
B00JCC7JZG,[0.9114],[3],"[[snap, rubber, snap, wise, look]]","[[snap rubber snap wise look, 0.9114, 3]]"
B00JRGT9OG,[0.5719],[5],[[excellent]],"[[excellent, 0.5719, 5]]"
B00JV6PPPY,[0.5719],[5],[[happy]],"[[happy, 0.5719, 5]]"
B00JV6XNZS,[-0.2648],[1],"[[zero, overheat, ruin, garmin, model, list, ok, purchase, wish, buy, garmin, brand, true, story, upset, product, think, make, china, wipe, configuration, file, render, useless, online, garmin, person]]","[[zero overheat ruin garmin model list ok purchase wish buy garmin brand true story upset product think make china wipe configuration file render useless online garmin person, -0.2648, 1]]"
B00JXAJR0M,[0.6808],[4],"[[buy, mom, work, shes, phone, case, last, lifespan, case, flap, hold, side, begin, fray, come, dont, stuff, card, holder, side, itll, fine, put, begin, wear, case, break]]","[[buy mom work shes phone case last lifespan case flap hold side begin fray come dont stuff card holder side itll fine put begin wear case break, 0.6808, 4]]"
B00K00RIA0,[0.7845],[5],"[[nice, case, price, work]]","[[nice case price work, 0.7845, 5]]"
B00K3II718,"[-0.7469, 0.0]","[2, 3]","[[perfect, button, father, macular, degenerationbr, complicate, phonebr, get, different, sim, card, work, attbr, signal, go, bar, service, move, parent, call, someone, ring, caller, end, phone, lose, signal, point, ringing, parent, keep, try, call, receiver, pick, phone, parent, werent, phone, lose, signal], [bite, fragil]]","[[perfect button father macular degenerationbr complicate phonebr get different sim card work attbr signal go bar service move parent call someone ring caller end phone lose signal point ringing parent keep try call receiver pick phone parent werent phone lose signal, -0.7469, 2], [bite fragil, 0.0, 3]]"
B00K68UXYY,[0.7351],[5],"[[excellent, fit]]","[[excellent fit, 0.7351, 5]]"
B00KL80U7O,[-0.3818],[1],"[[cheap, crap]]","[[cheap crap, -0.3818, 1]]"
B00KMB5IL8,[0.8316],[5],"[[case, perfect, use]]","[[case perfect use, 0.8316, 5]]"
B00KQ13W26,[0.6908],[3],"[[color, start, fade, sturdy, hop]]","[[color start fade sturdy hop, 0.6908, 3]]"
