1908510986,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B00EZ8E554,[-0.6901],[1],"[[buy, wife, look, hour, start, damn, bead, peel, bead, get, stuck, face, hand, everything, product, price, nod]]","[[buy wife look hour start damn bead peel bead get stuck face hand everything product price nod, -0.6901, 1]]"
B00EZK92EQ,[0.6249],[4],"[[color, sturdy]]","[[color sturdy, 0.6249, 4]]"
B00F2GR5PA,[0.1406],[4],"[[meet, desire, expectation, delivery, take, time]]","[[meet desire expectation delivery take time, 0.1406, 4]]"
B00F52U0U8,"[0.9382, 0.5251]","[5, 4]","[[speaker, battery, last, light, weight, store, finish, recommend, speaker, buyer], [expect, think, louder]]","[[speaker battery last light weight store finish recommend speaker buyer, 0.9382, 5], [expect think louder, 0.5251, 4]]"
B00F5GUSE2,"[-0.5367, 0.7496]","[1, 5]","[[screen, work, dissapointed, waste, money], [install, take, minute, find, right, size, tool, product, make, gps, look, brand]]","[[screen work dissapointed waste money, -0.5367, 1], [install take minute find right size tool product make gps look brand, 0.7496, 5]]"
B00F94NKZE,[0.5719],[5],"[[purchase, daughter, love]]","[[purchase daughter love, 0.5719, 5]]"
B00FD4J0LI,"[-0.5095, -0.5423, -0.3818, 0.3612]","[1, 1, 1, 1]","[[crap, dont, buy], [phone, turn, hit, miss, come, discount, battery, installing, sooner, lose, window, returnbr, br, ny, sticker, find, allbr, br, attach, link, give, battery, see, cycle, count, wish, wait, disappoint, productbr, br, httpswwwyoutubecomwatchvqoozzettro], [hold, charge, battery], [time, im, order, month, wont, hold, charge, hour, see, get, oct, th, order, recommend, anyone, buy, real, battery, apple]]","[[crap dont buy, -0.5095, 1], [phone turn hit miss come discount battery installing sooner lose window returnbr br ny sticker find allbr br attach link give battery see cycle count wish wait disappoint productbr br httpswwwyoutubecomwatchvqoozzettro, -0.5423, 1], [hold charge battery, -0.3818, 1], [time im order month wont hold charge hour see get oct th order recommend anyone buy real battery apple, 0.3612, 1]]"
B00FEKL0M8,[0.2617],[4],"[[speaker, work, little, rust, couple, screw, decent, use]]","[[speaker work little rust couple screw decent use, 0.2617, 4]]"
B00FH9I0EM,[0.9022],[5],"[[perfect, perfect, perfect]]","[[perfect perfect perfect, 0.9022, 5]]"
B00G3PLUQE,"[0.6369, -0.4159, 0.6801, 0.7506]","[5, 1, 5, 5]","[[wish, hole, camera, flip, edit, realize, reason, phone, get, connectivity, wifi, case, take, case, problems, case, issue, stay, connect, wifi], [amaze, price, simplicity, phone, shellbr, br, remove, g, replace, feature, turn, screen, screen, close, work], [nice, feel, slim, case, lot], [work, charm]]","[[wish hole camera flip edit realize reason phone get connectivity wifi case take case problems case issue stay connect wifi, 0.6369, 5], [amaze price simplicity phone shellbr br remove g replace feature turn screen screen close work, -0.4159, 1], [nice feel slim case lot, 0.6801, 5], [work charm, 0.7506, 5]]"
B00G5J5RH6,[0.6808],[1],"[[sad, rate, sit, type, borrow, phone, mine, wasruined, water, use, th, time, use, take, kid, water, park, perfect, time, time, nothing, refer, people, park, happen, patch, costing, couple, hundred, dollar, work]]","[[sad rate sit type borrow phone mine wasruined water use th time use take kid water park perfect time time nothing refer people park happen patch costing couple hundred dollar work, 0.6808, 1]]"
B00GLMOEO4,[0.4201],[5],"[[fit, snug, look, feel, case, light, weight, deliver, way, delivery, date]]","[[fit snug look feel case light weight deliver way delivery date, 0.4201, 5]]"
B00GQPKFZS,[0.7227],[4],"[[case, bulky, excellent, job, protect, phone]]","[[case bulky excellent job protect phone, 0.7227, 4]]"
B00GS1FFBY,[-0.1938],[2],"[[nice, case, week, pink, border, start, rip, wouldnt, recommend, buy]]","[[nice case week pink border start rip wouldnt recommend buy, -0.1938, 2]]"
B00GVGDIII,"[0.2023, 0.7003]","[1, 5]","[[super, shieldz], [shield, glare, phone, last]]","[[super shieldz, 0.2023, 1], [shield glare phone last, 0.7003, 5]]"
B00GZAKT46,"[0.5719, 0.6249]","[5, 5]","[[stocking, stuffer], [excellent, product]]","[[stocking stuffer, 0.5719, 5], [excellent product, 0.6249, 5]]"
B00H2RP9R8,"[0.9402, -0.4767, 0.6808]","[5, 1, 4]","[[bluetooth, people, tell, voice, drop, super, volume, ripoff, go, try, icon, think, voice, recognition, era, cause, problem, disappoint, review], [unit, work, take, extend, road, trip, hour, keep, hand, sound, speaker, work, charger, case, work, recommend, unit, response], [work, great, charger, connect, keyring, earpiece, seem, lose]]","[[bluetooth people tell voice drop super volume ripoff go try icon think voice recognition era cause problem disappoint review, 0.9402, 5], [unit work take extend road trip hour keep hand sound speaker work charger case work recommend unit response, -0.4767, 1], [work great charger connect keyring earpiece seem lose, 0.6808, 4]]"
B00H4G1BIS,[-0.4215],[1],"[[purchase, radio, power, u, sound, come]]","[[purchase radio power u sound come, -0.4215, 1]]"
B00H7OB81W,"[0.0, 0.9062]","[1, 5]","[[case, lot, easier, grip, phone, bit, slippery, fit, look, sleek], [cover, show, moisture]]","[[case lot easier grip phone bit slippery fit look sleek, 0.0, 1], [cover show moisture, 0.9062, 5]]"
B00HFXTO98,[0.9485],[5],"[[love, phone, case, feel, hand, amaze, look]]","[[love phone case feel hand amaze look, 0.9485, 5]]"
B00HWXTZAE,"[0.1779, 0.0]","[5, 5]","[[arrive, time, bought, cure, phone, refusing, chargebr, br, confirm, phone, die, nokia, phonesl, option, main, usb, charge], [work, advertise]]","[[arrive time bought cure phone refusing chargebr br confirm phone die nokia phonesl option main usb charge, 0.1779, 5], [work advertise, 0.0, 5]]"
B00I8AQJMW,[0.7783],[4],"[[nice, see, case, black, letherbr, br, thank]]","[[nice see case black letherbr br thank, 0.7783, 4]]"
B00IEHTVSS,[0.9423],[5],"[[get, plane, ride, son, love, choose, sticker, personalize, sound, quality, great, nd, doesnt, get, loud, perfect, toddler, plane]]","[[get plane ride son love choose sticker personalize sound quality great nd doesnt get loud perfect toddler plane, 0.9423, 5]]"
B00ISECZF8,[0.6249],[4],"[[quality, loking, type, bit, bulkey, flip, phone, case, interfears, camera]]","[[quality loking type bit bulkey flip phone case interfears camera, 0.6249, 4]]"
B00J02W0ZM,"[0.0, 0.5719]","[5, 4]","[[luv, ], [perfect]]","[[luv , 0.0, 5], [perfect, 0.5719, 4]]"
B00J3UM72M,[0.6249],[5],[[product]],"[[product, 0.6249, 5]]"
B00JLCVKE8,"[0.6705, -0.25, 0.7906, 0.6249, 0.6369, 0.6369, -0.4497, -0.357]","[5, 1, 5, 5, 5, 5, 4, 1]","[[charge, phone, love, star, others, failure, mine, day], [save, stave, buy, phone, wait, contract, renewal, cable, connector, galaxy, longer, make, connection, charge, phone, removing, battery, charge, cradle, night, day, month, id, insert, charge, battery, phone, upgrade, galaxy, recommend, charge, cradle], [work, great], [work, allright, week, charge, stand], [charge, cellular, ], [battery, charger, station, pull, socket, month, phone, charger, station, doesnt, charge, buying]]","[[charge phone love star others failure mine day, 0.6705, 5], [save stave buy phone wait contract renewal cable connector galaxy longer make connection charge phone removing battery charge cradle night day month id insert charge battery phone upgrade galaxy recommend charge cradle, -0.25, 1], [work great, 0.7906, 5], [work allright week charge stand, 0.6249, 5], [charge cellular , 0.6369, 5], [battery charger station pull socket month phone charger station doesnt charge buying, 0.6369, 5], [, -0.4497, 4], [, -0.357, 1]]"
B00JLVGC60,[0.7778],[5],"[[nice, case, difficult, get, perfect, samsung, galaxy]]","[[nice case difficult get perfect samsung galaxy, 0.7778, 5]]"
B00JSKC51A,[0.0],[1],"[[work, day, dont, work, wont, charge, phone]]","[[work day dont work wont charge phone, 0.0, 1]]"
B00JWFZ8BK,[0.9501],[4],"[[super, fun, cute, get, lot, compliment, love, card, slot, inside, closure, tab, start, break, month, use]]","[[super fun cute get lot compliment love card slot inside closure tab start break month use, 0.9501, 4]]"
B00K01ZPCC,[0.4019],[5],"[[receive, ohmohm, version, mistake, buy, sub, replace, woofer, yamaha, power, home, audio, sub, scratch, voice, coil, great, job, ooze, quality, outlast, amp]]","[[receive ohmohm version mistake buy sub replace woofer yamaha power home audio sub scratch voice coil great job ooze quality outlast amp, 0.4019, 5]]"
B00K2CKURY,[0.3716],[3],"[[work, cord, use]]","[[work cord use, 0.3716, 3]]"
B00KBT3VII,[0.2732],[1],"[[take, water, start, leak, notice, miss, cover, inside, case, thank, heaven, notice, ruin, phone, notice, phone, water, touch, screen, didnt, respond, cold, hand, cold, water]]","[[take water start leak notice miss cover inside case thank heaven notice ruin phone notice phone water touch screen didnt respond cold hand cold water, 0.2732, 1]]"
B00KFQ04CI,"[0.8885, 0.5106, 0.6249, 0.8594, 0.4215]","[5, 5, 4, 5, 5]","[[im, others, say, time, instal, screen, ask, daughter, overbr, instal, protector, admit, theyre, bit, tricky, line, opening, phone, peel, remove, air, bubble, perfect, wear, tell, there, film, dont, worry, scratch, glass, purse, etc, good, product, think, key, go, took, minute, start], [son, appreciates, protection, took, try], [perfect, fit, went, instruction, plus, book], [nice], [work, great, son, phone]]","[[im others say time instal screen ask daughter overbr instal protector admit theyre bit tricky line opening phone peel remove air bubble perfect wear tell there film dont worry scratch glass purse etc good product think key go took minute start, 0.8885, 5], [son appreciates protection took try, 0.5106, 5], [perfect fit went instruction plus book, 0.6249, 4], [nice, 0.8594, 5], [work great son phone, 0.4215, 5]]"
B00KLMB5HY,[0.0],[1],"[[work, work, week, replace]]","[[work work week replace, 0.0, 1]]"
B00KQ4T0HE,"[0.9586, 0.6249, 0.8126, 0.6249, 0.6249, 0.7906, 0.9916, -0.765, 0.3182, 0.9628, 0.9805, -0.4215, 0.0, 0.899, 0.8122, 0.8834, 0.3182, 0.7569, 0.9719, 0.5178, 0.1921]","[4, 5, 5, 5, 4, 5, 5, 1, 3, 5, 5, 1, 5, 4, 5, 5, 4, 5, 5, 3, 1]","[[slim, protects, phone, slick, hold], [use, separate, armband, case, run, button, time, try, transfer, junk], [buy, phone, case, others, amazon, use, month, warn, bit, drop, phone, time, okay, case, look, fine, order], [case, protect, phone, promise, bought, january, august, volume, power, button, break, make, use, buy, case, month, buying, case], [cheap, case, protect, anything, fragil, get, went, buy, otter, case, worth], [case, iphone, im, write, review, today, drop, foot, land, face, think, something, happen, screen, hit, hard, pleasant, surprise, lip, front, side, save, change, couple, day, case, less, love, slimness, case, sound, quality, playing, music, fact, piece, protection, button, side, buy, friend, look, case], [product, cover, provide, protection, volume, control, work], [happy, case, disappoint, color, picture, black, look, shiny, grey, mislead], [use], [case, unique, easy, install, design, security, fit, snug, button, press, product, recommend], [rubber, side, doesnt, slip, bulky], [case, save, phone, bunch, time, perfect, fit, protect, speaker, water], [awesome, product, work, expect], [case, sturdy, sleak, easy, install], [case, feel, hand, way, sends, sound, phone, buy], [case], [poor, design, button, return, volume, button, get, lost, replacement, last, week, longer, thing, happen], [perfect, case, part, case, create, nice, snug, fit, phone, give, confidence, phone, safe, hole, speaker, great, make, sound, louder, cover, charge, port, add, safety, phone, opinion, perfect, case], [rat, product, star, havent, thing, see, improve, grip, slippery, like], [case, black, finish, ], [slim, encompassing, case, layer, case, aid, impact, drop, love, case, design, amplify, sound, iphones, speaker, nice, touch, ive, own, case, weeks, please, case, allow, hand, grip, slippage]]","[[slim protects phone slick hold, 0.9586, 4], [use separate armband case run button time try transfer junk, 0.6249, 5], [buy phone case others amazon use month warn bit drop phone time okay case look fine order, 0.8126, 5], [case protect phone promise bought january august volume power button break make use buy case month buying case, 0.6249, 5], [cheap case protect anything fragil get went buy otter case worth, 0.6249, 4], [case iphone im write review today drop foot land face think something happen screen hit hard pleasant surprise lip front side save change couple day case less love slimness case sound quality playing music fact piece protection button side buy friend look case, 0.7906, 5], [product cover provide protection volume control work, 0.9916, 5], [happy case disappoint color picture black look shiny grey mislead, -0.765, 1], [use, 0.3182, 3], [case unique easy install design security fit snug button press product recommend, 0.9628, 5], [rubber side doesnt slip bulky, 0.9805, 5], [case save phone bunch time perfect fit protect speaker water, -0.4215, 1], [awesome product work expect, 0.0, 5], [case sturdy sleak easy install, 0.899, 4], [case feel hand way sends sound phone buy, 0.8122, 5], [case, 0.8834, 5], [poor design button return volume button get lost replacement last week longer thing happen, 0.3182, 4], [perfect case part case create nice snug fit phone give confidence phone safe hole speaker great make sound louder cover charge port add safety phone opinion perfect case, 0.7569, 5], [rat product star havent thing see improve grip slippery like, 0.9719, 5], [case black finish , 0.5178, 3], [slim encompassing case layer case aid impact drop love case design amplify sound iphones speaker nice touch ive own case weeks please case allow hand grip slippage, 0.1921, 1]]"
B00KY3BL1K,[0.0],[4],"[[work, describe]]","[[work describe, 0.0, 4]]"
B00L8QE2WW,"[0.91, 0.8885]","[3, 5]","[[nice, case, fit, lg, g, kickstand, part, case, broke, month, case, possession, support, phone, anyway, hardness, case, save, phone, time, make, case, regard, protection, wish, kickstand, placement, strength, consider, make, product], [product, price, sent, number, extra, nice, stylus, screen, protector, want]]","[[nice case fit lg g kickstand part case broke month case possession support phone anyway hardness case save phone time make case regard protection wish kickstand placement strength consider make product, 0.91, 3], [product price sent number extra nice stylus screen protector want, 0.8885, 5]]"
B00LIIH2TU,"[-0.0516, -0.2732]","[2, 2]","[[realize, buy, phone, gave, friend, tell, light, cord, last, weekmaybe, fluke], [color, show, whole, card, end, charge]]","[[realize buy phone gave friend tell light cord last weekmaybe fluke, -0.0516, 2], [color show whole card end charge, -0.2732, 2]]"
B00LMI5QRG,[0.8555],[5],"[[nice, material, good, grip, happy, quality]]","[[nice material good grip happy quality, 0.8555, 5]]"
B00LQA2B8M,"[0.3818, 0.6249]","[1, 5]","[[get, work, return, credit, purchase, pproduct], [work, great]]","[[get work return credit purchase pproduct, 0.3818, 1], [work great, 0.6249, 5]]"
B00M4YLT0U,[-0.5256],[1],"[[error, order, sad, cant, send, box, wish, return]]","[[error order sad cant send box wish return, -0.5256, 1]]"
B00M8YQDM0,[0.0],[5],"[[delivery, expect, order]]","[[delivery expect order, 0.0, 5]]"
B00MJ4NGA6,[-0.296],[1],"[[difficulty, charge, piece, garbage]]","[[difficulty charge piece garbage, -0.296, 1]]"
B00MRTDHAC,[0.0],[4],"[[delivery, item, work, descrbed]]","[[delivery item work descrbed, 0.0, 4]]"
B00MURWYWI,"[-0.2732, 0.5423, 0.8459]","[4, 2, 5]","[[replace, glass, screen, broke, thing, bump, replace, kind], [everything, need, replace, damage, screen, follow, youtube, video, set, connection, delicate], [fast, shipping, screen, seem, work]]","[[replace glass screen broke thing bump replace kind, -0.2732, 4], [everything need replace damage screen follow youtube video set connection delicate, 0.5423, 2], [fast shipping screen seem work, 0.8459, 5]]"
B00N372XV6,[-0.2446],[4],"[[item, work, case, help, leave, card, use, carry, home, looppay, box, come, contact, merchant, want, care, learning, use, second, youre, swipe, card, make, android, app, compare, io, app, connection, assume, issue, android, looppay, say, dont, mean, take, connect, device, youve, bluetooth, people, keep, problem, keep, need, use, sync, happens, iphone, seem, app, device, youve, turn, bluetooth, repair, app, device, weird, update, app, make, process, faster, think, faster, take, card, pair, phone, bluetooth]]","[[item work case help leave card use carry home looppay box come contact merchant want care learning use second youre swipe card make android app compare io app connection assume issue android looppay say dont mean take connect device youve bluetooth people keep problem keep need use sync happens iphone seem app device youve turn bluetooth repair app device weird update app make process faster think faster take card pair phone bluetooth, -0.2446, 4]]"
B00N5Q46AQ,[0.631],[3],"[[nice, duty, seems, leather]]","[[nice duty seems leather, 0.631, 3]]"
B00NAG5B2I,[-0.7876],[1],"[[spec, state, device, mm, device, open, mm, pack, box, show, size, deliver, return, option, get, larger, size]]","[[spec state device mm device open mm pack box show size deliver return option get larger size, -0.7876, 1]]"
B00NG0LH26,[0.6597],[5],"[[gear, year, work, great, fry, bacon, week, hot, grease, splash, wipe, week, want, bacon, smell, gear]]","[[gear year work great fry bacon week hot grease splash wipe week want bacon smell gear, 0.6597, 5]]"
B00NKWNBSI,[-0.8988],[3],"[[disappoint, item, say, case, lose, fear, open, fall, market]]","[[disappoint item say case lose fear open fall market, -0.8988, 3]]"
B00NM6YPH8,[0.0],[3],"[[attache, window, work, dashboard]]","[[attache window work dashboard, 0.0, 3]]"
B00NNREEPO,[0.8997],[5],"[[product, price, drop, phone, twice, fine, fit, loose, bottom, hasnt, problem, great, color, bling]]","[[product price drop phone twice fine fit loose bottom hasnt problem great color bling, 0.8997, 5]]"
B00O15EBT6,[0.0],[3],"[[take, come, make, calldoesnt, keep, charge, others, ive]]","[[take come make calldoesnt keep charge others ive, 0.0, 3]]"
B00O96JKMU,[0.7906],[5],"[[product, job, easy, install]]","[[product job easy install, 0.7906, 5]]"
B00OKNAH56,[0.8519],[5],"[[awesome, customer, service, zero, lemon]]","[[awesome customer service zero lemon, 0.8519, 5]]"
B00OPWFM02,"[-0.5574, 0.9667]","[2, 5]","[[screen, die, day, instal, put, crack, screen], [purchase, didnt, want, deal, remove, replacing, screen, front, frame, review, bit, concern, quality, option, im, result, look, tell, spec, match, spot, color, seem, brightness, fine, responsiveness, solidbr, br, ive, do, repair, g, difficult, total, time, take, min, follow, youtube, video, include, tool, work, screwdriver, tip, end, world, need, use, sew, needle, thing, get, board, bottom, phone, narrow, length, need, needle, get, sort, pick, nice, get, component, separate, frame, work, fine, tend, stick, film, try, peel, use, needle, get, film, remove, film, keep, come, frame]]","[[screen die day instal put crack screen, -0.5574, 2], [purchase didnt want deal remove replacing screen front frame review bit concern quality option im result look tell spec match spot color seem brightness fine responsiveness solidbr br ive do repair g difficult total time take min follow youtube video include tool work screwdriver tip end world need use sew needle thing get board bottom phone narrow length need needle get sort pick nice get component separate frame work fine tend stick film try peel use needle get film remove film keep come frame, 0.9667, 5]]"
B00OXR1BCC,[0.9135],[5],"[[picture, lead, believe, charger, bit, larger, thats, fine, form, factor, work, use, power, strip, surge, protector, build, quality, seems, paint, feel, port, look, wire, connect, time, main, reason, buy, htc, m, didnt, come, qualcomm, quickcharge, wall, charger, think, quickcharging, consists, charge, phone, amp, ma, use, app, call, measure, fast, charger, charge, phone, phone, connect, charger, ft, ventev, ampere, report, phone, charge, ma, ma, charger, charging, fast, convenient, price, beat]]","[[picture lead believe charger bit larger thats fine form factor work use power strip surge protector build quality seems paint feel port look wire connect time main reason buy htc m didnt come qualcomm quickcharge wall charger think quickcharging consists charge phone amp ma use app call measure fast charger charge phone phone connect charger ft ventev ampere report phone charge ma ma charger charging fast convenient price beat, 0.9135, 5]]"
B00OY6FQQY,[0.8689],[5],"[[order, case, cell, great, drop, cell, phone, case, protect, phone, order, spare, year, im, order, case, phone, stay, protect, year, case, worn, bit, crack, drop, price, case, job, dont, break, bank, time, replacement]]","[[order case cell great drop cell phone case protect phone order spare year im order case phone stay protect year case worn bit crack drop price case job dont break bank time replacement, 0.8689, 5]]"
B00P3P2HLC,[-0.6378],[1],"[[suck, tell, fake, waste, money]]","[[suck tell fake waste money, -0.6378, 1]]"
