B00007FH7O,"[0.1531, 0.7351]","[3, 5]","[[cushion, ok, didnt, head, band, hold, ear, piece, head], [ship, perfect, fit]]","[[cushion ok didnt head band hold ear piece head, 0.1531, 3], [ship perfect fit, 0.7351, 5]]"
B00LH8E8SY,[0.4678],[5],"[[build, last, get, phone, case, get, style, product, faulty, use, phone, watch, netflix, hold, phone]]","[[build last get phone case get style product faulty use phone watch netflix hold phone, 0.4678, 5]]"
B00LL55KUS,"[0.8898, 0.9548]","[5, 3]","[[frost, case, look, excellent, show, finish, phone, case, doesnt, block, camera, lens, flash, charge, port, headphone, port, phone, case, rubbery, stick, grab, place, inside, pocket, purse, material, feel, cheap, fact, semisoft, feel, feel, satisfy, blocky, line, phone, loveit, hateit, feature, phone, im, design, think, make, phone, look, masculine, ruggedbr, br, prosbr, soft, touch, materialsbr, fit, finishbr, pricebr, qualitybr, br, consbr, none], [love, case, clear, side, give, bring, attention, item, year, rubber, edge, begin, come, apart, clear, believe, reason, run, take, case, take, case, time, time, clean, dustetc, notice, problem, take, case, tight, fit, thing, pressure, get, edge, release, phone, think, end, weaken, edgeback, seam, start, get, worse, month, notice, point, need, get, case, buy, case, own, wish, seam, withstand, case, remove, couple, time, month]]","[[frost case look excellent show finish phone case doesnt block camera lens flash charge port headphone port phone case rubbery stick grab place inside pocket purse material feel cheap fact semisoft feel feel satisfy blocky line phone loveit hateit feature phone im design think make phone look masculine ruggedbr br prosbr soft touch materialsbr fit finishbr pricebr qualitybr br consbr none, 0.8898, 5], [love case clear side give bring attention item year rubber edge begin come apart clear believe reason run take case take case time time clean dustetc notice problem take case tight fit thing pressure get edge release phone think end weaken edgeback seam start get worse month notice point need get case buy case own wish seam withstand case remove couple time month, 0.9548, 3]]"
B00LNS8ZQE,[0.0],[5],[[exelent]],"[[exelent, 0.0, 5]]"
B00LR4EQ3U,[0.6249],[5],"[[word, describe, case, awesome]]","[[word describe case awesome, 0.6249, 5]]"
B00M9NSFTY,[0.7906],[4],"[[quality, good, last, year, price, thats]]","[[quality good last year price thats, 0.7906, 4]]"
B00MG9VVW4,"[0.7906, 0.0, 0.9042, 0.4404, 0.6369, 0.6249, -0.701, -0.296, 0.1779, -0.4215, 0.6369, 0.8481, 0.2023, -0.5574, 0.743]","[5, 4, 5, 5, 5, 4, 5, 1, 5, 1, 5, 5, 4, 2, 5]","[[make, great, emergency, flashlight, storm, cellar, keep, phone, charge, power, go], [water, wont, shut, week, broke, junk], [investment, price, claim, seem, get, twilo, charge, samsung, thing], [charger, load, receive, use], [take, colorado, pack, country, hike, use, galaxy, note, charge, battery, time, last, week, trip], [work, advertise, purchase, recommend, friend, family], [die, month, purchase, least, lead], [amaze, product, recommend], [lifesaver, carry, backpack, time, thing, suggest, company, find, way, make, recharge, time, take, night, charge, battery, awesome, buy, flashlight, come, handy, couple, time, suggest, anyone, buy, battery, buy, min, mah, forget, charge, time, charge, cell, phone, battery], [look, work, greatbr, camping, kayak, etcbr, wallstreet, use], [likeis, verystrongerand, water, proofniceeeeee], [buy, year, hold], [experience, solar, operate, juice, phone, etc, camp, biking, boat, size, make, cinch, carry, flashlight, super, handy, bright, buy, time, xdragon, efficiency, w, solar, panel, charger, isolar, technology, review]]","[[make great emergency flashlight storm cellar keep phone charge power go, 0.7906, 5], [water wont shut week broke junk, 0.0, 4], [investment price claim seem get twilo charge samsung thing, 0.9042, 5], [charger load receive use, 0.4404, 5], [take colorado pack country hike use galaxy note charge battery time last week trip, 0.6369, 5], [work advertise purchase recommend friend family, 0.6249, 4], [die month purchase least lead, -0.701, 5], [amaze product recommend, -0.296, 1], [lifesaver carry backpack time thing suggest company find way make recharge time take night charge battery awesome buy flashlight come handy couple time suggest anyone buy battery buy min mah forget charge time charge cell phone battery, 0.1779, 5], [look work greatbr camping kayak etcbr wallstreet use, -0.4215, 1], [likeis verystrongerand water proofniceeeeee, 0.6369, 5], [buy year hold, 0.8481, 5], [experience solar operate juice phone etc camp biking boat size make cinch carry flashlight super handy bright buy time xdragon efficiency w solar panel charger isolar technology review, 0.2023, 4], [, -0.5574, 2], [, 0.743, 5]]"
B00MHEN08G,[0.6369],[5],"[[daughter, saw, want, order]]","[[daughter saw want order, 0.6369, 5]]"
B00MI8VZYW,[0.891],[5],"[[case, lowprofile, thin, protect, phone, soft, touch, feel]]","[[case lowprofile thin protect phone soft touch feel, 0.891, 5]]"
B00MJ72C26,"[0.4404, -0.2732, 0.7964, 0.5719, 0.7906, 0.8428, 0.8906]","[5, 1, 4, 5, 5, 4, 5]","[[value, product], [broke, week], [nice, sturdy, good, protection, value], [case], [excellent, product], [product, work, great, glad, buy, product], [nice, rugged, case, wear, option]]","[[value product, 0.4404, 5], [broke week, -0.2732, 1], [nice sturdy good protection value, 0.7964, 4], [case, 0.5719, 5], [excellent product, 0.7906, 5], [product work great glad buy product, 0.8428, 4], [nice rugged case wear option, 0.8906, 5]]"
B00MNAWMUG,"[0.6597, 0.8201, 0.2732]","[5, 4, 5]","[[juice, black, hour, month, use, get, phone, juice, anyone, house, pinch, get, extreme, situation, fast, charge], [ship, work], [money, havent, push, limit, charge, phone]]","[[juice black hour month use get phone juice anyone house pinch get extreme situation fast charge, 0.6597, 5], [ship work, 0.8201, 4], [money havent push limit charge phone, 0.2732, 5]]"
B00MP37XWI,"[0.4927, 0.0]","[5, 5]","[[husband, us, case, stand, demand, job], [phone, case]]","[[husband us case stand demand job, 0.4927, 5], [phone case, 0.0, 5]]"
B00MP37YWW,[0.1307],[4],"[[case, find, adjust, hit, power, button, occasion, mentioning, suppose, case, purchase, lose]]","[[case find adjust hit power button occasion mentioning suppose case purchase lose, 0.1307, 4]]"
B00MP3P474,"[0.0, 0.9059]","[5, 2]","[[love, protects, phone, greatbr, come, love, quick, shipping], [build, screen, protection]]","[[love protects phone greatbr come love quick shipping, 0.0, 5], [build screen protection, 0.9059, 2]]"
B00MQFVPX8,[0.0],[5],"[[quality, price]]","[[quality price, 0.0, 5]]"
B00MRAJQYW,[0.3902],[3],"[[look, nice, gold, part, fit, im, guess, kinda, loose, ok]]","[[look nice gold part fit im guess kinda loose ok, 0.3902, 3]]"
B00MV77G84,"[0.8402, 0.6369]","[5, 5]","[[case, bulky, withstands, drop, love], [work]]","[[case bulky withstands drop love, 0.8402, 5], [work, 0.6369, 5]]"
B00MWI4JNM,"[0.3612, 0.4404, 0.25, 0.0]","[5, 4, 5, 3]","[[cellphone, problem, ship, include, say, recommend, course], [phone, price], [cellphone], [get, phone, today, lollipop]]","[[cellphone problem ship include say recommend course, 0.3612, 5], [phone price, 0.4404, 4], [cellphone, 0.25, 5], [get phone today lollipop, 0.0, 3]]"
B00MY964NC,"[-0.5994, 0.9212]","[4, 5]","[[live, price, name, complaint], [buy, rotor, tablet, fit, color, bright, describe, please]]","[[live price name complaint, -0.5994, 4], [buy rotor tablet fit color bright describe please, 0.9212, 5]]"
B00N1X0G1Q,"[-0.7885, 0.7753]","[1, 5]","[[day, use, shiny, color, case, look, dirty, bright, gone, seem, material, lost, look, feel, finding, get, replace, color, problem, dont, know], [everything, expect]]","[[day use shiny color case look dirty bright gone seem material lost look feel finding get replace color problem dont know, -0.7885, 1], [everything expect, 0.7753, 5]]"
B00N34V748,"[0.7351, 0.2732, 0.759, 0.5327, 0.5719, 0.5994]","[5, 5, 5, 5, 5, 5]","[[fit, phone, button, way, tap, poke, cutout, case], [perfect, fit, amount, protection, want], [excellent, describe], [build, case, add, bulk, motox, feel, isnt, protect, phone, fall], [fit, profile, doesnt, increase, phone, size, protect, phone, doesnt, camera, port, case], [case, fit, microphone, cutout, expect]]","[[fit phone button way tap poke cutout case, 0.7351, 5], [perfect fit amount protection want, 0.2732, 5], [excellent describe, 0.759, 5], [build case add bulk motox feel isnt protect phone fall, 0.5327, 5], [fit profile doesnt increase phone size protect phone doesnt camera port case, 0.5719, 5], [case fit microphone cutout expect, 0.5994, 5]]"
B00N7BEFHI,[0.6249],[5],[[box]],"[[box, 0.6249, 5]]"
B00NAU6QAA,[0.09],[4],"[[case, take]]","[[case take, 0.09, 4]]"
B00NCYUZJC,"[0.743, 0.9216]","[5, 5]","[[husband, love, thank, find], [aunt, yr, nephew, assemble, use, work, happy]]","[[husband love thank find, 0.743, 5], [aunt yr nephew assemble use work happy, 0.9216, 5]]"
B00NGQ36IS,[0.807],[5],"[[keyboard, sleeve, work, mc, vivotab, make, something, edit, document, type, faster, keyboard, onscreen, keyboard, decide, add, bt, mouse, use, minipc, travel, keep, email, etc]]","[[keyboard sleeve work mc vivotab make something edit document type faster keyboard onscreen keyboard decide add bt mouse use minipc travel keep email etc, 0.807, 5]]"
B00NH7AXAK,[0.836],[5],"[[design, excellent, workmanship, ive, use, mo]]","[[design excellent workmanship ive use mo, 0.836, 5]]"
B00NLAHQKS,[0.296],[4],[[ok]],"[[ok, 0.296, 4]]"
B00NLNFXG4,[0.7964],[5],"[[fit, good, love]]","[[fit good love, 0.7964, 5]]"
B00NR1FNLU,"[0.6249, 0.5574, -0.9193]","[5, 4, 3]","[[dock, work, fine, package, description, misleading, package, come, remote, control, price, dock, station, say, work, stratus, others, think, remote, control, work, fine, unit, remote, control, nothing, siriusxm, reveal, stratus, remote, control, useless, device, come, box, real, happy], [work, great], [save, bucket, money, work, fine]]","[[dock work fine package description misleading package come remote control price dock station say work stratus others think remote control work fine unit remote control nothing siriusxm reveal stratus remote control useless device come box real happy, 0.6249, 5], [work great, 0.5574, 4], [save bucket money work fine, -0.9193, 3]]"
B00NT89UEW,[-0.7184],[1],"[[last, month, purchase, defective, product, longer, charge, device, seem, cable, inside, become, loose, false, connection]]","[[last month purchase defective product longer charge device seem cable inside become loose false connection, -0.7184, 1]]"
B00O08PY0E,[0.8519],[5],"[[case, fit]]","[[case fit, 0.8519, 5]]"
B00OKZVOKG,"[0.9734, -0.1803]","[3, 1]","[[enjoy, ear, bud, work, th, pair, ones, cover, warranty, malfunction, right, bud, work, black, one, reason, im, get, one, price, hold, im, purchase, jaybird, x, sorry, jabra, strike, recommend], [headphone, great, stay, ear, life, magnet, attache, leave, headphone, bud, awesome, build, def, sturdy, cheap, feel, kept, stay, note, issue, bluebuds, x, fell, btw, try, fit, angle, week, week, return]]","[[enjoy ear bud work th pair ones cover warranty malfunction right bud work black one reason im get one price hold im purchase jaybird x sorry jabra strike recommend, 0.9734, 3], [headphone great stay ear life magnet attache leave headphone bud awesome build def sturdy cheap feel kept stay note issue bluebuds x fell btw try fit angle week week return, -0.1803, 1]]"
B00OT4U2K6,[0.7569],[5],"[[nice, case, impress, fix, way, look]]","[[nice case impress fix way look, 0.7569, 5]]"
B00OXJJZDC,[0.5863],[1],"[[seller, amaze, product, mych, buy, st, replace, wait, process, tablet, think, id, money, let, play, see, goesdont, tablet, durability, longevity, last, week, go, dissappointed, tablet]]","[[seller amaze product mych buy st replace wait process tablet think id money let play see goesdont tablet durability longevity last week go dissappointed tablet, 0.5863, 1]]"
B00OY4WP4M,"[0.0, 0.7902]","[2, 5]","[[fit, perfect], [paint, start, corner]]","[[fit perfect, 0.0, 2], [paint start corner, 0.7902, 5]]"
B00OZ4OBV6,[0.9757],[5],"[[case, look, case, turn, screen, close, bonus, point, cute, case, cute, love, swivel, stand, build, watch, movie, landscape, turn, portrait, read, recipe, cook, book, brush, teeth, havent, drop, tablet, case, think, chance, happen, go, case, case, scratch, wear, tear]]","[[case look case turn screen close bonus point cute case cute love swivel stand build watch movie landscape turn portrait read recipe cook book brush teeth havent drop tablet case think chance happen go case case scratch wear tear, 0.9757, 5]]"
B00P7OCHO6,"[-0.4464, 0.0]","[1, 3]","[[satisfy, case, fall, apart, eyelet, wrist, part, fell, apart, day], [scratch, plastic, picture, go, start, tear, make]]","[[satisfy case fall apart eyelet wrist part fell apart day, -0.4464, 1], [scratch plastic picture go start tear make, 0.0, 3]]"
B00PFT80L2,[0.8495],[1],"[[hold, charge, work, ok, battery, different, battery, discharge, connect, charger, charger, waitng, replacement, dont, hold, hope, buy, amazon, replacement, easy]]","[[hold charge work ok battery different battery discharge connect charger charger waitng replacement dont hold hope buy amazon replacement easy, 0.8495, 1]]"
B00PHHN66Q,[0.0178],[2],"[[leave, windowsill, day, nothing, plug, charge, increase, mean, window, direct, sunlight, day, work, backup, battery, thats, buy]]","[[leave windowsill day nothing plug charge increase mean window direct sunlight day work backup battery thats buy, 0.0178, 2]]"
B00PJFYZPC,"[0.9285, -0.0772, 0.7964, 0.079, 0.3804, 0.6249, 0.6249, 0.6486, 0.8911, 0.7351]","[5, 4, 5, 3, 4, 5, 5, 3, 5, 4]","[[family, love, product, feature, rotation, move, cell, anglebr, brilliant, idea], [order, vehicle, work], [work, great, doesnt, block, feature, dashboard, see, phone, display, look, drive, fit, holder, accommodates, galaxy, otter, box, case], [fan, simple, wife, use, recommend, anyone, spends, lot, time, car, life, state, hold, phone, drive, nobr, gripper, arm, expect, secure, hold], [vent, car, mount, expect, smartphone, samsung, galaxy, mini, fit, jaw, device, device, secure, attach, vent, need, hand, secure, phone, device, need, hand, make, call, whatever], [attach, iphone, caseology, cover, stretch, mount, standbr, take, vent, hold, need, lock], [simple, install, vent, buy, glad, need, work, keep, spinning, drive, headphone, plug, rest, vehicle, recommend], [cool], [work, great], [product, concern, wont, ale, use, need, turn, heater, car, im, afraid, air, come, vent, damage, phone]]","[[family love product feature rotation move cell anglebr brilliant idea, 0.9285, 5], [order vehicle work, -0.0772, 4], [work great doesnt block feature dashboard see phone display look drive fit holder accommodates galaxy otter box case, 0.7964, 5], [fan simple wife use recommend anyone spends lot time car life state hold phone drive nobr gripper arm expect secure hold, 0.079, 3], [vent car mount expect smartphone samsung galaxy mini fit jaw device device secure attach vent need hand secure phone device need hand make call whatever, 0.3804, 4], [attach iphone caseology cover stretch mount standbr take vent hold need lock, 0.6249, 5], [simple install vent buy glad need work keep spinning drive headphone plug rest vehicle recommend, 0.6249, 5], [cool, 0.6486, 3], [work great, 0.8911, 5], [product concern wont ale use need turn heater car im afraid air come vent damage phone, 0.7351, 4]]"
B00PSFQYVQ,[0.9001],[5],"[[get, fianc, theyre, perfect, easy, touch, screen, easy, key, storage, access, durablebr, thank]]","[[get fianc theyre perfect easy touch screen easy key storage access durablebr thank, 0.9001, 5]]"
B00PVW15EC,[0.0],[4],"[[piece, keep, come]]","[[piece keep come, 0.0, 4]]"
B00PX2HP94,[0.6597],[4],"[[doesnt, come, side, protect]]","[[doesnt come side protect, 0.6597, 4]]"
B00PYWQ7SS,[0.9346],[5],"[[iphone, price, awesome]]","[[iphone price awesome, 0.9346, 5]]"
B00Q07WHS0,[-0.8952],[1],"[[get, mail, today, disappoint, disappoint, item, sent, look, quality]]","[[get mail today disappoint disappoint item sent look quality, -0.8952, 1]]"
B00Q5I442G,"[0.4404, -0.128]","[5, 5]","[[battery, work, hope], [dont, go, battery, longer, gopro, one, charger, charge, fastbr, br, plug, iphone, wall, charger, pc, usb, hour, lifetime, warranty, get, lot, use, mebr, br, gopro, enthusiast]]","[[battery work hope, 0.4404, 5], [dont go battery longer gopro one charger charge fastbr br plug iphone wall charger pc usb hour lifetime warranty get lot use mebr br gopro enthusiast, -0.128, 5]]"
B00QGN3LLK,[0.0],[2],"[[product, last, year, thing, fell, day]]","[[product last year thing fell day, 0.0, 2]]"
B00QIFYVCY,[0.4404],[5],[[quality]],"[[quality, 0.4404, 5]]"
B00QJ0SOWQ,[0.8658],[5],"[[purchase, thanks, teenager, work, shipping, great, product]]","[[purchase thanks teenager work shipping great product, 0.8658, 5]]"
B00QMOLHXW,[-0.3818],[2],"[[lie, discription, view, option]]","[[lie discription view option, -0.3818, 2]]"
B00QN1ABTK,"[-0.507, 0.9313]","[5, 5]","[[product, shipping, method, take, day, case, wouldnt, buy, amazon, program, disappoint, amazon, tactic, make, wait, buyin, shipping, rate, price, dealbr, br, fwiw, case, fit, xperia, zv], [looking, case, ship, product, come, time, phone, look, everything, excellent, thank]]","[[product shipping method take day case wouldnt buy amazon program disappoint amazon tactic make wait buyin shipping rate price dealbr br fwiw case fit xperia zv, -0.507, 5], [looking case ship product come time phone look everything excellent thank, 0.9313, 5]]"
B00QTKOMEU,[-0.5574],[5],"[[anti, destruction]]","[[anti destruction, -0.5574, 5]]"
B00QW2EXN0,[0.3818],[3],"[[case, dent, carry, purse]]","[[case dent carry purse, 0.3818, 3]]"
B00R3IK7WI,"[0.4404, -0.1779]","[4, 3]","[[casejust, dirt, get, screen, open]]","[[casejust dirt get screen open, 0.4404, 4], [, -0.1779, 3]]"
B00RLVE4NK,[0.6369],[5],[[case]],"[[case, 0.6369, 5]]"
B00RMFHQVM,"[-0.1275, 0.7706]","[2, 1]","[[take, expect, delivery, order, august, th, receive, samsung, galaxy, grand, prime, side, button, locate, dont, think, protecting, phone, drop, adage, get, pay, true, case, temporary, bandaid, otter, box, phone], [rubber, case, outer, shell, case, use, soso, design]]","[[take expect delivery order august th receive samsung galaxy grand prime side button locate dont think protecting phone drop adage get pay true case temporary bandaid otter box phone, -0.1275, 2], [rubber case outer shell case use soso design, 0.7706, 1]]"
B00RTK1HTC,"[0.4754, 0.4215]","[5, 5]","[[nice, case], [nice, shop]]","[[nice case, 0.4754, 5], [nice shop, 0.4215, 5]]"
B00RXUOM0E,[0.6249],[5],[[awesome]],"[[awesome, 0.6249, 5]]"
B00RY8EW14,[-0.0516],[3],"[[work, fine, way, remove, charge, jouse]]","[[work fine way remove charge jouse, -0.0516, 3]]"
B00RZ0ZZGW,[0.9531],[5],"[[phone, look, case, allow, stick, phone, pocket, lot, bulk, rubber, stick, pant, case, phone, fit, im, purchase]]","[[phone look case allow stick phone pocket lot bulk rubber stick pant case phone fit im purchase, 0.9531, 5]]"
B00S1SX1LI,[0.5106],[5],"[[lot, fun, get, comment, time]]","[[lot fun get comment time, 0.5106, 5]]"
B00S39AFHI,[-0.2732],[4],"[[work, replace, device, discount, att, last, year, indicate, chargedtake, charger, warp, battery, damage, charge, circuit, router]]","[[work replace device discount att last year indicate chargedtake charger warp battery damage charge circuit router, -0.2732, 4]]"
B00S3MPGGK,[0.2755],[1],"[[didnt, work, doubt, apple, product]]","[[didnt work doubt apple product, 0.2755, 1]]"
B00S4R7RQQ,[-0.1157],[1],"[[purchase, item, use, ipad, air, st, gen, magnet, mention, title, ipad, slide, detach, base, work, fine, device, size, ipad]]","[[purchase item use ipad air st gen magnet mention title ipad slide detach base work fine device size ipad, -0.1157, 1]]"
B00SHNBS94,[0.0],[5],[[excelente]],"[[excelente, 0.0, 5]]"
B00SKXXGBE,"[0.3612, -0.0644]","[2, 2]","[[length, cord, longer, work, buyer, beware], [dont, came, pack, im, im, use, nd, short]]","[[length cord longer work buyer beware, 0.3612, 2], [dont came pack im im use nd short, -0.0644, 2]]"
B00SM5VD4W,[0.7311],[5],"[[downside, seem, loud, direct, cable]]","[[downside seem loud direct cable, 0.7311, 5]]"
B00SMO13MU,"[0.0, 0.9744]","[1, 5]","[[saw, review, case, prompt, check, case, case, see, phone, entire, life, love, way, iphone, sits, inside, love, way, rubber, wrap, way, phone, absorb, impact, way, plastic, chance, hit, raise, screen, come, contact, surface, break, screen, overall, case, own], [case, cheap, cheap]]","[[saw review case prompt check case case see phone entire life love way iphone sits inside love way rubber wrap way phone absorb impact way plastic chance hit raise screen come contact surface break screen overall case own, 0.0, 1], [case cheap cheap, 0.9744, 5]]"
B00SNLVXGI,[0.5719],[5],"[[service, love, case, ]]","[[service love case , 0.5719, 5]]"
B00SNVC42K,[0.5927],[4],"[[bit, side, good, quality]]","[[bit side good quality, 0.5927, 4]]"
B00SV2M1X8,[-0.7061],[3],"[[ball, mount, broke, month, wife, get, car, morning, find, gps, fall, disappoint, buy, part, seem, im, sure, cause, ball, break, post]]","[[ball mount broke month wife get car morning find gps fall disappoint buy part seem im sure cause ball break post, -0.7061, 3]]"
B00SV63DU4,[-0.0772],[3],"[[order, case, fiancee, seem, love, kickstand, feature, offer, lot, drop, protection, drop, phone, inch, screen, broke, know, take, fall, wreck, phone, case, use, height, lip, front, side, case, figure, button, look]]","[[order case fiancee seem love kickstand feature offer lot drop protection drop phone inch screen broke know take fall wreck phone case use height lip front side case figure button look, -0.0772, 3]]"
B00SXNF7R2,[-0.128],[1],"[[loose, top, bottom]]","[[loose top bottom, -0.128, 1]]"
B00T2OYNDU,[-0.7966],[1],"[[seem, case, sticker, hole, need, camera, area]]","[[seem case sticker hole need camera area, -0.7966, 1]]"
B00T9JQVO2,[0.6597],[5],"[[fit, look]]","[[fit look, 0.6597, 5]]"
B00TIYPOIM,[0.5647],[5],"[[video, quality, menu, system, easy, figure, product, lacking, figure, everything, minute, found, camera, recognize, micro, sdxc, card, gb, got, gb, regular, micro, sd, work]]","[[video quality menu system easy figure product lacking figure everything minute found camera recognize micro sdxc card gb got gb regular micro sd work, 0.5647, 5]]"
B00TPR21MO,[-0.6501],[1],"[[doesnt, stick, screen, quality]]","[[doesnt stick screen quality, -0.6501, 1]]"
B00TT9O0U4,[0.902],[5],"[[charge, station, ipads, phone, ad, kindle, tire, cord, unit, compact, use, package, buy, micro, usb, cable, okray, charger, color, cod, length, see, christmas, tree, adult, kid, recommend, unit]]","[[charge station ipads phone ad kindle tire cord unit compact use package buy micro usb cable okray charger color cod length see christmas tree adult kid recommend unit, 0.902, 5]]"
B00U08578C,[0.9162],[5],"[[wife, buy, samsung, galaxy, like, cimo, wave, tpu, case, moto, x, think, look, classy, grip, good, show, x, gold, tone, get, result, cimo, wave, tpu, case, shes]]","[[wife buy samsung galaxy like cimo wave tpu case moto x think look classy grip good show x gold tone get result cimo wave tpu case shes, 0.9162, 5]]"
B00U54N5EE,[0.8979],[5],"[[bling, fit, phone, recommend]]","[[bling fit phone recommend, 0.8979, 5]]"
B00U9OKV5G,[0.0781],[1],"[[disappoint, product, luck, skinomi, complete, fail, issue, hadbr, br, screen, protector, smaller, screen, lot, smallerbr, sticker, backing, come, cause, stickerswhich, fragile, become, stretch, wrinkle, make, front, cover, piecebr, button, sticker, get, overkill, save, money, buy, bepple, skinomi, struck, threw, minute]]","[[disappoint product luck skinomi complete fail issue hadbr br screen protector smaller screen lot smallerbr sticker backing come cause stickerswhich fragile become stretch wrinkle make front cover piecebr button sticker get overkill save money buy bepple skinomi struck threw minute, 0.0781, 1]]"
B00U9PF65A,[0.9285],[5],"[[make, fit, galaxy, maintain, slim, profile, phone, add, bulk, dont, use, wallet, bu, recommend, secure, carrying, case]]","[[make fit galaxy maintain slim profile phone add bulk dont use wallet bu recommend secure carrying case, 0.9285, 5]]"
B00UKS4JGI,[-0.1761],[3],[[button]],"[[button, -0.1761, 3]]"
B00UWFGG3I,[0.2144],[3],"[[size, way, zeepad, inch, tablet, give, mom, nook, way, smaller, tablet, get, dimension, cover, way, fit, x, tablet, way]]","[[size way zeepad inch tablet give mom nook way smaller tablet get dimension cover way fit x tablet way, 0.2144, 3]]"
B00V5PELRC,"[0.3432, 0.7818]","[3, 5]","[[look, work, got, begin, stop, charging, move, seems, happen, charger, quality, doesnt, start, mess], [make, length, buy]]","[[look work got begin stop charging move seems happen charger quality doesnt start mess, 0.3432, 3], [make length buy, 0.7818, 5]]"
B00V9DM0SC,[0.8749],[5],"[[excellent, purchase, audiotek, operate, smart, hdtv, xbox, semi, wire, battery, work, im, go, use, found, game, computer, cool, fan, platform, put, xbox, whole, playing, cable, connect, battery, adapter, problem]]","[[excellent purchase audiotek operate smart hdtv xbox semi wire battery work im go use found game computer cool fan platform put xbox whole playing cable connect battery adapter problem, 0.8749, 5]]"
B00VATU140,[0.8514],[5],"[[apply, start, bottom, phone, lift, shield, bottom, push, finger, remain, back, shield, peel, flawless, bubble, happy, product]]","[[apply start bottom phone lift shield bottom push finger remain back shield peel flawless bubble happy product, 0.8514, 5]]"
B00VHLN6DY,[0.4404],[5],"[[ship, product, held, well, expect]]","[[ship product held well expect, 0.4404, 5]]"
B00VJ415M8,[0.5719],[5],[[perfect]],"[[perfect, 0.5719, 5]]"
B00VKEPK1O,[0.6369],[5],"[[phone, case, fast, shipping, give, star]]","[[phone case fast shipping give star, 0.6369, 5]]"
B00VKVVA1Q,"[0.6666, 0.6369, 0.9655, 0.7003]","[5, 5, 5, 5]","[[ship, love, ], [fit, install, firm, grip, havent, drop, yet, look, offer, protection, love, lumia], [fit, phone], [feel, device, installation, look]]","[[ship love , 0.6666, 5], [fit install firm grip havent drop yet look offer protection love lumia, 0.6369, 5], [fit phone, 0.9655, 5], [feel device installation look, 0.7003, 5]]"
B00W8AGDLU,[0.0],[1],"[[fell, apart, fast, couple, month, purple, start, pilling]]","[[fell apart fast couple month purple start pilling, 0.0, 1]]"
B00W96CCK4,[0.8158],[5],"[[case, super, soft, leather, closure]]","[[case super soft leather closure, 0.8158, 5]]"
B00WDX9CVA,[0.4754],[4],"[[nice, power, make, iphone, size]]","[[nice power make iphone size, 0.4754, 4]]"
B00WGW5SAC,[0.4749],[2],"[[im, sure, good, someone, bulkiness]]","[[im sure good someone bulkiness, 0.4749, 2]]"
B00WH2T3XO,[0.5994],[4],"[[love, case, come, screen, protector]]","[[love case come screen protector, 0.5994, 4]]"
B00WMJWIGG,[0.5994],[5],"[[husband, love]]","[[husband love, 0.5994, 5]]"
B00WTHAQ2O,[0.0],[1],[[expectation]],"[[expectation, 0.0, 1]]"
B00WUFU79C,"[0.4404, 0.0]","[4, 5]","[[], [look, ]]","[[, 0.4404, 4], [look , 0.0, 5]]"
B00WVU2A3W,[0.9163],[5],"[[color, pocket, debit, card, cash, nice, clasp, hold, classy, look, age, buy, girlfriend, adore]]","[[color pocket debit card cash nice clasp hold classy look age buy girlfriend adore, 0.9163, 5]]"
B00XBIYO8C,[0.886],[5],"[[case, awesome, build, screen, protector, fit, tight, phone, outter, box, wayyyyy, cheaper, pay, ship, day, get, way, estimate, date, recommend, pas]]","[[case awesome build screen protector fit tight phone outter box wayyyyy cheaper pay ship day get way estimate date recommend pas, 0.886, 5]]"
B00XJAD0N2,[0.6369],[5],"[[see, phone, color, case]]","[[see phone color case, 0.6369, 5]]"
B00XKMUWH6,"[0.8502, -0.8808]","[3, 1]","[[case, clip, replace, week, company, sent, clip, shouldnt, break], [case, make, month, use, belt, clip, broke, plastic, hinge, pin, broke, side, nice, holster, use, way, money, crappy, clip, amazon, need, step, product, amount, review, time, buy, reading, review]]","[[case clip replace week company sent clip shouldnt break, 0.8502, 3], [case make month use belt clip broke plastic hinge pin broke side nice holster use way money crappy clip amazon need step product amount review time buy reading review, -0.8808, 1]]"
B00XLY926A,[0.4404],[5],"[[light, weight, use]]","[[light weight use, 0.4404, 5]]"
B00XMHKS50,"[-0.2755, 0.6249]","[3, 5]","[[case, compact], [take, phone, case, order, use]]","[[case compact, -0.2755, 3], [take phone case order use, 0.6249, 5]]"
B00XOZOMF2,[0.5499],[3],"[[buy, go, send, text, want, autocorrect, chinese, help]]","[[buy go send text want autocorrect chinese help, 0.5499, 3]]"
B00XR0F0DW,"[0.4404, 0.7819]","[2, 4]","[[interfaced, old, galaxy, im, work, figure, getting, turn, operator, error, manage, get, awesome, selfies], [price, product, product]]","[[interfaced old galaxy im work figure getting turn operator error manage get awesome selfies, 0.4404, 2], [price product product, 0.7819, 4]]"
