B0002UPGOI,[0.0],[3],"[[ground, wire]]","[[ground wire, 0.0, 3]]"
B00V7N3V78,"[0.8583, 0.0, 0.909, 0.8481, -0.496, 0.8709, 0.8689, 0.9423, 0.6249, 0.875, 0.6249, 0.8439, -0.4449, 0.6373, 0.8689, 0.3533, 0.5719, 0.8214, 0.7269, 0.906, 0.9332, -0.2001, 0.9722, -0.2732, 0.8442, 0.8479, 0.0, 0.6249, 0.9022, 0.8126, 0.8798, 0.9371, 0.3612]","[5, 1, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 4, 5, 2, 5, 3, 4, 1, 4, 1, 5, 5, 2, 5, 5, 1, 1, 5, 5]","[[sound, quality, keep, charge], [love, headphone, stay, put, im, run, distance, work, gym, use, function], [package, fall, intense, activity, use, cant, wear, hour, ear, need, break], [doesnt, fit, people, neck], [buy, girlfriend, love], [headset, awesome, money, thing, keep, star, phone, capability, quality, microphone, work], [work, week, wouldnt, hold, charge, charger, insert, girlfriend, pair, enjoys, send, pair, unasked, use, time, work, hop, fine, listen, hour], [love, head, phone, bulky, perfect, gym], [husband, look, bluetooth, headphone, marathon, quality, product, great, price, compare, others, buy, gym], [buy, price, fit, move, microphone, decent, product, gear, sport, headphone, wear, run, moving, slip, put, ear], [work, great], [work, pairing, volume, control, stay, ear], [like, headphone, buy, son, want, price, buy, pair, run, stream, pandora, hate, cord, bounce, go, pair, think, sound, however, hold, sweat, ear, son, us, watch, youtube, netflix, type, thing, kindle, br, bottom, line, dont, recommend, wear, anything, light, sweater, want, bluetooth, headphone, anything, price], [product, work, pandora, quality], [update, glare, review, button, make, get, stuck, volume, power, button, get, stuck, longer, charge, longer, power, use, time, want, little, longer, look, sound, great, fit, doesnt, move, run, battery, last, hour, excellent, product, use, issue, quality, product, feature, wish, product, button], [budget, price, use, time, run], [value, never, fall, ear, work, outbr, buy], [product, operate, fit, ear, head, eye, glass, jog, issue], [work, describe, issue, sync, chose, head, earbuds, earbuds, dont, stay, ear, problem, fall, ear, get, bit, pressure, minute, wear, lay, floor, stay, place, come, ear, piece, get, desire, charge, cord, husband, think, sound, like, bass, preference, complain, base, price, buy], [awesome, great, sound, better, price, dont, spend], [order, set, headphone, begin, produce, left, channel, week, usebr, review, st, week, sure, fit, great, sound, exercise, headphone, set, headphone, order, suffer, problem, make, seems, failure, ratebr, dont, write, review, felt, need, warn, others, problem], [headphone, amaze, sound, great, bass, great, good, beat, dre, headphone], [love, shape, canal, bud, stay, ear, theyre, definite, working, adjusting, sound, awesome, love, fact, theyre, bluetooth, forget, earphone, plug, phone, dancing, watch, piece, technology, fall, floor, ive, do, lol, well, phone, plug, live, room, listen, cooking, thing, gripe, thats, head, band, fit, snug, head, dont, notice], [theyre, great, lowpriced, headphone, buy, skateboard, tire, headphone, wire, get, way, ear, bud, keep, fall, ear, contour, head, wont, fall, range, isnt, great, issue, phone, pant, pocket, inch, theyd, skip, battery, hold, charge, em, coupla, month, hold, charge, recommend, price], [love, work, workout, day, return, window, close, longer, turn, plug, show, charge, longer, turn, suck], [work, great, listen, audio, book, run, fit, cant, use, earbud, type, headphone, work, ok, phone, headset, bluetooth, thingers, delay, voice, come, bit, cruddy], [charge, come, life], [headphone, look, lightweight, connect, bluetooth, good, sound, stay, secure, activitybr, br, longer, charge, use, month, spend, money, pair, headphone, longer, need, headphone, month, perfect], [work, hour, wouldnt, charge, return], [device, trash, minute, run, charge, click, longer, charge, pair, play, anything, total, waste, money], [transaction, advertise]]","[[sound quality keep charge, 0.8583, 5], [love headphone stay put im run distance work gym use function, 0.0, 1], [package fall intense activity use cant wear hour ear need break, 0.909, 5], [doesnt fit people neck, 0.8481, 5], [buy girlfriend love, -0.496, 2], [headset awesome money thing keep star phone capability quality microphone work, 0.8709, 5], [work week wouldnt hold charge charger insert girlfriend pair enjoys send pair unasked use time work hop fine listen hour, 0.8689, 5], [love head phone bulky perfect gym, 0.9423, 5], [husband look bluetooth headphone marathon quality product great price compare others buy gym, 0.6249, 5], [buy price fit move microphone decent product gear sport headphone wear run moving slip put ear, 0.875, 5], [work great, 0.6249, 5], [work pairing volume control stay ear, 0.8439, 5], [like headphone buy son want price buy pair run stream pandora hate cord bounce go pair think sound however hold sweat ear son us watch youtube netflix type thing kindle br bottom line dont recommend wear anything light sweater want bluetooth headphone anything price, -0.4449, 3], [product work pandora quality, 0.6373, 4], [update glare review button make get stuck volume power button get stuck longer charge longer power use time want little longer look sound great fit doesnt move run battery last hour excellent product use issue quality product feature wish product button, 0.8689, 4], [budget price use time run, 0.3533, 4], [value never fall ear work outbr buy, 0.5719, 5], [product operate fit ear head eye glass jog issue, 0.8214, 2], [work describe issue sync chose head earbuds earbuds dont stay ear problem fall ear get bit pressure minute wear lay floor stay place come ear piece get desire charge cord husband think sound like bass preference complain base price buy, 0.7269, 5], [awesome great sound better price dont spend, 0.906, 3], [order set headphone begin produce left channel week usebr review st week sure fit great sound exercise headphone set headphone order suffer problem make seems failure ratebr dont write review felt need warn others problem, 0.9332, 4], [headphone amaze sound great bass great good beat dre headphone, -0.2001, 1], [love shape canal bud stay ear theyre definite working adjusting sound awesome love fact theyre bluetooth forget earphone plug phone dancing watch piece technology fall floor ive do lol well phone plug live room listen cooking thing gripe thats head band fit snug head dont notice, 0.9722, 4], [theyre great lowpriced headphone buy skateboard tire headphone wire get way ear bud keep fall ear contour head wont fall range isnt great issue phone pant pocket inch theyd skip battery hold charge em coupla month hold charge recommend price, -0.2732, 1], [love work workout day return window close longer turn plug show charge longer turn suck, 0.8442, 5], [work great listen audio book run fit cant use earbud type headphone work ok phone headset bluetooth thingers delay voice come bit cruddy, 0.8479, 5], [charge come life, 0.0, 2], [headphone look lightweight connect bluetooth good sound stay secure activitybr br longer charge use month spend money pair headphone longer need headphone month perfect, 0.6249, 5], [work hour wouldnt charge return, 0.9022, 5], [device trash minute run charge click longer charge pair play anything total waste money, 0.8126, 1], [transaction advertise, 0.8798, 1], [, 0.9371, 5], [, 0.3612, 5]]"
B00V8106JU,[0.6808],[5],"[[nice, case, nice, price, speedy, delivery]]","[[nice case nice price speedy delivery, 0.6808, 5]]"
B00V9PA53C,[-0.5984],[2],"[[case, fine, battery, need, audio, jack, extender, broke, week, purchase, listen, music]]","[[case fine battery need audio jack extender broke week purchase listen music, -0.5984, 2]]"
B00VFYGHXY,"[0.5563, 0.6249]","[5, 5]","[[describe, work, bike, run], [material, hold, phone, jogging, work, put, sleeve, shirt, stay, work]]","[[describe work bike run, 0.5563, 5], [material hold phone jogging work put sleeve shirt stay work, 0.6249, 5]]"
B00VQ0D9G0,[0.7425],[5],"[[look, cool, use, time, happy]]","[[look cool use time happy, 0.7425, 5]]"
B00VR2K9RO,"[0.6705, 0.6249, 0.9437, 0.4767, 0.6249, 0.8519, 0.3919, 0.6705, 0.0, 0.8018, 0.9217]","[5, 5, 5, 1, 5, 5, 4, 3, 5, 5, 5]","[[bit, stiff, work], [love, length, fit, nice, snug, device, htc, smartphones, tablet, etc, purchase], [work, couple, week, quality, change, charge, take, twice, x, longer, charger, hop, solve, charger, issue], [decent, product, good, price, braid, cable, cable, movingusing, lot, seem, stand, tear, hop, vehicle, vehicle, career, ive, use, camera, cell, phone, headset, issue, youre, go, use, vehicle, id, get, something, less, cable, hotel, house, theyre, car], [receive, package, say, using, month, work, great, quick, charge, time], [cable, great, solution, need, device, charge, use, longer, length, enable, plug, use, device, charge, color, help, assign, color, family, member, good, quality, price], [excelentbr, item, deliver, time, describe], [star, review, seem, product, snug, fit, update, cheap, product, cant, expect, price, dollar, ive, cable, month, go, theyre, trash, thats, week, use, micro, usb, end, become, loose, longer, keep, connection, charge, anything, thing, happen, wont, buy], [product, shipment, fast], [hate, use, cord, use, vehicle, desk], [gave, couple, friend, others, plug, house, good, length, work, fine, micro, usa, devicesbr, br, thing, brass, cove, tends, slide, plugging, thing, doesnt, seem, effect, cord, dab, super, glue, keep, place]]","[[bit stiff work, 0.6705, 5], [love length fit nice snug device htc smartphones tablet etc purchase, 0.6249, 5], [work couple week quality change charge take twice x longer charger hop solve charger issue, 0.9437, 5], [decent product good price braid cable cable movingusing lot seem stand tear hop vehicle vehicle career ive use camera cell phone headset issue youre go use vehicle id get something less cable hotel house theyre car, 0.4767, 1], [receive package say using month work great quick charge time, 0.6249, 5], [cable great solution need device charge use longer length enable plug use device charge color help assign color family member good quality price, 0.8519, 5], [excelentbr item deliver time describe, 0.3919, 4], [star review seem product snug fit update cheap product cant expect price dollar ive cable month go theyre trash thats week use micro usb end become loose longer keep connection charge anything thing happen wont buy, 0.6705, 3], [product shipment fast, 0.0, 5], [hate use cord use vehicle desk, 0.8018, 5], [gave couple friend others plug house good length work fine micro usa devicesbr br thing brass cove tends slide plugging thing doesnt seem effect cord dab super glue keep place, 0.9217, 5]]"
B00VTEEZYS,"[-0.6033, 0.6249]","[1, 5]","[[product], [didnt, way, feel, dont, phone, money, case, suck, dont, get]]","[[product, -0.6033, 1], [didnt way feel dont phone money case suck dont get, 0.6249, 5]]"
B00VY2RBK0,[0.9042],[5],"[[fit, fine, phone, son, love]]","[[fit fine phone son love, 0.9042, 5]]"
B00VY35VKG,[0.6249],[5],"[[product, servicr]]","[[product servicr, 0.6249, 5]]"
B00W3TAMG8,[0.6369],[5],"[[hour, talk, time]]","[[hour talk time, 0.6369, 5]]"
B00W4S1AZA,[0.2177],[5],"[[make, doesnt, topple]]","[[make doesnt topple, 0.2177, 5]]"
B00W8W1F3O,"[0.6369, 0.5994]","[5, 5]","[[case, make, phone, bigger, protection, worth]]","[[case make phone bigger protection worth, 0.6369, 5], [, 0.5994, 5]]"
B00WAGY5S0,"[0.0, 0.6249, -0.5994, 0.4404, 0.9335, 0.0, 0.7906, 0.9022, 0.6249, 0.8519, 0.2023, 0.8519, 0.875, 0.6249, -0.5984, 0.765, 0.3716]","[1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[[stop, work, time, contact, seller, let, return, didnt, courtesy, respond, rude, please, dont, waste, time, product, wont, better, spend, extra, money, quality, guess, get, pay], [work, far, month], [item, arrive, time, distribute, cable, family, month, use, please, performance, durability, cable, excellent, product], [problem], [delivery, call, work], [order, extra, husband, work, phone, seem, work, us], [expect, recommend, seller, product], [quality, issue], [get, cable, phone, pad, work, great], [em, work, great], [cable, work, awesome, quality, fit, use, otter, box, defender], [buy, product, cable, work, recommend], [charger, want, charger, get], [work, iphone, ipad, air, save, bunch], [work, great, awesome, bargain, price], [buy, mother, love, ipad, iphone, car, brother, think, borrow, buy, set, quality, ones, hide, he, visiting, sure, ill, buy, set, backup, doggy, chew, chew, chew, terrific, product, id, recommend, anyone], [cable, construct, fell, apart, use]]","[[stop work time contact seller let return didnt courtesy respond rude please dont waste time product wont better spend extra money quality guess get pay, 0.0, 1], [work far month, 0.6249, 5], [item arrive time distribute cable family month use please performance durability cable excellent product, -0.5994, 5], [problem, 0.4404, 5], [delivery call work, 0.9335, 5], [order extra husband work phone seem work us, 0.0, 5], [expect recommend seller product, 0.7906, 5], [quality issue, 0.9022, 5], [get cable phone pad work great, 0.6249, 5], [em work great, 0.8519, 5], [cable work awesome quality fit use otter box defender, 0.2023, 5], [buy product cable work recommend, 0.8519, 5], [charger want charger get, 0.875, 5], [work iphone ipad air save bunch, 0.6249, 5], [work great awesome bargain price, -0.5984, 1], [buy mother love ipad iphone car brother think borrow buy set quality ones hide he visiting sure ill buy set backup doggy chew chew chew terrific product id recommend anyone, 0.765, 5], [cable construct fell apart use, 0.3716, 5]]"
B00WBH9QQE,"[0.6625, 0.4215]","[4, 5]","[[nice], [hold, life, battery, buy]]","[[nice, 0.6625, 4], [hold life battery buy, 0.4215, 5]]"
B00WKJSAN8,[0.5719],[5],"[[perfect, work]]","[[perfect work, 0.5719, 5]]"
B00WKUOFB8,[0.5719],[5],"[[perfect, product, ]]","[[perfect product , 0.5719, 5]]"
B00WKZ469Y,[0.6369],[5],"[[nd, bought, love, ]]","[[nd bought love , 0.6369, 5]]"
B00WLR6BLW,[0.9834],[5],"[[wallet, look, quality, leather, use, week, broke, use, wallet, broke, try, return, return, period, leave, review, contact, belfen, representative, offer, replace, wallet, using, wallet, week, break, recommend, wallet, sure, wallet, excellent, leather, quality, color, buy, violet, amaze, see]]","[[wallet look quality leather use week broke use wallet broke try return return period leave review contact belfen representative offer replace wallet using wallet week break recommend wallet sure wallet excellent leather quality color buy violet amaze see, 0.9834, 5]]"
B00WUJL3RI,[0.5719],[5],[[perfect]],"[[perfect, 0.5719, 5]]"
B00X5DDAO2,"[0.4404, -0.7963]","[5, 1]","[[look, good], [come, work, water, water, get, inside, worst, recommend, body]]","[[look good, 0.4404, 5], [come work water water get inside worst recommend body, -0.7963, 1]]"
B00X6SS9W4,[0.3818],[3],"[[case, day, part, get, scratch, lot, think, wouldnt, scratch]]","[[case day part get scratch lot think wouldnt scratch, 0.3818, 3]]"
B00X703B92,[0.0498],[5],"[[look, oe, toyota, tundra, sr, cab, work, use, charge, galaxy, note, issue]]","[[look oe toyota tundra sr cab work use charge galaxy note issue, 0.0498, 5]]"
B00XJ067XC,[0.0],[2],"[[product, seem, interference, transmitter, phone, ]]","[[product seem interference transmitter phone , 0.0, 2]]"
B00XJ88ZQQ,[-0.4767],[1],"[[bracelet, convenient, hurt, skin, hand]]","[[bracelet convenient hurt skin hand, -0.4767, 1]]"
B00XQE6Z92,[-0.1027],[1],"[[operate, return]]","[[operate return, -0.1027, 1]]"
B00XU0BG7S,[0.6249],[5],"[[case, awesome, sturdy]]","[[case awesome sturdy, 0.6249, 5]]"
B00XXPT3J8,[-0.4576],[4],"[[suppose, doesnt, slip, arm, anything, kind, change, song, stuff, bend, arm, see]]","[[suppose doesnt slip arm anything kind change song stuff bend arm see, -0.4576, 4]]"
B00Y3EPX1U,[0.5864],[2],"[[bill, ht, amaze, front, absolutelylousy, case, htc, amaze, way, amaze, thick, protector, reach, amazon, community, ask, case, pocket, card, response, amazon, response, seller, gave, star, case, ok, latch, lousy, anyone, phone, compass, id, give, star, advertise, htc, amaze, lousy, htc, amaze]]","[[bill ht amaze front absolutelylousy case htc amaze way amaze thick protector reach amazon community ask case pocket card response amazon response seller gave star case ok latch lousy anyone phone compass id give star advertise htc amaze lousy htc amaze, 0.5864, 2]]"
B00Y7KSFU6,[0.7845],[5],"[[purchase, friend, love]]","[[purchase friend love, 0.7845, 5]]"
B00YCX865C,[0.6369],[4],"[[nice, seem, something, remove]]","[[nice seem something remove, 0.6369, 4]]"
B00YO80R2A,[0.0772],[1],"[[madehad, scratch, cobers, back, side, provide, protection, screen, case, suppose, fact, case, shell, buy]]","[[madehad scratch cobers back side provide protection screen case suppose fact case shell buy, 0.0772, 1]]"
B00YP3ZC10,"[-0.0202, 0.6597]","[4, 4]","[[black, strap, seem, make], [band, wrist, work, wrist, problem]]","[[black strap seem make, -0.0202, 4], [band wrist work wrist problem, 0.6597, 4]]"
B00YXTR59S,[0.4404],[3],"[[charge, phone, case, thats, hassle]]","[[charge phone case thats hassle, 0.4404, 3]]"
B00YYL77BQ,"[0.9433, 0.9963, 0.8468, 0.8555, 0.9578]","[5, 4, 2, 5, 5]","[[cant, imagine, convenient, isbr, pen, wont, feel, difference, picture, instruction, person, read, instruction, help, get, understand, snap, quick, familiar, pen, think, fall, use, use], [ux, interaction, designer, leverage, stilo, custom, sketch, interactive, prototype, online, find, application, get, handy, accurate, tool, feel, solid, custom, pen, balance, look, fit, im, enjoy, day, look, communicate, hand, draw, design, concept, recommend, anyone, look, straightforward, method, input, accuracy, handdrawn, design, share, format], [stilos, onepiece, clean, elegant, design, heavy, iphone, ipad, user, edit, photo, note, sketch, find, stilos, fine, point, stylus, use, lag, accurate, work, station, bluetooth, look], [want, say, stylus, lot, understood, good, writes, adjust, loosest, position, use, ipad, rd, gen, use, day, work, battery, go, writes, lot, pen, paper, dont, expect, thick, line, good, handwrite, lid, fit, tip, come, apart, twice, reassemble, disconcert, brand, stylus, piece, shouldnt, come, apart, put, lid, give, star, give, star, edit, change, star, reason, loosen, tip, adjust, cap, battery, go, twist, work, edit, power, light, doesnt, work, less, month, come, apart, time, construction, go, return, change, review, star], [receive, stilo, stylus, day, review, premature, experience, pro, design, stylus, hold, write, feel, weight, nice, nice, texture, doesnt, slip, hand, power, button, slick, get, way, write, turn, use, minute, write, accurate, differ, depend, app, use, fine, tip, writing, drawing, tight, area, sound, packaging, nice, sophisticate, apple, packaging, understand, instruction, card, come, battery, con, protective, cap, isnt, easy, remove, replace, tight, adjust, writing, tip, entire, tip, come, put, user, depend, note, take, drawing, price, ok]]","[[cant imagine convenient isbr pen wont feel difference picture instruction person read instruction help get understand snap quick familiar pen think fall use use, 0.9433, 5], [ux interaction designer leverage stilo custom sketch interactive prototype online find application get handy accurate tool feel solid custom pen balance look fit im enjoy day look communicate hand draw design concept recommend anyone look straightforward method input accuracy handdrawn design share format, 0.9963, 4], [stilos onepiece clean elegant design heavy iphone ipad user edit photo note sketch find stilos fine point stylus use lag accurate work station bluetooth look, 0.8468, 2], [want say stylus lot understood good writes adjust loosest position use ipad rd gen use day work battery go writes lot pen paper dont expect thick line good handwrite lid fit tip come apart twice reassemble disconcert brand stylus piece shouldnt come apart put lid give star give star edit change star reason loosen tip adjust cap battery go twist work edit power light doesnt work less month come apart time construction go return change review star, 0.8555, 5], [receive stilo stylus day review premature experience pro design stylus hold write feel weight nice nice texture doesnt slip hand power button slick get way write turn use minute write accurate differ depend app use fine tip writing drawing tight area sound packaging nice sophisticate apple packaging understand instruction card come battery con protective cap isnt easy remove replace tight adjust writing tip entire tip come put user depend note take drawing price ok, 0.9578, 5]]"
B00YZYB9L6,[0.6249],[5],"[[soundbutthe, prompt, chinesecant, figure, change, englichi, return]]","[[soundbutthe prompt chinesecant figure change englichi return, 0.6249, 5]]"
B00Z6PSATM,"[0.9693, 0.2484, 0.9246, 0.5719, -0.691, -0.5825, 0.2023, 0.8685, 0.7496, -0.1298, 0.8822]","[5, 5, 5, 4, 2, 2, 2, 5, 5, 5, 5]","[[time, delivery, product, describe, customer], [product, way, protect, smartphones, item, fit, lg, g], [bubble, use], [apply, high, quality, product], [easiest, screen, protector, instal, life, get, quality, film, one, take, try, air, bubble, part, inherent, plastic, filmsbr, br, temper, glass, screen, protector, problem, instruction, say, screen, dont, touch, sticky, side, glass, line, tap, glass, self, adheres, phone, surface, amaze, watch, effortless, think, know, ill, buy, phone], [go, look, goodbr, start, get, couple, chip, edge, week, fault, case, hadnt, arrive, yetbr, contact, pleson, support, amazon, get, replacement, problem, questionbr, prompt, service], [glass, screen, protector, others, time, purchase, provide, decent, packaging, protect, glass, break, transporting, install, issue, installation], [win, win, situation, order, arrive, time, promise, apply, glare, distortion, relieve, phone, screen, protect, recommend, pleson, temper, glass, screen, proctor, friend], [crack, week, protect, phone, screen, order, order], [place, screen, protector, try, reach, perfect, resultbr, im, sure, real, perfect, screen, protector], [dont, know, kind, glass, claim, make, month, edge, chip, drop, phone, crack, chip, scratch, want, spot, edge, atleast, chip, hate, think, happen, drop, phone, save, money, go, kiosk, theyre, better, problem, drop, crack, chip, ill, post, picture, get, macro, ridiculousness]]","[[time delivery product describe customer, 0.9693, 5], [product way protect smartphones item fit lg g, 0.2484, 5], [bubble use, 0.9246, 5], [apply high quality product, 0.5719, 4], [easiest screen protector instal life get quality film one take try air bubble part inherent plastic filmsbr br temper glass screen protector problem instruction say screen dont touch sticky side glass line tap glass self adheres phone surface amaze watch effortless think know ill buy phone, -0.691, 2], [go look goodbr start get couple chip edge week fault case hadnt arrive yetbr contact pleson support amazon get replacement problem questionbr prompt service, -0.5825, 2], [glass screen protector others time purchase provide decent packaging protect glass break transporting install issue installation, 0.2023, 2], [win win situation order arrive time promise apply glare distortion relieve phone screen protect recommend pleson temper glass screen proctor friend, 0.8685, 5], [crack week protect phone screen order order, 0.7496, 5], [place screen protector try reach perfect resultbr im sure real perfect screen protector, -0.1298, 5], [dont know kind glass claim make month edge chip drop phone crack chip scratch want spot edge atleast chip hate think happen drop phone save money go kiosk theyre better problem drop crack chip ill post picture get macro ridiculousness, 0.8822, 5]]"
B00ZAZVYDM,[-0.4767],[1],"[[crack, apply, quality]]","[[crack apply quality, -0.4767, 1]]"
B00ZDG8VC0,[-0.3252],[1],[[satisfy]],"[[satisfy, -0.3252, 1]]"
B00ZE8FWGK,"[0.8886, 0.9305]","[5, 5]","[[phone, work, far, bit, buy, refurbish, phone, look, brand, run, brand, activate, problem, recommend, purchase, anyone, buy, cheap, top, line, smart, phone, prop, samsung, make, happen], [wow, expect, perfect, phone, way, perfection, detail, paper, sim, card, etc, include, tell, impress, itbr, thanks]]","[[phone work far bit buy refurbish phone look brand run brand activate problem recommend purchase anyone buy cheap top line smart phone prop samsung make happen, 0.8886, 5], [wow expect perfect phone way perfection detail paper sim card etc include tell impress itbr thanks, 0.9305, 5]]"
B00ZGD0DC6,"[-0.1027, 0.9246, 0.6808, 0.6249, 0.7102, 0.6008, 0.9162, 0.807, 0.8598, 0.9535, 0.1027]","[1, 3, 4, 5, 4, 4, 5, 5, 5, 5, 4]","[[everything, work, advertise, excellent, sound], [nice, control, sound, recommend], [fine, misgiving, hold, car, dashboard], [device, buy, year, price, give, christmas, presentsbr, bought, work, greatbr, come, usb, charging, cell, phone, adapter, work, finebr, con, suction, cup, work, well, glass, surface, fiberglass, shower], [get, channel, want, tune], [arrive, time, work], [nice, device, size, operate, find, location, radio, signal, good, leave, usb, radio, act, antenna, signal, improve, dont, design, work, give, star, station, indicator, listen, station, id, tune], [soundbr, great, qualitybr, battery, run, power, save, auto, shut, mode], [excellent, speaker, bluetooth, sound, option, suction, cup, doesnt, stick, tile, shower, surface, hold, period, nothing], [purchase, base, recommendation, cnets, cheapskate, simple, way, get, great, speaker, shower, fm, radio, add, bonus, fm, reception, statickydistorted, worksbr, br, get, device, listen, podcasts, shower, work, charm, bluetooth, setup, sound, waaaaay, better, expect, appliance, recommend, device], [speaker, pair, phone, nice, sound, feature, price]]","[[everything work advertise excellent sound, -0.1027, 1], [nice control sound recommend, 0.9246, 3], [fine misgiving hold car dashboard, 0.6808, 4], [device buy year price give christmas presentsbr bought work greatbr come usb charging cell phone adapter work finebr con suction cup work well glass surface fiberglass shower, 0.6249, 5], [get channel want tune, 0.7102, 4], [arrive time work, 0.6008, 4], [nice device size operate find location radio signal good leave usb radio act antenna signal improve dont design work give star station indicator listen station id tune, 0.9162, 5], [soundbr great qualitybr battery run power save auto shut mode, 0.807, 5], [excellent speaker bluetooth sound option suction cup doesnt stick tile shower surface hold period nothing, 0.8598, 5], [purchase base recommendation cnets cheapskate simple way get great speaker shower fm radio add bonus fm reception statickydistorted worksbr br get device listen podcasts shower work charm bluetooth setup sound waaaaay better expect appliance recommend device, 0.9535, 5], [speaker pair phone nice sound feature price, 0.1027, 4]]"
B00ZGEQRMU,[0.9806],[4],"[[fit, silicone, inner, skin, bit, thin, point, outer, piece, snap, judge, get, good, protection, installs, remove, price, item, heavier, duty, upgrade, minute, cheap, phone, find, buy, others, price, wish, silicone, bit, heavier, hand, protect, phone, thick, perfect, protection, im, sure, misfortune, drop, phone, table, say, im, go, tempt, fate, see]]","[[fit silicone inner skin bit thin point outer piece snap judge get good protection installs remove price item heavier duty upgrade minute cheap phone find buy others price wish silicone bit heavier hand protect phone thick perfect protection im sure misfortune drop phone table say im go tempt fate see, 0.9806, 4]]"
B00ZR30A2I,[-0.4717],[1],"[[back, prong]]","[[back prong, -0.4717, 1]]"
B00ZR9OUDW,[0.6369],[5],"[[show, come, day, love, product]]","[[show come day love product, 0.6369, 5]]"
B00ZUG2AT8,[0.7233],[4],"[[nice, stay, clean]]","[[nice stay clean, 0.7233, 4]]"
B00ZWL0S1S,[0.7964],[5],"[[order, gift, know, product, ship]]","[[order gift know product ship, 0.7964, 5]]"
B0100RKZA2,[0.4588],[5],"[[tiger, case, iphone, wore, opinion, look, better, trim, black, fit, phone, fact, scar, go, break, try, get]]","[[tiger case iphone wore opinion look better trim black fit phone fact scar go break try get, 0.4588, 5]]"
B010686QQW,[-0.4019],[2],"[[fit, phone, seem, stylus, get, audio, jack, application, case, need, remove]]","[[fit phone seem stylus get audio jack application case need remove, -0.4019, 2]]"
B0106IXLQK,"[-0.3111, 0.8944]","[1, 4]","[[complaint, cover, use, drop, menu, turn, phone, sideways, deal, inconvenient, love, color, texture, drop, time, case, job], [dont, waste, money, feel, break, apart, time, scar, phone, drop, phone, destroy]]","[[complaint cover use drop menu turn phone sideways deal inconvenient love color texture drop time case job, -0.3111, 1], [dont waste money feel break apart time scar phone drop phone destroy, 0.8944, 4]]"
B0108L3U2A,[0.6369],[5],[[case]],"[[case, 0.6369, 5]]"
B010HKF42Q,[0.8979],[5],"[[daughter, love, minion, case, fit, always, catch, attention, friend]]","[[daughter love minion case fit always catch attention friend, 0.8979, 5]]"
B010PVZUYE,[-0.1901],[3],"[[expect, serve, purpose, need, crack, looking, phone, case, screen, cover, crack, screen, protection, get, worse, order, expect, phone, case, plastice, sticker, go, go, front, fullgill, purpose, need, fast, delivery]]","[[expect serve purpose need crack looking phone case screen cover crack screen protection get worse order expect phone case plastice sticker go go front fullgill purpose need fast delivery, -0.1901, 3]]"
B0116LQJ2E,[0.4939],[5],"[[make, cable, work, iphones, ipads, expect, longer, standard, apple, cable, buy, foot, version, work, issue]]","[[make cable work iphones ipads expect longer standard apple cable buy foot version work issue, 0.4939, 5]]"
B011NXH0LE,[-0.9021],[1],"[[case, doesnt, look, anything, photo, disappoint, go, throw, look, cheap, n, make, buy, item, mad, disappoint]]","[[case doesnt look anything photo disappoint go throw look cheap n make buy item mad disappoint, -0.9021, 1]]"
B012DN63RK,[-0.2755],[1],"[[doesnt, fit, screen]]","[[doesnt fit screen, -0.2755, 1]]"
B012J72OGE,[0.3804],[5],[[cool]],"[[cool, 0.3804, 5]]"
