B00CPRBV3G,"[0.0, 0.9076, 0.9183, 0.0]","[5, 5, 5, 2]","[[didnt, work], [ship], [try, dozen, stylus, couple, pen, use, bargain, depot, arent, price, lot, hold, dont, stylus, cap, rim, pocket, clip, right, hold, perfect, hold, styluses, shortbr, summary, great, price, length, responsive, tip, multiple, replacement, head, come, need, wear], [pen, work, screen, bought, school, think, taking, note, package, come, lot, tip, replace, case, go, dull, great, bonus, warranty, product, portray, picture, description]]","[[didnt work, 0.0, 5], [ship, 0.9076, 5], [try dozen stylus couple pen use bargain depot arent price lot hold dont stylus cap rim pocket clip right hold perfect hold styluses shortbr summary great price length responsive tip multiple replacement head come need wear, 0.9183, 5], [pen work screen bought school think taking note package come lot tip replace case go dull great bonus warranty product portray picture description, 0.0, 2]]"
B00CSQOE88,[0.0],[4],[[cheap]],"[[cheap, 0.0, 4]]"
B00D5ZZT80,[0.6536],[4],"[[fit, ipod, th, gen, great, thing, dont, get, stick, type, blue, symbol, fix]]","[[fit ipod th gen great thing dont get stick type blue symbol fix, 0.6536, 4]]"
B00D8UF0WW,[0.4404],[3],[[price]],"[[price, 0.4404, 3]]"
B00DWGITHU,[0.882],[3],"[[sweat, depreciates, quality, product, begin, use, cheap, sweatband, plastic, sown, design, peeling, encasing, soooooo, spend, alotta, money, product, wont, month, buy, cheap, get]]","[[sweat depreciates quality product begin use cheap sweatband plastic sown design peeling encasing soooooo spend alotta money product wont month buy cheap get, 0.882, 3]]"
B00E0KUY52,[-0.2924],[1],"[[rate, product, use, purchase, battery, order, event, charger, purchase, phone, resolve, issue]]","[[rate product use purchase battery order event charger purchase phone resolve issue, -0.2924, 1]]"
B00E4KLY34,"[0.8885, 0.5429, 0.5187, 0.4404, 0.7422, 0.128, -0.8243]","[5, 4, 5, 4, 5, 5, 1]","[[radio, price, figure, program, use, ham, radio, marine, radio, scanner, fm, station, use, feature, handy, flashlight, fun], [receive, radio, day, trip, damage, box, go, look, past, damage, hook, computer, program, channel, radio, function, disappoint, wasnt, use, group, trip, guess, work, radio], [buy, family, speaker, plan, buy, remote, goodbr, price, wish, come, pre, program], [radio, hate, came, ham, model, help], [radio, wok, delay, delivery, worth, wait, use, scanner, work, fine, order, go, page, fire, department, mile, come, everything, picture], [radio, price], [nice, radio, perfect, size, work, program, requires, research, havent, done, spent, hr, get, window, base, computer, system, virused, min, try, figure, make, windows, let, require, program, software, look, video, tube, program, baby, likity, split, get, milklor, get, cheep, seen, az, etc, program, need, call, chirp, need, build, im, use, simplex, wilderness, area, monitor, co, fire, rescue, course, noaa, weather, radio, solid, feel, equipment, people, complain, charger, mine, work, upgrade]]","[[radio price figure program use ham radio marine radio scanner fm station use feature handy flashlight fun, 0.8885, 5], [receive radio day trip damage box go look past damage hook computer program channel radio function disappoint wasnt use group trip guess work radio, 0.5429, 4], [buy family speaker plan buy remote goodbr price wish come pre program, 0.5187, 5], [radio hate came ham model help, 0.4404, 4], [radio wok delay delivery worth wait use scanner work fine order go page fire department mile come everything picture, 0.7422, 5], [radio price, 0.128, 5], [nice radio perfect size work program requires research havent done spent hr get window base computer system virused min try figure make windows let require program software look video tube program baby likity split get milklor get cheep seen az etc program need call chirp need build im use simplex wilderness area monitor co fire rescue course noaa weather radio solid feel equipment people complain charger mine work upgrade, -0.8243, 1]]"
B00E6FDAG6,"[0.9217, 0.9225]","[4, 5]","[[leave, star, deal, package, come, plusbr, direction, simple, installation, breeze, make, environment, dust, pet, hair, ectbr, con, lose, starsbr, spray, come, product, smell, dirty, hose, water, glad, spray, towel, spray, phone, end, use, screen, cleanerbr, br, good, deal, product], [buy, husband, droid, maxx, easy, install, look, video, love, fact, forgiving, installation, forgot, remove, case, take, screen, respray, apply, squejee, mop, moisture, problem, bubble, disappear, day, screen]]","[[leave star deal package come plusbr direction simple installation breeze make environment dust pet hair ectbr con lose starsbr spray come product smell dirty hose water glad spray towel spray phone end use screen cleanerbr br good deal product, 0.9217, 4], [buy husband droid maxx easy install look video love fact forgiving installation forgot remove case take screen respray apply squejee mop moisture problem bubble disappear day screen, 0.9225, 5]]"
B00EDDDPQG,[-0.1027],[3],"[[read, day, night, dial, black, number, read, compass, retain, head, need, calibrate, week]]","[[read day night dial black number read compass retain head need calibrate week, -0.1027, 3]]"
B00EHDJZZ2,[0.6249],[5],[[case]],"[[case, 0.6249, 5]]"
B00F6ODLPQ,[-0.0516],[2],"[[case, hard, expect, want, crack]]","[[case hard expect want crack, -0.0516, 2]]"
B00FGA0AK4,[0.6369],[5],[[thing]],"[[thing, 0.6369, 5]]"
B00FH98XQ2,[0.0],[5],"[[vest, item]]","[[vest item, 0.0, 5]]"
B00FZN2GHW,"[0.6369, 0.9042, -0.4215]","[5, 5, 1]","[[case, break, month, try, take, replace, battery], [install, come, time, great, product], [receive, case, today, love]]","[[case break month try take replace battery, 0.6369, 5], [install come time great product, 0.9042, 5], [receive case today love, -0.4215, 1]]"
B00G1XGNWE,[0.0],[5],[[need]],"[[need, 0.0, 5]]"
B00G7J9WJI,[0.6597],[5],"[[lose, try, blue, iphone, c, exact, replacement, match, color, fit]]","[[lose try blue iphone c exact replacement match color fit, 0.6597, 5]]"
B00GCM57NK,"[-0.9042, 0.8316]","[2, 5]","[[lg, g, phone, battery, life, app, compatibility, face, app, download, run, give, crash, error, reading, online, find, lack, support, reason, apps, work, verizon, give, series, flagship, phone, choice, buy, take, note, know, expect], [phone, battery, life]]","[[lg g phone battery life app compatibility face app download run give crash error reading online find lack support reason apps work verizon give series flagship phone choice buy take note know expect, -0.9042, 2], [phone battery life, 0.8316, 5]]"
B00GCQN0FI,[-0.3412],[2],"[[product, expect]]","[[product expect, -0.3412, 2]]"
B00GF1O1VM,[-0.0873],[2],"[[please, headset, bass, great, felt, fine, earsi, problem, way, headset, feel, ear, thing, love, play, medium, microsd, slot, connect, device, ease, month, notice, issue, pad, fine, plastic, house, lot, microcracks, meet, head, change, drop, bluetooth, connection, device, minute, use, test, connection, device, result, test, device, device, issue, headset, resort, listen, audio, came, headset, incur, minute, limitation, audio, output, audio, drop, minutes, replace, audio, success, headset, cable, testing, done, charge, battery, indicate, lead, end, charging, cycle, device, question, college, perform, test, result, conclusion, multiple, skilled, pay, professional]]","[[please headset bass great felt fine earsi problem way headset feel ear thing love play medium microsd slot connect device ease month notice issue pad fine plastic house lot microcracks meet head change drop bluetooth connection device minute use test connection device result test device device issue headset resort listen audio came headset incur minute limitation audio output audio drop minutes replace audio success headset cable testing done charge battery indicate lead end charging cycle device question college perform test result conclusion multiple skilled pay professional, -0.0873, 2]]"
B00GPXRRXO,[0.2846],[3],"[[fun, case, paint, start, chip, week]]","[[fun case paint start chip week, 0.2846, 3]]"
B00GS5ULKK,[0.7579],[5],"[[work, snug, protect, phone]]","[[work snug protect phone, 0.7579, 5]]"
B00GS6B9TG,"[0.8126, 0.802, 0.0202, 0.6249, 0.8895, 0.9661, 0.4927]","[5, 5, 5, 5, 5, 4, 5]","[[using, year, drop, phone, lot, damage, love], [design, look, feel, quality, case], [mix, sturdiness, flex, clear, color, c, show, install], [case], [case, come, super, day, im, super, excite, fit, come, show, dont, know, phone, seem], [case, profile, look, iphone, c], [see, phone, color, come, provide, protection, nice, tight, fit, slim, watch, kid, drop, phone, asphalt, multiple, time, job]]","[[using year drop phone lot damage love, 0.8126, 5], [design look feel quality case, 0.802, 5], [mix sturdiness flex clear color c show install, 0.0202, 5], [case, 0.6249, 5], [case come super day im super excite fit come show dont know phone seem, 0.8895, 5], [case profile look iphone c, 0.9661, 4], [see phone color come provide protection nice tight fit slim watch kid drop phone asphalt multiple time job, 0.4927, 5]]"
B00HH1KH3U,[0.9804],[5],"[[warehouse, cover, iphone, farnsworth, cover, build, design, cover, ever, buy, color, bold, pattern, crisp, clean, product, worth, dime]]","[[warehouse cover iphone farnsworth cover build design cover ever buy color bold pattern crisp clean product worth dime, 0.9804, 5]]"
B00HI7SAGY,[0.5994],[5],[[love]],"[[love, 0.5994, 5]]"
B00HOHPO44,"[0.8689, 0.6124]","[5, 5]","[[case, look, well, advertise, bumper, trust, drop, case, type], [fit, look]]","[[case look well advertise bumper trust drop case type, 0.8689, 5], [fit look, 0.6124, 5]]"
B00HRGWMU6,[0.5719],[1],"[[magnet, keep]]","[[magnet keep, 0.5719, 1]]"
B00HTNYAC0,"[-0.34, 0.7717, 0.8271]","[5, 5, 5]","[[buy, factory], [idk, oem, product, work, nfc, work, cutout, place, buy, need], [fit]]","[[buy factory, -0.34, 5], [idk oem product work nfc work cutout place buy need, 0.7717, 5], [fit, 0.8271, 5]]"
B00HU10I4A,[0.9565],[5],"[[buy, fianc, love, show, surprise, put, phone, great, price, btw, im, super, happy, product]]","[[buy fianc love show surprise put phone great price btw im super happy product, 0.9565, 5]]"
B00HX2WKMO,[0.6597],[5],"[[cell, trac, phone, case, thx, deb]]","[[cell trac phone case thx deb, 0.6597, 5]]"
B00HYSKF7Y,"[0.6115, -0.5994, 0.765]","[5, 5, 5]","[[perfect, kit, thanks, tip], [everything, need, quality, kit, happy], [problem]]","[[perfect kit thanks tip, 0.6115, 5], [everything need quality kit happy, -0.5994, 5], [problem, 0.765, 5]]"
B00I0DL2OC,"[0.7543, 0.0, 0.6249, 0.6808, 0.4404]","[5, 1, 5, 4, 4]","[[awesome, product], [work, there, lot, bouncingshaking, phone, guess, add, side, tape, middle, holder, remove, arm, couple, note, equal, lot, vibration, cant, imagine, pad, work, youll, play, get, firm, position], [item, meet, expectation, suction, cup, fall, window, try, suction, cup, holder], [fall], [product]]","[[awesome product, 0.7543, 5], [work there lot bouncingshaking phone guess add side tape middle holder remove arm couple note equal lot vibration cant imagine pad work youll play get firm position, 0.0, 1], [item meet expectation suction cup fall window try suction cup holder, 0.6249, 5], [fall, 0.6808, 4], [product, 0.4404, 4]]"
B00I3NDY0E,[0.4404],[4],"[[receive, todaybr, thanks]]","[[receive todaybr thanks, 0.4404, 4]]"
B00J4ROOUM,[0.2263],[5],[[okay]],"[[okay, 0.2263, 5]]"
B00JBJ3JBI,"[0.9981, 0.887, -0.4019, 0.765, 0.9682, 0.765, 0.3612, 0.9704, 0.6369, 0.0]","[5, 2, 1, 5, 5, 5, 4, 5, 5, 5]","[[expect], [fit, expect, bonus, feature, realize, happy, purchase, work, note, ], [thank], [love, love, samsung, gear, fit, coolest, thing, guru, extreme, techie, techie, watch, connects, cell, phone, learn, looking, lot, fun, fit, nice, wrist, toobr, br, let, say, buy, gear, fit, purpose, track, sleep, honest, track, movement, limit, give, idea, sleep, pattern, view, phone, show, peak, time, movement, coolbr, br, cool, thing, let, know, get, email, text, call, voicemail, see, communication, read, message, respond, prerecord, message, reply, phone, create, get, call, cell, phone, reject, dig, phone, purse, pocket, cool, werent, reason, get, fit, work, cell, phone, permit, break, room, know, get, message, respond, go, charge, phone, overnight, floor, get, update, gear, bedroom, floorbr, br, surprise, day, think, thing, missing, thing, weather, time, play, different, clock, option, show, weather, icon, sun, cloud, moon, etc, temperature, update, phone, update, woohoo, make, daybr, br, havent, use, option, use, medium, seem, heart, rate, monitor, beat, monitor, use, onyour, finger, phone, finder, nice, add, bonusbr, br, read, review, see, folk, complain, chrome, peel, watch, month, worn, chrome, peel, wear, watch, shower, push, wrist, im, water, wash, dish, think, discretion, use, keep, look, say, sits, bump, wall, scratch, break, glass, fact, scratch, samsung, silver, logo, bottom, gear, fit, band, wrist, deskbr, br, couple, minor, thing, nice, changebr, br, bit, pain, confirm, delete, message, gear, fit, time, ie, hit, trash, delete, message, hit, checkmark, confirm, delete, think, message, deal, message, stay, phone, anything, give, option, setting, choose, confirm, youre, delete, message, give, rule, done, samsung, mini, cancel, deletionbr, br, love, countdown, timer, wish, set, time, time, instance, get, minute, break, minute, break, minute, lunch, save, set, time, say, choose, want, need, give, option, etc, ability, change, minute, key, suit, specific, need, instance, get, minute, break, want, alarm, go, time, get, station, option, something, hit, minus, key, twice, get, ability, set, timer, option, phone, ability, choose, want, use, choosing, realize, isnt, fitness, admit, course, day, change, timer, hitting, key, time, plus, sprint, dont, want, change, timer, time, switch, br, thing, miss, alarm, clock, nice, set, alarm, youre, snooze, give, watch, program, day, think, fix, watchbr, br, guy, gal, samsung, adjustment, make, upgrade, wouldnt, coooool], [complaint, nice, app, access, friend, invite, share, progress, competitive, edge, watch, great, battery, life, expect], [work, great, see, messagescalls, respond], [day, manage, lose, charging, piece, spend, replace, use, watch, buy], [phone, work], [get, replace, fitbit, flex, bit, dust, nd, timebr, br, look, pedometerexercise, tracker, like, look, something, work, fitness, apps, forget, keep, look, health, app, samsung, leave, lot, desire, fitness, pal, apps, doesnt, come, find, im, sure, work, fitness, palbr, br, money, fitbit, better, investment], [keep, tractbr, exercise, make, turn, yellow]]","[[expect, 0.9981, 5], [fit expect bonus feature realize happy purchase work note , 0.887, 2], [thank, -0.4019, 1], [love love samsung gear fit coolest thing guru extreme techie techie watch connects cell phone learn looking lot fun fit nice wrist toobr br let say buy gear fit purpose track sleep honest track movement limit give idea sleep pattern view phone show peak time movement coolbr br cool thing let know get email text call voicemail see communication read message respond prerecord message reply phone create get call cell phone reject dig phone purse pocket cool werent reason get fit work cell phone permit break room know get message respond go charge phone overnight floor get update gear bedroom floorbr br surprise day think thing missing thing weather time play different clock option show weather icon sun cloud moon etc temperature update phone update woohoo make daybr br havent use option use medium seem heart rate monitor beat monitor use onyour finger phone finder nice add bonusbr br read review see folk complain chrome peel watch month worn chrome peel wear watch shower push wrist im water wash dish think discretion use keep look say sits bump wall scratch break glass fact scratch samsung silver logo bottom gear fit band wrist deskbr br couple minor thing nice changebr br bit pain confirm delete message gear fit time ie hit trash delete message hit checkmark confirm delete think message deal message stay phone anything give option setting choose confirm youre delete message give rule done samsung mini cancel deletionbr br love countdown timer wish set time time instance get minute break minute break minute lunch save set time say choose want need give option etc ability change minute key suit specific need instance get minute break want alarm go time get station option something hit minus key twice get ability set timer option phone ability choose want use choosing realize isnt fitness admit course day change timer hitting key time plus sprint dont want change timer time switch br thing miss alarm clock nice set alarm youre snooze give watch program day think fix watchbr br guy gal samsung adjustment make upgrade wouldnt coooool, 0.765, 5], [complaint nice app access friend invite share progress competitive edge watch great battery life expect, 0.9682, 5], [work great see messagescalls respond, 0.765, 5], [day manage lose charging piece spend replace use watch buy, 0.3612, 4], [phone work, 0.9704, 5], [get replace fitbit flex bit dust nd timebr br look pedometerexercise tracker like look something work fitness apps forget keep look health app samsung leave lot desire fitness pal apps doesnt come find im sure work fitness palbr br money fitbit better investment, 0.6369, 5], [keep tractbr exercise make turn yellow, 0.0, 5]]"
B00JEHY5M4,[0.8858],[5],"[[excellent, charger, work, please, purchase, item]]","[[excellent charger work please purchase item, 0.8858, 5]]"
B00JKUVQ5Y,[-0.5256],[1],"[[order, pink, strip, case, receive, plain, purple, didnt, get, pen]]","[[order pink strip case receive plain purple didnt get pen, -0.5256, 1]]"
B00JKV2FIK,[-0.2263],[3],"[[work, multifunction, button, hassle, volume, sound, good, lo, sit, idle, week, go, use, happens, red, flicker, plug, flicker, rip, ikross, didnt, use]]","[[work multifunction button hassle volume sound good lo sit idle week go use happens red flicker plug flicker rip ikross didnt use, -0.2263, 3]]"
B00JOQQU7I,[-0.476],[3],"[[velcro, wore, week, replace, make, happy, need, well, velcro, last]]","[[velcro wore week replace make happy need well velcro last, -0.476, 3]]"
B00JOX8ZLU,[0.872],[5],"[[cover, mom, phone, help, hang, phone, doesnt, slip, hand, anymore]]","[[cover mom phone help hang phone doesnt slip hand anymore, 0.872, 5]]"
B00JSJZUGI,[0.4927],[4],[[price]],"[[price, 0.4927, 4]]"
B00JWFWC78,"[0.6369, 0.6249]","[5, 5]","[[cover, phone, place, put, card, shop]]","[[cover phone place put card shop, 0.6369, 5], [, 0.6249, 5]]"
B00JZKVWI0,[0.0],[2],"[[work, line, show]]","[[work line show, 0.0, 2]]"
B00K0E46OW,[0.0],[1],[[cheap]],"[[cheap, 0.0, 1]]"
B00KC4PWQQ,"[0.4404, 0.6249, -0.4168, 0.6808, 0.6697, 0.8279, 0.4588, 0.3818, 0.25, 0.4404, 0.0, 0.0, 0.7906, 0.3818, 0.4215]","[2, 5, 5, 5, 5, 4, 3, 5, 3, 5, 3, 5, 5, 4, 5]","[[appears, reception, seem], [increase], [antenna, purchase], [antenna, great, upgrade, pick, transmission, mile], [extends, range, bit, pick, traffic], [improvement, reception, quality, radio, power, limit, transmission, distance], [work, antenna, baofengs, come, compare, antenna, yaesu, come, factory], [there, gap, radio, nadont, know, flush, buy], [seems, good, stock], [youre, get, use, baofeng, gt, youll, notice, base, antenna, doesnt, clear, base, antenna, socket, shave, bit, plastic, collar, antenna, itll, fit, reception, improve, slight, inconvenience], [repeater, camp, antenna, work, didnt, need, fix, repeater, whole, camp, session], [well, output, come, uvr, radio], [nice], [work, real, improve, range]]","[[appears reception seem, 0.4404, 2], [increase, 0.6249, 5], [antenna purchase, -0.4168, 5], [antenna great upgrade pick transmission mile, 0.6808, 5], [extends range bit pick traffic, 0.6697, 5], [improvement reception quality radio power limit transmission distance, 0.8279, 4], [work antenna baofengs come compare antenna yaesu come factory, 0.4588, 3], [there gap radio nadont know flush buy, 0.3818, 5], [seems good stock, 0.25, 3], [youre get use baofeng gt youll notice base antenna doesnt clear base antenna socket shave bit plastic collar antenna itll fit reception improve slight inconvenience, 0.4404, 5], [repeater camp antenna work didnt need fix repeater whole camp session, 0.0, 3], [well output come uvr radio, 0.0, 5], [nice, 0.7906, 5], [work real improve range, 0.3818, 4], [, 0.4215, 5]]"
B00KIITUNC,"[0.9465, 0.7766, -0.3412, 0.802, -0.829, 0.6369, 0.765, 0.6369]","[5, 4, 1, 5, 1, 4, 5, 5]","[[lg, g, stylus, fit, fit, get, result, incorrect, fit, hole, outlet, match, fit, time, charge, buy, lg, stylus], [product, arrive, time, promise], [daughter, love, thank, shipping, time], [nice, wallet, case, purple, nice, color, room, d, credit, card], [enjoy, case, quality, good, color, nice, purple, shade, bit, different, person, everything, great, thing, make, wrist, strap], [cover, dont, carry, purse, store, card, phone]]","[[lg g stylus fit fit get result incorrect fit hole outlet match fit time charge buy lg stylus, 0.9465, 5], [product arrive time promise, 0.7766, 4], [daughter love thank shipping time, -0.3412, 1], [nice wallet case purple nice color room d credit card, 0.802, 5], [enjoy case quality good color nice purple shade bit different person everything great thing make wrist strap, -0.829, 1], [cover dont carry purse store card phone, 0.6369, 4], [, 0.765, 5], [, 0.6369, 5]]"
