B00C91Y15S,"[-0.1531, 0.3612, 0.4927, -0.4767, 0.0, 0.0, 0.4664, -0.395, 0.3481, 0.0, 0.762, -0.25, 0.0, 0.8756, 0.9224, 0.8934, 0.1779]","[3, 5, 4, 1, 1, 5, 5, 3, 4, 5, 5, 3, 1, 5, 5, 5, 4]","[[expect], [battery, work, got, day, work, battery, hold, charge, reviewer, get, battery, mine, work, thank], [equipment, work, make, youre, buying, amazon, party], [delivery, accurate, discript], [hold, charge, phone, lot, apps, instal, purchase, buy], [extend, life, device, battery, anymore, get, replace, fit, samsung, note, ii, work, expect], [work, battery, charge, mediumlow, phone, shuts], [get, product], [packaging, safe, secure, battery, work, havent, problem, phone], [save, buy, phone, sure, amaze, mobile, phone, company, start, v, doesnt, carry, battery, test, sell, consumer, see, prime, replacement, battery, phone, couple, day], [read, review, state, receive, battery, size, got, correct, battery, come, charge, took, charge, couple, hour, seem, discharge, rate, factory, batterybr, br, kudos, bluetooth, amazon, doorstep, less, hour, place, day, order, im, happy, customer], [think, use, doesnt, hold, charge], [gad, battery, phone, battery, work, fine, problem, thank], [disappoint, battery, discharge, battery, charge, week, battery, hold, charge, well, purpose, im, use, phone, anymore], [junk, buy, take, charge]]","[[expect, -0.1531, 3], [battery work got day work battery hold charge reviewer get battery mine work thank, 0.3612, 5], [equipment work make youre buying amazon party, 0.4927, 4], [delivery accurate discript, -0.4767, 1], [hold charge phone lot apps instal purchase buy, 0.0, 1], [extend life device battery anymore get replace fit samsung note ii work expect, 0.0, 5], [work battery charge mediumlow phone shuts, 0.4664, 5], [get product, -0.395, 3], [packaging safe secure battery work havent problem phone, 0.3481, 4], [save buy phone sure amaze mobile phone company start v doesnt carry battery test sell consumer see prime replacement battery phone couple day, 0.0, 5], [read review state receive battery size got correct battery come charge took charge couple hour seem discharge rate factory batterybr br kudos bluetooth amazon doorstep less hour place day order im happy customer, 0.762, 5], [think use doesnt hold charge, -0.25, 3], [gad battery phone battery work fine problem thank, 0.0, 1], [disappoint battery discharge battery charge week battery hold charge well purpose im use phone anymore, 0.8756, 5], [junk buy take charge, 0.9224, 5], [, 0.8934, 5], [, 0.1779, 4]]"
B00CGG1KM8,[0.5413],[5],[[want]],"[[want, 0.5413, 5]]"
B00CMDYV0S,"[0.7906, 0.6249, 0.7351, 0.8257]","[5, 5, 5, 3]","[[work, great, drop, phone, time, look], [perfect, fit], [product], [fan, type, saver, husband, wont, work]]","[[work great drop phone time look, 0.7906, 5], [perfect fit, 0.6249, 5], [product, 0.7351, 5], [fan type saver husband wont work, 0.8257, 3]]"
B00CR74FM8,[0.7552],[5],"[[use, prop, phone, watch, netflix, lunch, hour, afraid, wouldnt, fit, iphone, doesbr, br, didnt, think, use, grip, leg, use, bite, went]]","[[use prop phone watch netflix lunch hour afraid wouldnt fit iphone doesbr br didnt think use grip leg use bite went, 0.7552, 5]]"
B00DNANX5I,[0.8439],[5],"[[work, great, purchase]]","[[work great purchase, 0.8439, 5]]"
B00DSXQ46U,[0.9251],[5],"[[love, flip, case, easy, use, remove, safety, secure, slim, case]]","[[love flip case easy use remove safety secure slim case, 0.9251, 5]]"
B00DWY3DOG,[0.8055],[5],"[[nice, work, thank]]","[[nice work thank, 0.8055, 5]]"
B00DXR0ERQ,[0.7845],[5],"[[case, son, like]]","[[case son like, 0.7845, 5]]"
B00E9G7BF8,[0.0],[3],"[[battery, doesnt, work]]","[[battery doesnt work, 0.0, 3]]"
B00EGEPJAM,"[0.4404, 0.0, -0.4215]","[5, 5, 2]","[[look, sliding, time, loosen], [husband, try, clip, belt, push, clip, broke], [case, price]]","[[look sliding time loosen, 0.4404, 5], [husband try clip belt push clip broke, 0.0, 5], [case price, -0.4215, 2]]"
B00FYS71KK,"[0.7003, 0.4927]","[4, 5]","[[give, gift, dont, reliability, lot, power, good, price], [come, expect, buttery]]","[[give gift dont reliability lot power good price, 0.7003, 4], [come expect buttery, 0.4927, 5]]"
B00G70D00E,[0.0],[3],"[[sound, quality, etc]]","[[sound quality etc, 0.0, 3]]"
B00GOIDY50,[0.8519],[5],"[[handle, front, pocket, great, carry, phone]]","[[handle front pocket great carry phone, 0.8519, 5]]"
B00GRDWFPW,[0.8271],[4],"[[perfect, fit]]","[[perfect fit, 0.8271, 4]]"
B00GU2LSBW,[0.8217],[4],"[[phone, case, price, color, isnt, show, picture, clear, pink, dark, pink, shown, issue, fit, motorola, maxx, come, side, phone, tight, get, phone, put, stand, bit, flimsy, isnt, case, kinda, get, pay]]","[[phone case price color isnt show picture clear pink dark pink shown issue fit motorola maxx come side phone tight get phone put stand bit flimsy isnt case kinda get pay, 0.8217, 4]]"
B00GXD3AXC,[0.7047],[5],"[[sleep, quality, love, sound, quality, foam, piece, keep, come, im, use]]","[[sleep quality love sound quality foam piece keep come im use, 0.7047, 5]]"
B00GXVV770,"[0.4215, 0.5994]","[4, 5]",[[nice]],"[[nice, 0.4215, 4], [, 0.5994, 5]]"
B00GZB9CE8,[0.5719],[5],[[perfect]],"[[perfect, 0.5719, 5]]"
B00H8CKVHU,[0.6249],[3],"[[mediocre, yes, job, feel, break, cd, slot, wife, car, feel, bit, cheap, id, pas, mount]]","[[mediocre yes job feel break cd slot wife car feel bit cheap id pas mount, 0.6249, 3]]"
B00I8UYVMC,[0.0],[5],[[think]],"[[think, 0.0, 5]]"
B00IEFUB1Q,"[0.7783, 0.7211, 0.3182]","[5, 5, 5]","[[purchase, took, urban, armor, phone, look, brand], [case, smart, phone], [producti, recommend, anyone, doesnt, want, pay, price, otterbox, case]]","[[purchase took urban armor phone look brand, 0.7783, 5], [case smart phone, 0.7211, 5], [producti recommend anyone doesnt want pay price otterbox case, 0.3182, 5]]"
B00IG05402,"[-0.4951, 0.0, 0.4588, 0.3612]","[5, 5, 5, 5]","[[work, otterbox, defender, case, charge, problem], [supply, charge, charge, samsung, tablet, samsung, phone, nexsu], [supply, sufficient, power, nexus, wireless, charger, use, usb, cable, come, came, wireless, charge, pad, work, power, supply, usb, charger, duty, allow, charging, take, half, power, charge, device, take, charge], [work, suppose]]","[[work otterbox defender case charge problem, -0.4951, 5], [supply charge charge samsung tablet samsung phone nexsu, 0.0, 5], [supply sufficient power nexus wireless charger use usb cable come came wireless charge pad work power supply usb charger duty allow charging take half power charge device take charge, 0.4588, 5], [work suppose, 0.3612, 5]]"
B00IGXMP06,"[0.6187, -0.296]","[4, 5]","[[case, landscape, business, tendency, drop, phone, run, mower, tire, get, catch, rain, etc, case, protect, everything, take, star, builtin, screen, protector, feel, cheap, work], [take, pressure]]","[[case landscape business tendency drop phone run mower tire get catch rain etc case protect everything take star builtin screen protector feel cheap work, 0.6187, 4], [take pressure, -0.296, 5]]"
B00IHAER90,[0.3612],[5],"[[battery, come, phone]]","[[battery come phone, 0.3612, 5]]"
B00IMZKDOS,[0.6486],[5],"[[wow, use, charger, time, charge, phone, charger, digital, read, let, know, glance, charge, use, recharge, samsung, galaxy, phone, samsung, tablet, use, regular, plug, charger, charge, power, leave, charger, charge, item, purse, love, charger]]","[[wow use charger time charge phone charger digital read let know glance charge use recharge samsung galaxy phone samsung tablet use regular plug charger charge power leave charger charge item purse love charger, 0.6486, 5]]"
B00IO8NI0Y,"[0.0, 0.6369, 0.6249, 0.4877, 0.3599, 0.7553, 0.0258, 0.6249, 0.765, 0.8946, 0.2023, 0.765, 0.6249, 0.7096, 0.9231, 0.8806, 0.1531, 0.5719, 0.128, -0.6722, 0.6249, 0.4201, 0.2023]","[5, 4, 5, 5, 4, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 1, 5, 3, 5]","[[find, something, quick, convenient, bulky, recommemd], [awesome, phone, case, sturdy, make], [product, great, price, arrive, shape], [case, awesome, price, cant, go, setup], [fit, phone, alot, well, verizon], [case, texture, slimmer, lead, case], [excellent, product, aggravation, phone, stick, doesnt, come, tugging], [buy, father, leave, phone, place, lose, love, clip, belt, find, phone, need, purchase, phone, seem, slide, holster, lot, easier, tends, get, stucktake, muscle, slide, kickstand, pop, man, fingernail, dig, sturdy, however], [guy, lot, slim, doesnt, stick, downside, item, part, holster, hold, phone, case, place, broke, hitting, office, chair, arm, sit, phone, wasnt, hold, phone, didnt, notice], [decent, phone, case, month, kickstand, broke, try, get, case, phone, pain, rear, hope, tool, pry, finger], [im, happy, chose, flap, cover, holster, snap, cover, good, protector, phone, sort, rubberize, material, purchase, holster, type, remove, phone, present, risk, dropping, naked, phone, bit, slippery, purchase, holster, protector, phone, bulk, attach, phone, facilitates, grip, phone, hold, find, remove, phone, belt, clip, call, come, get, glad, purchase], [get, product, worksfits, perfect, buy, price], [aduro, shell, holster, combo, case, great, manager, telephone, upgrade], [work, warranty, joke, cast, ship, replacement, buy, year, broke, clip, replacement, purchase, send], [work, great, cost], [holster, need, work, fine], [nice, case, doesnt, offer, protection, belt, clip, someone, office, job, dumbest, feature, make, worthless, fit, belt, clip, directionwith, phone, face, cover, order, use, phone, pull, thing, thats, protect, like, pop, youre, gotta, send, crap], [gr], [product], [monthvery], [suit, purpose], [awesome], [describe, product, price, half, phone, store, charge]]","[[find something quick convenient bulky recommemd, 0.0, 5], [awesome phone case sturdy make, 0.6369, 4], [product great price arrive shape, 0.6249, 5], [case awesome price cant go setup, 0.4877, 5], [fit phone alot well verizon, 0.3599, 4], [case texture slimmer lead case, 0.7553, 5], [excellent product aggravation phone stick doesnt come tugging, 0.0258, 2], [buy father leave phone place lose love clip belt find phone need purchase phone seem slide holster lot easier tends get stucktake muscle slide kickstand pop man fingernail dig sturdy however, 0.6249, 5], [guy lot slim doesnt stick downside item part holster hold phone case place broke hitting office chair arm sit phone wasnt hold phone didnt notice, 0.765, 5], [decent phone case month kickstand broke try get case phone pain rear hope tool pry finger, 0.8946, 5], [im happy chose flap cover holster snap cover good protector phone sort rubberize material purchase holster type remove phone present risk dropping naked phone bit slippery purchase holster protector phone bulk attach phone facilitates grip phone hold find remove phone belt clip call come get glad purchase, 0.2023, 5], [get product worksfits perfect buy price, 0.765, 5], [aduro shell holster combo case great manager telephone upgrade, 0.6249, 5], [work warranty joke cast ship replacement buy year broke clip replacement purchase send, 0.7096, 5], [work great cost, 0.9231, 5], [holster need work fine, 0.8806, 5], [nice case doesnt offer protection belt clip someone office job dumbest feature make worthless fit belt clip directionwith phone face cover order use phone pull thing thats protect like pop youre gotta send crap, 0.1531, 4], [gr, 0.5719, 5], [product, 0.128, 4], [monthvery, -0.6722, 1], [suit purpose, 0.6249, 5], [awesome, 0.4201, 3], [describe product price half phone store charge, 0.2023, 5]]"
B00IR2QA02,"[0.5256, 0.6249, 0.7096, 0.6249, 0.4927, 0.4019, 0.1531, 0.2732, 0.6249, 0.5986, 0.8847, 0.4404, 0.9216, -0.3699, 0.6369, 0.8933]","[5, 5, 5, 5, 5, 5, 2, 3, 5, 4, 5, 5, 5, 5, 5, 5]","[[buy, iphone, c, work, perfectgreat, communication, quick, receive, great, direction, put, screen, onbr, iphone, screen, protector, glass, screen, protector, iphone, glass, protector, iphone, iphone, screen, protector, iphone, screen], [pro, easy, applybr, con, anti, fingerprint, work], [yes, meet, expectation], [issue, look, phone], [seems], [product, work, fine], [videoidbdacbafacbaecdcceexcellent, install, far, problem], [product], [product], [picky, application, appearance, screen, protector, ive, burn, pack, oldschool, protector, get, center, dread, flaw, however, instal, phone, follow, instruction, center, phone, lay, surface, thing, instal, price, amaze, kicking, spending, verizon, daughter, protector, violate, policy, buy, accessory, wireless, store, momentary, lapse, sanity], [screen, protector, im, use, everything, say, book], [techsavy, find, direction, receive, make, install, arrive, promise, day, thank, voxkin], [look, protection, iphone, see, place, recommend, protection, keep, fingerprint, mark, step, plastic, film, protector], [product, great, instruction, essay, excellent, price, recommend, product], [follow, instruction, air, gap, top, apply, doesnt, relift, air, pocket, remain, way, flap, hang, apply]]","[[buy iphone c work perfectgreat communication quick receive great direction put screen onbr iphone screen protector glass screen protector iphone glass protector iphone iphone screen protector iphone screen, 0.5256, 5], [pro easy applybr con anti fingerprint work, 0.6249, 5], [yes meet expectation, 0.7096, 5], [issue look phone, 0.6249, 5], [seems, 0.4927, 5], [product work fine, 0.4019, 5], [videoidbdacbafacbaecdcceexcellent install far problem, 0.1531, 2], [product, 0.2732, 3], [product, 0.6249, 5], [picky application appearance screen protector ive burn pack oldschool protector get center dread flaw however instal phone follow instruction center phone lay surface thing instal price amaze kicking spending verizon daughter protector violate policy buy accessory wireless store momentary lapse sanity, 0.5986, 4], [screen protector im use everything say book, 0.8847, 5], [techsavy find direction receive make install arrive promise day thank voxkin, 0.4404, 5], [look protection iphone see place recommend protection keep fingerprint mark step plastic film protector, 0.9216, 5], [product great instruction essay excellent price recommend product, -0.3699, 5], [follow instruction air gap top apply doesnt relift air pocket remain way flap hang apply, 0.6369, 5], [, 0.8933, 5]]"
B00IT2TSB8,[-0.2057],[3],"[[doesnt, hold, tap]]","[[doesnt hold tap, -0.2057, 3]]"
B00IVPN85K,[0.3182],[1],"[[doesnt, charge, battery, th, battery, junkrun, fastshould, buy, partswaste, money, time]]","[[doesnt charge battery th battery junkrun fastshould buy partswaste money time, 0.3182, 1]]"
B00IWNUD4U,[-0.5994],[2],"[[get, work, multiple, attempt, month, given, end, purchase, product, discount, store, problem, get, work]]","[[get work multiple attempt month given end purchase product discount store problem get work, -0.5994, 2]]"
B00J4QNUNU,[0.0],[5],[[excelente]],"[[excelente, 0.0, 5]]"
B00JAC6N7I,"[-0.0644, -0.6249]","[3, 1]","[[worst, case], [buy, samsung, galaxy, note, take, advertise, work, access, spen, keep, mind, stylus]]","[[worst case, -0.0644, 3], [buy samsung galaxy note take advertise work access spen keep mind stylus, -0.6249, 1]]"
B00JIX9NRG,"[0.7579, 0.457, 0.9696, 0.3324, 0.3818, -0.9313]","[3, 2, 1, 3, 5, 2]","[[iphone, case, wont, fit, armband, case, im, go, dismantle, case, phone, time, use, armband], [arm, band, rip, month, use, get, replacement, sent, problem, sent, hole, headphone, port, call, left, message, company, voicemail, regard, issue, receive, response, got, response, make, end, problem, problem, armband, rip, seam, spot, sent, email, stallion, abt, issue, tell, spend, money, send, issue, replacement], [update, review, get, use, replacement, stalion, sent, know, replacement, replacement, product, id, order, facsimile, bought, wasnt, place, sport, armband, job, job, viz, stay, arm, accomplish, bone, requirement, velcro, catch, place, result, armband, slide, andor, fly, arm, mid, run, phone, make, claim, case, fail, job, end, day, arm, band, get, separate, wear, roi, buy, feb, okay, phone, fit, stay, sweat, tend, seep, top, flap, insert, phone, run, hole, bottom, run, wire, headphone, least, month, start, fray, casing, phone, strand, went, went, come, figure, wear, tear, reason, stalions, lifetime, guarantee, take, getting, say, theyd, send, replacement, charge, send, order, packaging, indicate, fit, case, bit, go, push, pull, flap, go, phone, end, get, wet, doesnt, hole, headphone, bottom, assumeeveryone, bluetooth, sport, headphone, write, time, say, didnt, know, problem, refer, amazon, fulfil, order, huh, make, product, stalion, cant, tell, didnt, send, make, amazon, say, theyd, sent, correct, replacement, turn, sent, crappy, stalion, sent, dont, blame, amazon, seem, product, change, saltion, fine, send, subpar, product, amazon, nice, refund, money, go, buy, something, better, quality, match, description, thing, sport, armband, suppose], [watch, picky, watch, saw, buy], [fit, case, lifeproof, case, arent, case, itll, fit, product, feel, decent, quality, neoprene, material, touchscreen, work], [decent, armband, albeit, make, price, cant, complain, use, slip, phone, armband, sweat, resistance, whatsoever, deal, breaker, gross, send, itll, walking, case, id, recommend, anyone, remain, bone, dry, workout, arm]]","[[iphone case wont fit armband case im go dismantle case phone time use armband, 0.7579, 3], [arm band rip month use get replacement sent problem sent hole headphone port call left message company voicemail regard issue receive response got response make end problem problem armband rip seam spot sent email stallion abt issue tell spend money send issue replacement, 0.457, 2], [update review get use replacement stalion sent know replacement replacement product id order facsimile bought wasnt place sport armband job job viz stay arm accomplish bone requirement velcro catch place result armband slide andor fly arm mid run phone make claim case fail job end day arm band get separate wear roi buy feb okay phone fit stay sweat tend seep top flap insert phone run hole bottom run wire headphone least month start fray casing phone strand went went come figure wear tear reason stalions lifetime guarantee take getting say theyd send replacement charge send order packaging indicate fit case bit go push pull flap go phone end get wet doesnt hole headphone bottom assumeeveryone bluetooth sport headphone write time say didnt know problem refer amazon fulfil order huh make product stalion cant tell didnt send make amazon say theyd sent correct replacement turn sent crappy stalion sent dont blame amazon seem product change saltion fine send subpar product amazon nice refund money go buy something better quality match description thing sport armband suppose, 0.9696, 1], [watch picky watch saw buy, 0.3324, 3], [fit case lifeproof case arent case itll fit product feel decent quality neoprene material touchscreen work, 0.3818, 5], [decent armband albeit make price cant complain use slip phone armband sweat resistance whatsoever deal breaker gross send itll walking case id recommend anyone remain bone dry workout arm, -0.9313, 2]]"
B00JJYTA4A,"[-0.0024, -0.0572]","[3, 5]","[[isnt, soninlaw, find, well, work], [purchase, use, vacation, heavy, duty, want, pack, need, keep, bag, pound]]","[[isnt soninlaw find well work, -0.0024, 3], [purchase use vacation heavy duty want pack need keep bag pound, -0.0572, 5]]"
B00JXAJSNS,[0.0],[1],"[[cheap, material]]","[[cheap material, 0.0, 1]]"
B00K5LAJUK,[-0.3182],[5],"[[cable, quicklybut, impress, month, sign, damage]]","[[cable quicklybut impress month sign damage, -0.3182, 5]]"
B00K8ECEKW,[0.296],[4],[[ok]],"[[ok, 0.296, 4]]"
B00KHKUBLQ,[0.2732],[1],"[[day, freeze, restart, stop, record, u, delete, drive, hour, day, freeze, time, dont, buy, drivertoo, work]]","[[day freeze restart stop record u delete drive hour day freeze time dont buy drivertoo work, 0.2732, 1]]"
B00KO61AIQ,[0.8126],[5],"[[test, instering, phone, get, use, preasure, use, home, button, take, day, price, thank, amazon, prime]]","[[test instering phone get use preasure use home button take day price thank amazon prime, 0.8126, 5]]"
B00KX7OMW2,[0.9565],[5],"[[done, research, buy, cover, model, fit, phone, color, bright, bold, fun, make, phone, hold]]","[[done research buy cover model fit phone color bright bold fun make phone hold, 0.9565, 5]]"
B00LLKEZ2M,[0.7351],[5],"[[product, go, look, flawless]]","[[product go look flawless, 0.7351, 5]]"
