9713449983,[-0.2263],[1],"[[stop, work, week]]","[[stop work week, -0.2263, 1]]"
B00J5OTUOY,"[0.6428, 0.6249, 0.584, 0.8316, 0.9061, 0.8273, 0.8617, 0.4588, 0.7083, 0.6249, 0.6249, -0.2222, 0.743, 0.8928, 0.6249, 0.1027, 0.8805, 0.6249, 0.7128, 0.0, 0.0, 0.7717, 0.7717, 0.6557, 0.8399, 0.5423, -0.1027, 0.3612, 0.0, 0.296, 0.6249]","[5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5]","[[concern, buy, charger, cord, ipad, purchase, ezopower, apple, foot, cord, broke, plugin, month, buy, product, seems, wire, thicker, break, apple, charger, recommend, product], [decision, make, time, purchase, cable, iphone, ipad, thank, fast, shipping, look, forward, use, time], [connection, power, cord, pin, connectorlasted, hook, recharge, ], [cable, arrive, promise, look, use, know, work], [extra, length, cable, diameter, exceed, wouldnt, hesitate, repurchase, need, recommend, cost, quality, looking, durability, freedom, wall, outlet], [happy, quality, cheap, knock, plug, iphone, otter, box, cover, work, shave, side, plug, nail, clipper, plug, month, work], [work, love, length], [velvet, skin, coat, arrive, time, condition, product, promise, look, dont, wear, makeup, make, skin, look, smooth, put, moisturizer], [size, price], [stiff], [charging, time, length, convenient, love, delivery], [thickest, cord, see, charger, youre, grew, tire, teathered, cord, break, month, get, monster, charger, cord], [satisfy, ixcc, charge, cord, purchase, ft, ft, cord, type, feel, apple, cord, receive, iphone, ipad, issue, happy, purchase], [buy, ipod, work, far, im, happy, purchase, travel, lot, wireschargersplugs, get, rough, seems], [work, great, cord, come, handy], [need, use, ipad, room, house, stay, connect, power], [need, charger, usb, hospital, day, trap, bed, surgery, home, knee, usb, way, short, aware, kinda, lose, connection, ipad, say, product, price, price, cheapos, get, garbage, believe, need, thickness, run, wiring, inside, length, tear, use], [look, charge, nd, generation, ipad, foot, cord, need, charge, use, ipad, foot, cord, relax, couch, use, ipod, pull, cord, work, purchase, nd, cord, work, short, cord], [work], [product, describe, length], [excellent, charger, consider, buying, consider, quality], [expect, deliver, time, month, warranty, appeal, ipad, ipod, cable, order, vendor, quality, cord, cover, connector, month, use, anticipate, quality, ixcc, cable, superior, others], [purchase, ft, charging, cable, briefly, charge, anymore, working, seem, better, quality, thicker, sturdier, cable, feel, make, product, charge, iphone, ipad, know, sound, charging, cable, ive, buy, reason, charge, iphone, ipad, satisfy, purchase, buy], [work, great, iove, extra, cord], [thicker, cord, extra, length, thank], [product, charge], [cord, work, length, perfect, car], [work, great], [receive, today, order, couple, day, wire, use, look], [charge, champ]]","[[concern buy charger cord ipad purchase ezopower apple foot cord broke plugin month buy product seems wire thicker break apple charger recommend product, 0.6428, 5], [decision make time purchase cable iphone ipad thank fast shipping look forward use time, 0.6249, 5], [connection power cord pin connectorlasted hook recharge , 0.584, 5], [cable arrive promise look use know work, 0.8316, 5], [extra length cable diameter exceed wouldnt hesitate repurchase need recommend cost quality looking durability freedom wall outlet, 0.9061, 5], [happy quality cheap knock plug iphone otter box cover work shave side plug nail clipper plug month work, 0.8273, 5], [work love length, 0.8617, 5], [velvet skin coat arrive time condition product promise look dont wear makeup make skin look smooth put moisturizer, 0.4588, 4], [size price, 0.7083, 5], [stiff, 0.6249, 5], [charging time length convenient love delivery, 0.6249, 5], [thickest cord see charger youre grew tire teathered cord break month get monster charger cord, -0.2222, 3], [satisfy ixcc charge cord purchase ft ft cord type feel apple cord receive iphone ipad issue happy purchase, 0.743, 5], [buy ipod work far im happy purchase travel lot wireschargersplugs get rough seems, 0.8928, 5], [work great cord come handy, 0.6249, 5], [need use ipad room house stay connect power, 0.1027, 5], [need charger usb hospital day trap bed surgery home knee usb way short aware kinda lose connection ipad say product price price cheapos get garbage believe need thickness run wiring inside length tear use, 0.8805, 5], [look charge nd generation ipad foot cord need charge use ipad foot cord relax couch use ipod pull cord work purchase nd cord work short cord, 0.6249, 5], [work, 0.7128, 5], [product describe length, 0.0, 5], [excellent charger consider buying consider quality, 0.0, 1], [expect deliver time month warranty appeal ipad ipod cable order vendor quality cord cover connector month use anticipate quality ixcc cable superior others, 0.7717, 5], [purchase ft charging cable briefly charge anymore working seem better quality thicker sturdier cable feel make product charge iphone ipad know sound charging cable ive buy reason charge iphone ipad satisfy purchase buy, 0.7717, 5], [work great iove extra cord, 0.6557, 4], [thicker cord extra length thank, 0.8399, 5], [product charge, 0.5423, 5], [cord work length perfect car, -0.1027, 5], [work great, 0.3612, 5], [receive today order couple day wire use look, 0.0, 5], [charge champ, 0.296, 5], [, 0.6249, 5]]"
B00JEJ9ZRW,[0.0],[4],"[[fit, perfectlythumbs]]","[[fit perfectlythumbs, 0.0, 4]]"
B00JFLWU30,[-0.2498],[1],"[[wasnt, expect, worth, returning, ]]","[[wasnt expect worth returning , -0.2498, 1]]"
B00JP08ZF8,[-0.25],[2],"[[stiff, brittle, second, layer, rubber, manipulate, stand, feel, loose, bottom, hole, speaker, case, attach, audio, jack, charge, port, get, otterbox, get, pay]]","[[stiff brittle second layer rubber manipulate stand feel loose bottom hole speaker case attach audio jack charge port get otterbox get pay, -0.25, 2]]"
B00JR3SD8C,[0.0387],[2],"[[work, find, powerbot, cord, break, receive, plug, computer, charge, use, cord, hand, charge, powerbot, work, fine, work, return, item]]","[[work find powerbot cord break receive plug computer charge use cord hand charge powerbot work fine work return item, 0.0387, 2]]"
B00JSVSOH8,[0.7159],[5],"[[use, time, gps]]","[[use time gps, 0.7159, 5]]"
B00K38VCZ6,"[0.765, 0.6249]","[5, 5]","[[make, case, fit, samsung, perfect], [job]]","[[make case fit samsung perfect, 0.765, 5], [job, 0.6249, 5]]"
B00K9EPHAU,[0.9375],[3],"[[product, wish, flap, hide, credit, card, license, etc, talk, phone, dont, item, expose, otherwise, excellent, product]]","[[product wish flap hide credit card license etc talk phone dont item expose otherwise excellent product, 0.9375, 3]]"
B00KBXIC1A,[0.4748],[5],"[[add, weight, phone, seal]]","[[add weight phone seal, 0.4748, 5]]"
B00KIG49A8,[0.7783],[5],"[[make, phone, manufacture, protector, havent, get, clue, thing, life, screen]]","[[make phone manufacture protector havent get clue thing life screen, 0.7783, 5]]"
B00KKD3UXG,"[0.0, 0.2023]","[1, 5]","[[work, fine], [doesnt, work, magellan, gps]]","[[work fine, 0.0, 1], [doesnt work magellan gps, 0.2023, 5]]"
B00KNU8O0A,[-0.785],[5],"[[work, fit, phone, time, damage, whatsoever]]","[[work fit phone time damage whatsoever, -0.785, 5]]"
B00KPRVTEY,"[0.9803, 0.4215]","[5, 5]","[[case, drop, phone, time, break, pink, turquoise, supcase, unicorn, beetle, switch, chick, change, color, use, use, nothing, otterbox, find, make, well, otterbox, defender, case, use, use, phone, lose, shape, stretch, fit, snug, get, lens, awesome, use, alcohol, wipe, clean], [nice, case]]","[[case drop phone time break pink turquoise supcase unicorn beetle switch chick change color use use nothing otterbox find make well otterbox defender case use use phone lose shape stretch fit snug get lens awesome use alcohol wipe clean, 0.9803, 5], [nice case, 0.4215, 5]]"
B00KRLICIE,"[0.9251, 0.9991, 0.9819, 0.6249]","[5, 4, 5, 5]","[[dont, understand, review, product, buy, item, take, install, installation, leave, store, happy, camper, gps, work, issue, camera, work, issue, system, work, issue, everything, work, expect, stereo, buy, buck, think, issue, people, try, end, instal, right, mine, work, complaint, want, system, work, take, know, equipment, buy, radio, gps, put, car, reverse, camera, come, put, car, drive, backup, camera, go, radio, cd, gps, dont, anything, make, work, summary, want, unit, work, take, promise, glad], [instal, unit, ford, mustang, replace, stock, shaker, system, satisfy, performance, feature, unit, price, add, sirius, xm, tuner, plug, jensen, unit, fuss, jensen, vx, nice, technology, upgrade, way, modernize, year, car, use, recommend, metra, wiring, harness, mount, kit, vtov, power, filter, others, mention, mount, kit, include, screw, scrounge, garage, self, tap, screw, make, work, backup, camera, real, treat, unit, support, backup, camera, display, car, shift, reverse, worth, effort, upgrade, install, alone, backup, sensor, warn, approach, object, unexpected, addition], [point, unit, shortcoming, keep, compare, cost, unit, unit, cost, think, vx, value, compare, feature, cost, radio, quality, seem, radio, listen, radio, audiophile, instal, replace, dash, top, garmin, gps, jabra, hand, speaker, excellent, product, allinone, unit, didnt, expect, function, dedicate, unit, look, reduce, clutter, wire, fit, bill, use, couple, week, happy, purchase, download, map, upgrade, naviextrascom, see, havent, find, anything, happy, anything, take, get, use, nav, software, well, garmin, havent, find, function, frustrate, garmin, hour, springfield, ma, search, city, springfield, come, springfield, missouri, california, texas, montana, massachusetts, rhyme, reason, order, fact, search, result, well, garmin, opinion, use, map, leave, turn, intersection, house, take, every, day, set, route, follow, garmin, tell, go, intersection, make, uturn, come, take, right, left, turn, allow, vx, exact, thing, go, standalone, unit, indash, unit, go, find, difference, indash, unit, vx, sun, glare, sun, shin, side, window, difficult, see, screen, change, angle, dashtop, unit, update, plug, usb, port, computer, run, update, turn, micro, sd, card, plug, unit, usb, connection, reason, seem, secret, isnt, document, update, map, time, day, activate, unit, need, remove, micro, sd, use, navitools, crappy, tool, worse, support, install, update, programming, go, nav, favorite, station, etc, pain, sit, car, take, dashtop, house, lot, sure, end, sore, neck, lean, see, screen, less, clutter, interior, car, clutter, dash, stuck, windshield, wire, run, power, outlet, integration, love, sound, integration, get, call, cut, radio, announces, call, unit, manufacturer, cost, thousand, option, car, jensen, vx, problem, unit, deal, naviextrascom, site, get, upgrade, bunch, bozo, macbook, linux, computer, microsoft, window, get, upgrade, window, computer, use, tool, website, support, email, support, use, language, issue, admire, anyone, communicate, language, know, english, cant, believe, company, offer, tech, support, doesnt, care, hire, someone, fluent, language, write, description, provide, explanation, site, youll, find, incomplete, sentence, thought, reference, thing, exist, see, list, list, etc, dont, customer, support, save, money, rant, product, minor, frustrate, believe, include, screw, attach, support, bracket, need, support, bracket, include, screw, jensen, know, size, require, affect, bottom, line, include, screw, get, point, get, need, put, everything, hold, run, hardware, store, screw, give, idea, vx, gripe, get, cent, screw, set, couldnt, turn, nav, voice, leave, radio, phone, volume, realize, hadnt, discover, feature, use, nav, get, eta, know, distance, dont, need, nav, voice, interrupt, radio, turn, mute, nav, nav, setting, keep, radio, use, handsfree, call, mute, press, volume, knob, turn, thing, find, lack, turn, need, research, make, work, handsfree, bluetooth, flawless, microphone, work, sound, come, speaker, warning, process, start, nav, say, dont, stare, screen, drive, need, acknowledge, warn, acknowledgement, take, second, happens, whenever, start, nav, time, start, car, easy, fix, add, line, sd, card, debug, skipeula, interface, bypass, warn, let, nav, start, upnotice, part, drivecarefullyfalse, thank, person, include, review, find, information, sd, card, exists, save, lot, frustration, thing, id, see, option, screen, time, go, blank, navigation, screen, amaze, screen, blank, great, clock, display, car, radio, ive, see, display, time, radio, find, look, blank, screen, get, time, guess, ill, get, use, display, time, corner, something, shut, radio, turn, everything, include, bluetooth, speaker, phone, work, select, nonexistent, video, input, turn, radio, let, screen, go, blank, think, slicker, bluetooth, stay, display, time, unit, turn, dont, want, use, bluetooth, turn, phone, nice, radio, button, want, turn, radio, need, select, something, bluetooth, input, connection, guess, ill, get, use, onoff, button, radio, nice, feature, take, care, implementing, comment, cant, expect, vx, feature, standalone, device, capability, use, siri, hey, google, whatever, voice, capability, phone, deck, order, use, siri, dial, need, make, sure, phone, handy, press, siri, button, work, fine, system, siri, awake, button, push, vx, screen, initiate, siri, spoil, feature, jabra, tour, accept, voice, command, phone, handsfree, come, way, phone, punch, number, scroll, phonebook, find, idea, drive, component, microphone, speaker, nav, unit, make, leap, add, voice, command, unit, navigation, dial, think, unit, consider, cost, excellent, value, perfect, deficiency, shortcoming, im, go, fivestar, rating, cost, overlook, miss, feature, use, unit, year, wish, spent, money, get, well, unit, ive, downgrade, star, follow, reason, unit, computer, run, windows, operating, system, time, start, car, take, unit, power, believe, run, linux, osx, io, android, chrome, operating, system, reason, minimize, option, stay, power, say, minute, turning, car, get, car, minute, wouldnt, wait, power, spot, need, backup, camera, need, sit, wait, come, camera, start, faster, radio, navigation, button, main, screen, say, stand, auto, search, hit, button, doesnt, say, kind, warn, jump, wipe, presets, set, station, find, scan, screen, level, wouldnt, reach, vent, wipe, station, sure, wasnt, nuclear, scientist, design, navigation, turn, garmin, tomtom, arrival, time, estimate, way, give, choice, pick, worse, route, destination, everything, unit, slow, make, turn, frustrate, wait, route, recalculate, group, band, presets, band, fm, switch, station, fm, station, need, change, band, say, example, listen, station, fm, station, listen, station, want, switch, fm, station, need, change, band, fm, station, switch, station, need, change, band, fm, fm, select, station, guess, slow, process, change, band, digital, radio, allow, set, presets, combination, fm, group, guess, thats, lot, grip, ill, star, cost, dont, expect, feature, price, unit, paid, extra, money, get, something, doesnt, run, window, design, lot, frustration, enjoyment], [unit, work, look]]","[[dont understand review product buy item take install installation leave store happy camper gps work issue camera work issue system work issue everything work expect stereo buy buck think issue people try end instal right mine work complaint want system work take know equipment buy radio gps put car reverse camera come put car drive backup camera go radio cd gps dont anything make work summary want unit work take promise glad, 0.9251, 5], [instal unit ford mustang replace stock shaker system satisfy performance feature unit price add sirius xm tuner plug jensen unit fuss jensen vx nice technology upgrade way modernize year car use recommend metra wiring harness mount kit vtov power filter others mention mount kit include screw scrounge garage self tap screw make work backup camera real treat unit support backup camera display car shift reverse worth effort upgrade install alone backup sensor warn approach object unexpected addition, 0.9991, 4], [point unit shortcoming keep compare cost unit unit cost think vx value compare feature cost radio quality seem radio listen radio audiophile instal replace dash top garmin gps jabra hand speaker excellent product allinone unit didnt expect function dedicate unit look reduce clutter wire fit bill use couple week happy purchase download map upgrade naviextrascom see havent find anything happy anything take get use nav software well garmin havent find function frustrate garmin hour springfield ma search city springfield come springfield missouri california texas montana massachusetts rhyme reason order fact search result well garmin opinion use map leave turn intersection house take every day set route follow garmin tell go intersection make uturn come take right left turn allow vx exact thing go standalone unit indash unit go find difference indash unit vx sun glare sun shin side window difficult see screen change angle dashtop unit update plug usb port computer run update turn micro sd card plug unit usb connection reason seem secret isnt document update map time day activate unit need remove micro sd use navitools crappy tool worse support install update programming go nav favorite station etc pain sit car take dashtop house lot sure end sore neck lean see screen less clutter interior car clutter dash stuck windshield wire run power outlet integration love sound integration get call cut radio announces call unit manufacturer cost thousand option car jensen vx problem unit deal naviextrascom site get upgrade bunch bozo macbook linux computer microsoft window get upgrade window computer use tool website support email support use language issue admire anyone communicate language know english cant believe company offer tech support doesnt care hire someone fluent language write description provide explanation site youll find incomplete sentence thought reference thing exist see list list etc dont customer support save money rant product minor frustrate believe include screw attach support bracket need support bracket include screw jensen know size require affect bottom line include screw get point get need put everything hold run hardware store screw give idea vx gripe get cent screw set couldnt turn nav voice leave radio phone volume realize hadnt discover feature use nav get eta know distance dont need nav voice interrupt radio turn mute nav nav setting keep radio use handsfree call mute press volume knob turn thing find lack turn need research make work handsfree bluetooth flawless microphone work sound come speaker warning process start nav say dont stare screen drive need acknowledge warn acknowledgement take second happens whenever start nav time start car easy fix add line sd card debug skipeula interface bypass warn let nav start upnotice part drivecarefullyfalse thank person include review find information sd card exists save lot frustration thing id see option screen time go blank navigation screen amaze screen blank great clock display car radio ive see display time radio find look blank screen get time guess ill get use display time corner something shut radio turn everything include bluetooth speaker phone work select nonexistent video input turn radio let screen go blank think slicker bluetooth stay display time unit turn dont want use bluetooth turn phone nice radio button want turn radio need select something bluetooth input connection guess ill get use onoff button radio nice feature take care implementing comment cant expect vx feature standalone device capability use siri hey google whatever voice capability phone deck order use siri dial need make sure phone handy press siri button work fine system siri awake button push vx screen initiate siri spoil feature jabra tour accept voice command phone handsfree come way phone punch number scroll phonebook find idea drive component microphone speaker nav unit make leap add voice command unit navigation dial think unit consider cost excellent value perfect deficiency shortcoming im go fivestar rating cost overlook miss feature use unit year wish spent money get well unit ive downgrade star follow reason unit computer run windows operating system time start car take unit power believe run linux osx io android chrome operating system reason minimize option stay power say minute turning car get car minute wouldnt wait power spot need backup camera need sit wait come camera start faster radio navigation button main screen say stand auto search hit button doesnt say kind warn jump wipe presets set station find scan screen level wouldnt reach vent wipe station sure wasnt nuclear scientist design navigation turn garmin tomtom arrival time estimate way give choice pick worse route destination everything unit slow make turn frustrate wait route recalculate group band presets band fm switch station fm station need change band say example listen station fm station listen station want switch fm station need change band fm station switch station need change band fm fm select station guess slow process change band digital radio allow set presets combination fm group guess thats lot grip ill star cost dont expect feature price unit paid extra money get something doesnt run window design lot frustration enjoyment, 0.9819, 5], [unit work look, 0.6249, 5]]"
B00KV6VXQS,[0.6808],[4],"[[hold, tablet, padding, drawback, need, pocket, hold, stuff, usb, plug, charger, headphone, pouch, pocket, hold, zip, backup, recommend, want, carrier]]","[[hold tablet padding drawback need pocket hold stuff usb plug charger headphone pouch pocket hold zip backup recommend want carrier, 0.6808, 4]]"
B00KXKVDIA,[0.0],[1],"[[doesnt, work]]","[[doesnt work, 0.0, 1]]"
B00L9F95RO,[0.25],[5],"[[form, factor, design, phone, charger, keep, work, bag, case, iphone, dy, cant, get, power, source, put, pocket, know, juice, iphone, mins, backup, charge, package]]","[[form factor design phone charger keep work bag case iphone dy cant get power source put pocket know juice iphone mins backup charge package, 0.25, 5]]"
B00LBVEZ1M,[0.1119],[1],"[[make, refund, worthless, charge, return, cost, dont, bother]]","[[make refund worthless charge return cost dont bother, 0.1119, 1]]"
B00LFEHX3W,"[0.9021, 0.6369, 0.0729, 0.4404, -0.6124]","[4, 5, 1, 5, 1]","[[doesnt, fit, phone], [case, show, love, work, protect, phone, dont, think, survive, fall, use, do, manufacturer], [screen, saver, front, clip, broke, time, went]]","[[doesnt fit phone, 0.9021, 4], [case show love work protect phone dont think survive fall use do manufacturer, 0.6369, 5], [screen saver front clip broke time went, 0.0729, 1], [, 0.4404, 5], [, -0.6124, 1]]"
B00LGDQ3RO,[0.6369],[5],"[[simple, functionalbr, minimalist, design]]","[[simple functionalbr minimalist design, 0.6369, 5]]"
B00LVTEJTW,[0.7663],[5],"[[excellent, purchase, use, bridge, boat, loose, phone, trip, nothing, well, idea, recommend, item]]","[[excellent purchase use bridge boat loose phone trip nothing well idea recommend item, 0.7663, 5]]"
B00LWZN3LK,"[0.6538, 0.6369, 0.7574]","[4, 5, 5]","[[product, work, greati, find, station, city, ive, change, work, suppose, im, happy, product], [fm, transmitter, stop, work, month, year, warranty, shipping, get, well, sound, station], [thing]]","[[product work greati find station city ive change work suppose im happy product, 0.6538, 4], [fm transmitter stop work month year warranty shipping get well sound station, 0.6369, 5], [thing, 0.7574, 5]]"
B00M43B5C8,[0.6319],[4],"[[case, great, protection, price, thing, screw, time, seem, manufacture, knew, supply, screw, lose, remedied, put, loctite, screw, havent, problem]]","[[case great protection price thing screw time seem manufacture knew supply screw lose remedied put loctite screw havent problem, 0.6319, 4]]"
B00MBDV0B2,[0.8588],[4],"[[fit, tablet, protects]]","[[fit tablet protects, 0.8588, 4]]"
B00MC78HZO,"[0.8176, 0.8555]","[5, 5]","[[fit, phone], [use, fit, arm, room, adjustment, protects, mp, player, run, rain]]","[[fit phone, 0.8176, 5], [use fit arm room adjustment protects mp player run rain, 0.8555, 5]]"
B00MHCRGZQ,"[0.9393, 0.8519]","[5, 5]","[[awesome, wallet, case, own, quality], [case, protect, phone, drop, phone, surface, make, red, outer, stitching, convert, stand, case, wallet, phone]]","[[awesome wallet case own quality, 0.9393, 5], [case protect phone drop phone surface make red outer stitching convert stand case wallet phone, 0.8519, 5]]"
B00MHUAAB0,[-0.3818],[1],"[[crap, doesnt, stay]]","[[crap doesnt stay, -0.3818, 1]]"
B00MMTWUYG,[0.765],[5],"[[price, phone, cover, fit, glove]]","[[price phone cover fit glove, 0.765, 5]]"
B00MNS8W5C,"[-0.5423, 0.2411, 0.0]","[2, 1, 3]","[[screen, touch, fade, color, start, get, spot, cpl, week], [bent, receive, wouldnt, connect, lose, tie, instal], [receive, screen, ship, china, get, display, work, replace, know, screen, mobofurther, testing, require]]","[[screen touch fade color start get spot cpl week, -0.5423, 2], [bent receive wouldnt connect lose tie instal, 0.2411, 1], [receive screen ship china get display work replace know screen mobofurther testing require, 0.0, 3]]"
B00MOOFJR4,[0.962],[5],"[[buy, case, year, iphone, super, sleek, doesnt, get, stick, pocket, grabbing, phone, protects, drop, phone, plenty, time, havent, damage, hold, recommend, case]]","[[buy case year iphone super sleek doesnt get stick pocket grabbing phone protects drop phone plenty time havent damage hold recommend case, 0.962, 5]]"
B00MP3P6X6,"[0.0, 0.2732]","[3, 5]","[[arrive, work]]","[[arrive work, 0.0, 3], [, 0.2732, 5]]"
B00MTWGPJ2,[0.6249],[5],[[case]],"[[case, 0.6249, 5]]"
B00MUGN694,[0.9832],[5],"[[quality, thick, help, tablet, fall, grip, dont, worry, slip, son, hand, look, picture, color, picture, bright, purple, order, recommend, case, others]]","[[quality thick help tablet fall grip dont worry slip son hand look picture color picture bright purple order recommend case others, 0.9832, 5]]"
B00MVGP2RW,"[-0.296, 0.9644]","[3, 5]","[[shipment, arrive, time, im, lay, phone, house, cant, find, order, color, stand, find, phone, fit, case, clip, holder, purchase, color, swap, time, time], [issue]]","[[shipment arrive time im lay phone house cant find order color stand find phone fit case clip holder purchase color swap time time, -0.296, 3], [issue, 0.9644, 5]]"
B00N1EXBX0,[0.7351],[5],"[[excellent, buy, cost, worth, extra, bucksbr, br, id, buy, phone, nokia, lumia, mybat, follow, suit, im, glad, fit, glove]]","[[excellent buy cost worth extra bucksbr br id buy phone nokia lumia mybat follow suit im glad fit glove, 0.7351, 5]]"
B00N1VPVAO,"[0.9001, 0.8555, 0.6249, 0.6249, 0.962, 0.9235]","[5, 5, 5, 5, 5, 5]","[[super, phone, snap, wish, case, buy, gold, nice, matte], [case], [fit, galaxy, make, install, opening, access, port, take, effort, charging, port, case, phone, make, hold], [case], [sweet, case, price, look, lot, modular, phone, case, piece, slip, slim, profile, doesnt, make, look, bulky, button, work, recommend, price], [please, case, slip, access, phone, difficulty, happy, purchase, product]]","[[super phone snap wish case buy gold nice matte, 0.9001, 5], [case, 0.8555, 5], [fit galaxy make install opening access port take effort charging port case phone make hold, 0.6249, 5], [case, 0.6249, 5], [sweet case price look lot modular phone case piece slip slim profile doesnt make look bulky button work recommend price, 0.962, 5], [please case slip access phone difficulty happy purchase product, 0.9235, 5]]"
B00N3VHFNS,"[0.8669, 0.9524, 0.4019]","[4, 3, 4]","[[expect, end, case, leave, case, seem, make, better, look], [otterbox, case, phone, think, otterbox, case, take, pocket, assume, pocket, cloth, take, phone, otterbox, rubberlike, material, reason, prefer, otterbox, case, outlets, headphone, difficult, otterbox, outlet, easier, otterbox, back, wheras, bit, protruding, lay, case, lie, nudge, spin, satisfy, use, month, quality, screen, protector, get, dirty, take, care], [fit, glove, feel, protect, belt, clip, seem, sturdy, farbr, br, update, everything, product, great, time, purchase, clip, break, time, customer, service, replace, clip, time, im, wait, replacement, request, rd, time, im, change, star, rating, star, attach, picture, clip, keep, break]]","[[expect end case leave case seem make better look, 0.8669, 4], [otterbox case phone think otterbox case take pocket assume pocket cloth take phone otterbox rubberlike material reason prefer otterbox case outlets headphone difficult otterbox outlet easier otterbox back wheras bit protruding lay case lie nudge spin satisfy use month quality screen protector get dirty take care, 0.9524, 3], [fit glove feel protect belt clip seem sturdy farbr br update everything product great time purchase clip break time customer service replace clip time im wait replacement request rd time im change star rating star attach picture clip keep break, 0.4019, 4]]"
B00N6SFQ66,"[0.8689, 0.6369, 0.9128, 0.6249, 0.0, 0.5719, 0.9424, 0.2732, 0.836, 0.8591, 0.6213, -0.34, 0.6808, 0.2053, 0.2732, 0.6249, 0.6249, 0.6249, 0.4102, 0.8986]","[5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[[arrive, time, work, iphone, ipad], [buy, gift, seems, work, super], [sturdy, price], [excellent, sturdy, function, design, say, excellent, customer, service, sell, product, experience, deal, company, issue, cable, prompt, issue, resolve, day, say, praise], [describe, error, message, iphones, thank], [buy, product, ebay, cable, lit, fire, nothing, mayor, happen, decide, shot, excellent, product, use, gaming, movie, anything, think, get, warranty, volt, offer, order, product, sturdy, cant, go, purchase, need, came], [work], [arrive, time, describe, look], [purchase, extra, travel, stay, pack, travel, bag, forget, phone, cord, match, phone, work, great, happy, purchase, thanks], [hi, cable, excellent, quality, purchase, space, gray], [excelent], [super, fast, charge, flexiblenone, thatthis, wont, support, device, crap, buy, replace, apple, cable], [make, connection], [doesnt, feel, fall, apart, month, im, sick, replace, cable, time, buy, cable, come, lightning, connector, feel, im, satisfy], [need, work], [buy, wife, love, get, comment, love], [lightning, iphone, quality, silver, color, match, phone], [sturdy, design], [price, use, week, havent, problem, size, encasement, base, plug, iphone, protect, bumper, plus, cable, brand, eg, belkin, come, size, adapter, end, appreciate, rigid, cable, ie, doesnt, get, twist, catch, stuff, im, move, iphone, desk, car, minor, point, cable, irritate, wrap, garden, hose, something, happens, buy, product]]","[[arrive time work iphone ipad, 0.8689, 5], [buy gift seems work super, 0.6369, 5], [sturdy price, 0.9128, 5], [excellent sturdy function design say excellent customer service sell product experience deal company issue cable prompt issue resolve day say praise, 0.6249, 5], [describe error message iphones thank, 0.0, 5], [buy product ebay cable lit fire nothing mayor happen decide shot excellent product use gaming movie anything think get warranty volt offer order product sturdy cant go purchase need came, 0.5719, 5], [work, 0.9424, 5], [arrive time describe look, 0.2732, 5], [purchase extra travel stay pack travel bag forget phone cord match phone work great happy purchase thanks, 0.836, 4], [hi cable excellent quality purchase space gray, 0.8591, 5], [excelent, 0.6213, 5], [super fast charge flexiblenone thatthis wont support device crap buy replace apple cable, -0.34, 5], [make connection, 0.6808, 5], [doesnt feel fall apart month im sick replace cable time buy cable come lightning connector feel im satisfy, 0.2053, 5], [need work, 0.2732, 5], [buy wife love get comment love, 0.6249, 5], [lightning iphone quality silver color match phone, 0.6249, 5], [sturdy design, 0.6249, 5], [price use week havent problem size encasement base plug iphone protect bumper plus cable brand eg belkin come size adapter end appreciate rigid cable ie doesnt get twist catch stuff im move iphone desk car minor point cable irritate wrap garden hose something happens buy product, 0.4102, 5], [, 0.8986, 5]]"
B00N9SD68S,[0.4767],[4],"[[work, intend, fall, apart, extend, use]]","[[work intend fall apart extend use, 0.4767, 4]]"
B00NO3SK8Y,[-0.6818],[1],"[[make, cheap, clicker, battery, fell, tiny, screw, screw, strip, arrivalbr, br, wouldnt, recommend, item, matter, fact, end, use]]","[[make cheap clicker battery fell tiny screw screw strip arrivalbr br wouldnt recommend item matter fact end use, -0.6818, 1]]"
B00NO4PSUG,"[-0.2732, 0.7654, 0.8278, 0.891, 0.7269, 0.0, 0.0516, 0.0, 0.0, 0.6486]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[[work, advertise], [product, awesome, connect, ipads, iphones, time, stop, argue, family, stole, who, note, buy, cable], [handy, save, space, im, charge, multiple, device, usb], [charge, multiple, device, socket], [work, device, charge], [nice, charger, spot, buy, member, house, weve, cordfight, month], [nice, power, option], [didnt, block, plug, outlet], [buy, use, cruise, ship, work, charge, iphone, fitbit, ipad, weight, plug, fold, save, space], [charger, day, work, charge, device, travel, money, anything, change, update, post]]","[[work advertise, -0.2732, 5], [product awesome connect ipads iphones time stop argue family stole who note buy cable, 0.7654, 5], [handy save space im charge multiple device usb, 0.8278, 5], [charge multiple device socket, 0.891, 5], [work device charge, 0.7269, 5], [nice charger spot buy member house weve cordfight month, 0.0, 5], [nice power option, 0.0516, 5], [didnt block plug outlet, 0.0, 5], [buy use cruise ship work charge iphone fitbit ipad weight plug fold save space, 0.0, 5], [charger day work charge device travel money anything change update post, 0.6486, 5]]"
